run_id,timestamp,binary_mtime,collector,budget,workload,seed,exit_code,status,run_ns,mutator_ns,proc_wall_ns,instructions,bytes_allocated,alloc_count,collections,total_pause_ns,pause_mean_ns,pause_max_ns,pause_p99_ns,peak_watermark,peak_live_bytes,bytes_freed_total,bytes_moved_total,exit_status,reason
baseline_longlived_b524288_s101,2026-06-19T02:25:21.310275+00:00,1781835796,baseline,524288,longlived,101,0,oom,718000,718000,3117000,56042,524232,3965,1,0,0,0,0,524240,0,0,0,2,
baseline_longlived_b524288_s271,2026-06-19T02:25:21.313603+00:00,1781835796,baseline,524288,longlived,271,0,oom,683000,683000,2993000,53619,524192,3792,1,0,0,0,0,524200,0,0,0,2,
baseline_longlived_b524288_s1009,2026-06-19T02:25:21.317222+00:00,1781835796,baseline,524288,longlived,1009,0,oom,688000,688000,3272208,54852,524216,3880,1,0,0,0,0,524224,0,0,0,2,
baseline_longlived_b524288_s9973,2026-06-19T02:25:21.321702+00:00,1781835796,baseline,524288,longlived,9973,0,oom,714000,714000,4006583,54516,524276,3856,1,0,0,0,0,524284,0,0,0,2,
baseline_mutate_b524288_s1,2026-06-19T02:25:21.329094+00:00,1781835796,baseline,524288,mutate,1,0,oom,4296000,4296000,7093417,337567,524236,3423,1,0,0,0,0,524244,0,0,0,2,
baseline_mutate_b524288_s7,2026-06-19T02:25:21.338145+00:00,1781835796,baseline,524288,mutate,7,0,oom,5700000,5700000,8777041,442414,524168,4210,1,0,0,0,0,524176,0,0,0,2,
baseline_mutate_b524288_s13,2026-06-19T02:25:21.347434+00:00,1781835796,baseline,524288,mutate,13,0,oom,5667000,5667000,8954084,441182,524096,3982,1,0,0,0,0,524104,0,0,0,2,
baseline_mutate_b524288_s42,2026-06-19T02:25:21.356508+00:00,1781835796,baseline,524288,mutate,42,0,oom,5938000,5938000,8593666,451431,524192,4125,1,0,0,0,0,524200,0,0,0,2,
baseline_mutate_b524288_s101,2026-06-19T02:25:21.365508+00:00,1781835796,baseline,524288,mutate,101,0,oom,6069000,6069000,8672666,457521,524272,3949,1,0,0,0,0,524280,0,0,0,2,
baseline_mutate_b524288_s271,2026-06-19T02:25:21.375978+00:00,1781835796,baseline,524288,mutate,271,0,oom,7614000,7614000,10124458,589557,524060,4430,1,0,0,0,0,524068,0,0,0,2,
baseline_mutate_b524288_s1009,2026-06-19T02:25:21.384454+00:00,1781835796,baseline,524288,mutate,1009,0,oom,5601000,5601000,8140125,424889,524216,3842,1,0,0,0,0,524224,0,0,0,2,
baseline_mutate_b524288_s9973,2026-06-19T02:25:21.392712+00:00,1781835796,baseline,524288,mutate,9973,0,oom,5143000,5142000,7829709,386107,524244,3651,1,1000,1000,1000,1000,524252,0,0,0,2,
baseline_density_b524288_s1,2026-06-19T02:25:21.408103+00:00,1781835796,baseline,524288,density,1,0,oom,12102000,12102000,14983583,1101018,524212,3419,1,0,0,0,0,524220,0,0,0,2,
baseline_density_b524288_s7,2026-06-19T02:25:21.424607+00:00,1781835796,baseline,524288,density,7,0,oom,12140000,12140000,16108959,1107398,524072,3807,1,0,0,0,0,524080,0,0,0,2,
baseline_density_b524288_s13,2026-06-19T02:25:21.440773+00:00,1781835796,baseline,524288,density,13,0,oom,12417000,12417000,15727125,1103665,524276,3541,1,0,0,0,0,524284,0,0,0,2,
baseline_density_b524288_s42,2026-06-19T02:25:21.456439+00:00,1781835796,baseline,524288,density,42,0,oom,12331000,12331000,15246875,1105319,524116,3664,1,0,0,0,0,524124,0,0,0,2,
baseline_density_b524288_s101,2026-06-19T02:25:21.471941+00:00,1781835796,baseline,524288,density,101,0,oom,12172000,12172000,15113792,1105689,524156,3712,1,0,0,0,0,524164,0,0,0,2,
baseline_density_b524288_s271,2026-06-19T02:25:21.487136+00:00,1781835796,baseline,524288,density,271,0,oom,11883000,11883000,14810458,1103328,524256,3540,1,0,0,0,0,524264,0,0,0,2,
baseline_density_b524288_s1009,2026-06-19T02:25:21.503033+00:00,1781835796,baseline,524288,density,1009,0,oom,11900000,11900000,15494209,1105036,524092,3627,1,0,0,0,0,524100,0,0,0,2,
baseline_density_b524288_s9973,2026-06-19T02:25:21.518165+00:00,1781835796,baseline,524288,density,9973,0,oom,11874000,11874000,14721750,1104056,524224,3603,1,0,0,0,0,524232,0,0,0,2,
baseline_churn_b1048576_s1,2026-06-19T02:25:21.523265+00:00,1781835796,baseline,1048576,churn,1,0,oom,1809000,1809000,4646875,129911,1048460,6871,1,0,0,0,0,1048468,0,0,0,2,
baseline_churn_b1048576_s7,2026-06-19T02:25:21.528305+00:00,1781835796,baseline,1048576,churn,7,0,oom,1973000,1973000,4689083,143612,1048492,7657,1,0,0,0,0,1048500,0,0,0,2,
baseline_churn_b1048576_s13,2026-06-19T02:25:21.532983+00:00,1781835796,baseline,1048576,churn,13,0,oom,1791000,1791000,4339500,134454,1048488,7127,1,0,0,0,0,1048496,0,0,0,2,
baseline_churn_b1048576_s42,2026-06-19T02:25:21.537851+00:00,1781835796,baseline,1048576,churn,42,0,oom,1863000,1863000,4563542,137479,1048484,7368,1,0,0,0,0,1048492,0,0,0,2,
baseline_churn_b1048576_s101,2026-06-19T02:25:21.542601+00:00,1781835796,baseline,1048576,churn,101,0,oom,1925000,1925000,4411000,140996,1048472,7475,1,0,0,0,0,1048480,0,0,0,2,
baseline_churn_b1048576_s271,2026-06-19T02:25:21.547325+00:00,1781835796,baseline,1048576,churn,271,0,oom,1794000,1794000,4368917,133824,1048544,7129,1,0,0,0,0,1048552,0,0,0,2,
baseline_churn_b1048576_s1009,2026-06-19T02:25:21.552727+00:00,1781835796,baseline,1048576,churn,1009,0,oom,1900000,1900000,5032625,137341,1048500,7294,1,0,0,0,0,1048508,0,0,0,2,
baseline_churn_b1048576_s9973,2026-06-19T02:25:21.558192+00:00,1781835796,baseline,1048576,churn,9973,0,oom,1904000,1904000,5119417,135751,1048532,7245,1,0,0,0,0,1048540,0,0,0,2,
baseline_longlived_b1048576_s1,2026-06-19T02:25:21.562836+00:00,1781835796,baseline,1048576,longlived,1,0,oom,1281000,1281000,4346458,100112,1048468,7112,1,0,0,0,0,1048476,0,0,0,2,
baseline_longlived_b1048576_s7,2026-06-19T02:25:21.566978+00:00,1781835796,baseline,1048576,longlived,7,0,oom,1363000,1363000,3885084,111147,1048328,7900,1,0,0,0,0,1048336,0,0,0,2,
baseline_longlived_b1048576_s13,2026-06-19T02:25:21.571183+00:00,1781835796,baseline,1048576,longlived,13,0,oom,1287000,1287000,3958459,103711,1048532,7369,1,0,0,0,0,1048540,0,0,0,2,
baseline_longlived_b1048576_s42,2026-06-19T02:25:21.575196+00:00,1781835796,baseline,1048576,longlived,42,0,oom,1360000,1360000,3755500,107086,1048540,7610,1,0,0,0,0,1048548,0,0,0,2,
baseline_longlived_b1048576_s101,2026-06-19T02:25:21.579247+00:00,1781835796,baseline,1048576,longlived,101,0,oom,1363000,1363000,3786375,108543,1048548,7714,1,0,0,0,0,1048556,0,0,0,2,
baseline_longlived_b1048576_s271,2026-06-19T02:25:21.583407+00:00,1781835796,baseline,1048576,longlived,271,0,oom,1331000,1331000,3895334,103711,1048520,7369,1,0,0,0,0,1048528,0,0,0,2,
baseline_longlived_b1048576_s1009,2026-06-19T02:25:21.587531+00:00,1781835796,baseline,1048576,longlived,1009,0,oom,1356000,1356000,3858167,106050,1048432,7536,1,0,0,0,0,1048440,0,0,0,2,
baseline_longlived_b1048576_s9973,2026-06-19T02:25:21.591475+00:00,1781835796,baseline,1048576,longlived,9973,0,oom,1315000,1315000,3691000,105364,1048488,7487,1,0,0,0,0,1048496,0,0,0,2,
baseline_mutate_b1048576_s1,2026-06-19T02:25:21.603126+00:00,1781835796,baseline,1048576,mutate,1,0,oom,8746000,8746000,11333208,671801,1048344,6640,1,0,0,0,0,1048352,0,0,0,2,
baseline_mutate_b1048576_s7,2026-06-19T02:25:21.618452+00:00,1781835796,baseline,1048576,mutate,7,0,oom,12289000,12289000,14931375,882918,1048328,8232,1,0,0,0,0,1048336,0,0,0,2,
baseline_mutate_b1048576_s13,2026-06-19T02:25:21.634404+00:00,1781835796,baseline,1048576,mutate,13,0,oom,11710000,11710000,15479666,880698,1048352,7771,1,0,0,0,0,1048360,0,0,0,2,
baseline_mutate_b1048576_s42,2026-06-19T02:25:21.649835+00:00,1781835796,baseline,1048576,mutate,42,0,oom,11780000,11780000,15056917,901337,1048544,8063,1,0,0,0,0,1048552,0,0,0,2,
baseline_mutate_b1048576_s101,2026-06-19T02:25:21.665061+00:00,1781835796,baseline,1048576,mutate,101,0,oom,11975000,11975000,14775834,912833,1048488,7701,1,0,0,0,0,1048496,0,0,0,2,
baseline_mutate_b1048576_s271,2026-06-19T02:25:21.683659+00:00,1781835796,baseline,1048576,mutate,271,0,oom,15156000,15155000,18030917,1180148,1048540,8676,1,1000,1000,1000,1000,1048548,0,0,0,2,
baseline_mutate_b1048576_s1009,2026-06-19T02:25:21.698245+00:00,1781835796,baseline,1048576,mutate,1009,0,oom,11105000,11105000,14180292,848152,1048436,7490,1,0,0,0,0,1048444,0,0,0,2,
baseline_mutate_b1048576_s9973,2026-06-19T02:25:21.711710+00:00,1781835796,baseline,1048576,mutate,9973,0,oom,10062000,10062000,12997208,768822,1048492,7102,1,0,0,0,0,1048500,0,0,0,2,
baseline_density_b1048576_s1,2026-06-19T02:25:21.739240+00:00,1781835796,baseline,1048576,density,1,0,oom,24447000,24447000,27097666,2207083,1048500,6860,1,0,0,0,0,1048508,0,0,0,2,
baseline_density_b1048576_s7,2026-06-19T02:25:21.767085+00:00,1781835796,baseline,1048576,density,7,0,oom,24024000,24024000,27350417,2220520,1048472,7648,1,0,0,0,0,1048480,0,0,0,2,
baseline_density_b1048576_s13,2026-06-19T02:25:21.795307+00:00,1781835796,baseline,1048576,density,13,0,oom,24219000,24219000,27690167,2212125,1048440,7113,1,0,0,0,0,1048448,0,0,0,2,
baseline_density_b1048576_s42,2026-06-19T02:25:21.822879+00:00,1781835796,baseline,1048576,density,42,0,oom,24138000,24138000,27119208,2216260,1048556,7356,1,0,0,0,0,1048564,0,0,0,2,
baseline_density_b1048576_s101,2026-06-19T02:25:21.850076+00:00,1781835796,baseline,1048576,density,101,0,oom,23891000,23891000,26760541,2216862,1048512,7460,1,0,0,0,0,1048520,0,0,0,2,
baseline_density_b1048576_s271,2026-06-19T02:25:21.877074+00:00,1781835796,baseline,1048576,density,271,0,oom,23665000,23665000,26591333,2211752,1048512,7115,1,0,0,0,0,1048520,0,0,0,2,
baseline_density_b1048576_s1009,2026-06-19T02:25:21.904878+00:00,1781835796,baseline,1048576,density,1009,0,oom,23883000,23883000,27383416,2215665,1048472,7284,1,0,0,0,0,1048480,0,0,0,2,
baseline_density_b1048576_s9973,2026-06-19T02:25:21.931868+00:00,1781835796,baseline,1048576,density,9973,0,oom,23808000,23808000,26531708,2213156,1048488,7234,1,0,0,0,0,1048496,0,0,0,2,
baseline_churn_b8388608_s1,2026-06-19T02:25:21.947856+00:00,1781835796,baseline,8388608,churn,1,0,ok,12604000,12604000,15576458,921640,7607788,50004,0,0,,,,7607796,0,0,0,1,
baseline_churn_b8388608_s7,2026-06-19T02:25:21.963520+00:00,1781835796,baseline,8388608,churn,7,0,ok,12633000,12633000,15311042,916936,6827820,50004,0,0,,,,6827828,0,0,0,1,
baseline_churn_b8388608_s13,2026-06-19T02:25:21.979466+00:00,1781835796,baseline,8388608,churn,13,0,ok,12667000,12667000,15605625,920476,7337852,50004,0,0,,,,7337860,0,0,0,1,
baseline_churn_b8388608_s42,2026-06-19T02:25:21.995587+00:00,1781835796,baseline,8388608,churn,42,0,ok,12362000,12362000,15766208,911080,7102608,50004,0,0,,,,7102616,0,0,0,1,
baseline_churn_b8388608_s101,2026-06-19T02:25:22.012175+00:00,1781835796,baseline,8388608,churn,101,0,ok,12660000,12660000,16148458,921634,6999912,50004,0,0,,,,6999920,0,0,0,1,
baseline_churn_b8388608_s271,2026-06-19T02:25:22.028384+00:00,1781835796,baseline,8388608,churn,271,0,ok,12736000,12736000,15824833,915784,7332788,50004,0,0,,,,7332796,0,0,0,1,
baseline_churn_b8388608_s1009,2026-06-19T02:25:22.044492+00:00,1781835796,baseline,8388608,churn,1009,0,ok,12528000,12528000,15723834,919294,7171336,50004,0,0,,,,7171344,0,0,0,1,
baseline_churn_b8388608_s9973,2026-06-19T02:25:22.061162+00:00,1781835796,baseline,8388608,churn,9973,0,ok,12522000,12522000,16262500,914602,7219324,50004,0,0,,,,7219332,0,0,0,1,
baseline_longlived_b8388608_s1,2026-06-19T02:25:22.073180+00:00,1781835796,baseline,8388608,longlived,1,0,ok,8575000,8575000,11651209,707894,7648492,50513,0,0,,,,7648500,0,0,0,1,
baseline_longlived_b8388608_s7,2026-06-19T02:25:22.085529+00:00,1781835796,baseline,8388608,longlived,7,0,ok,9109000,9109000,11975666,707894,6864532,50513,0,0,,,,6864540,0,0,0,1,
baseline_longlived_b8388608_s13,2026-06-19T02:25:22.097840+00:00,1781835796,baseline,8388608,longlived,13,0,ok,8745000,8745000,11960000,707894,7377168,50513,0,0,,,,7377176,0,0,0,1,
baseline_longlived_b8388608_s42,2026-06-19T02:25:22.109550+00:00,1781835796,baseline,8388608,longlived,42,0,ok,8552000,8552000,11309541,707894,7140728,50513,0,0,,,,7140736,0,0,0,1,
baseline_longlived_b8388608_s101,2026-06-19T02:25:22.121422+00:00,1781835796,baseline,8388608,longlived,101,0,ok,8709000,8709000,11434042,707894,7037504,50513,0,0,,,,7037512,0,0,0,1,
baseline_longlived_b8388608_s271,2026-06-19T02:25:22.133597+00:00,1781835796,baseline,8388608,longlived,271,0,ok,8904000,8904000,11801000,707894,7372080,50513,0,0,,,,7372088,0,0,0,1,
baseline_longlived_b8388608_s1009,2026-06-19T02:25:22.146848+00:00,1781835796,baseline,8388608,longlived,1009,0,ok,8675000,8675000,12866459,707894,7209808,50513,0,0,,,,7209816,0,0,0,1,
baseline_longlived_b8388608_s9973,2026-06-19T02:25:22.159755+00:00,1781835796,baseline,8388608,longlived,9973,0,ok,8901000,8901000,12527666,707894,7258036,50513,0,0,,,,7258044,0,0,0,1,
baseline_mutate_b8388608_s1,2026-06-19T02:25:22.181416+00:00,1781835796,baseline,8388608,mutate,1,0,ok,18294000,18294000,21214083,1408192,2203596,13736,0,0,,,,2203604,0,0,0,1,
baseline_mutate_b8388608_s7,2026-06-19T02:25:22.203065+00:00,1781835796,baseline,8388608,mutate,7,0,ok,18217000,18217000,21263833,1399590,1664532,12954,0,0,,,,1664540,0,0,0,1,
baseline_mutate_b8388608_s13,2026-06-19T02:25:22.224406+00:00,1781835796,baseline,8388608,mutate,13,0,ok,17800000,17800000,20987792,1391021,1658304,12175,0,0,,,,1658312,0,0,0,1,
baseline_mutate_b8388608_s42,2026-06-19T02:25:22.245594+00:00,1781835796,baseline,8388608,mutate,42,0,ok,17971000,17971000,20866958,1393144,1621680,12368,0,0,,,,1621688,0,0,0,1,
baseline_mutate_b8388608_s101,2026-06-19T02:25:22.266750+00:00,1781835796,baseline,8388608,mutate,101,0,ok,17922000,17922000,20800833,1384575,1591124,11589,0,0,,,,1591132,0,0,0,1,
baseline_mutate_b8388608_s271,2026-06-19T02:25:22.288493+00:00,1781835796,baseline,8388608,mutate,271,0,ok,18047000,18047000,21307500,1367349,1214764,10023,0,0,,,,1214772,0,0,0,1,
baseline_mutate_b8388608_s1009,2026-06-19T02:25:22.310585+00:00,1781835796,baseline,8388608,mutate,1009,0,ok,18615000,18615000,21629291,1390977,1722008,12171,0,0,,,,1722016,0,0,0,1,
baseline_mutate_b8388608_s9973,2026-06-19T02:25:22.332161+00:00,1781835796,baseline,8388608,mutate,9973,0,ok,18400000,18400000,21237875,1397445,1907484,12759,0,0,,,,1907492,0,0,0,1,
baseline_density_b8388608_s1,2026-06-19T02:25:22.510293+00:00,1781835796,baseline,8388608,density,1,0,ok,174721000,174721000,177735958,16050438,7609852,50006,0,0,,,,7609860,0,0,0,1,
baseline_density_b8388608_s7,2026-06-19T02:25:22.673160+00:00,1781835796,baseline,8388608,density,7,0,ok,158129000,158129000,162436750,14492673,6829884,50006,0,0,,,,6829892,0,0,0,1,
baseline_density_b8388608_s13,2026-06-19T02:25:22.846854+00:00,1781835796,baseline,8388608,density,13,0,ok,168348000,168348000,173233125,15517222,7339916,50006,0,0,,,,7339924,0,0,0,1,
baseline_density_b8388608_s42,2026-06-19T02:25:23.016370+00:00,1781835796,baseline,8388608,density,42,0,ok,164696000,164696000,168989458,15045362,7104672,50006,0,0,,,,7104680,0,0,0,1,
baseline_density_b8388608_s101,2026-06-19T02:25:23.184534+00:00,1781835796,baseline,8388608,density,101,0,ok,163769000,163769000,167750125,14832948,7001976,50006,0,0,,,,7001984,0,0,0,1,
baseline_density_b8388608_s271,2026-06-19T02:25:23.359114+00:00,1781835796,baseline,8388608,density,271,0,ok,169852000,169852000,174042833,15503171,7334852,50006,0,0,,,,7334860,0,0,0,1,
baseline_density_b8388608_s1009,2026-06-19T02:25:23.529188+00:00,1781835796,baseline,8388608,density,1009,0,ok,164921000,164921000,169636917,15188109,7173400,50006,0,0,,,,7173408,0,0,0,1,
baseline_density_b8388608_s9973,2026-06-19T02:25:23.701320+00:00,1781835796,baseline,8388608,density,9973,0,ok,167388000,167388000,171632958,15272531,7221388,50006,0,0,,,,7221396,0,0,0,1,
mark_sweep_churn_b16384_s1,2026-06-19T02:25:23.725168+00:00,1781835796,mark_sweep,16384,churn,1,0,ok,18692000,17254000,22654958,921640,7619952,50004,704,1438000,2042.6136363636363,11000,3000,16364,5548,7609092,0,1,
mark_sweep_churn_b16384_s7,2026-06-19T02:25:23.748177+00:00,1781835796,mark_sweep,16384,churn,7,0,ok,17987000,16720000,21662791,916936,6838648,50004,629,1267000,2014.308426073132,13000,3000,16372,5440,6830132,0,1,
mark_sweep_churn_b16384_s13,2026-06-19T02:25:23.771745+00:00,1781835796,mark_sweep,16384,churn,13,0,ok,18973000,17461000,22143709,920476,7351612,50004,697,1512000,2169.296987087518,25000,3000,16384,5620,7344808,0,1,
mark_sweep_churn_b16384_s42,2026-06-19T02:25:23.795096+00:00,1781835796,mark_sweep,16384,churn,42,0,ok,17811000,16676000,20966625,911080,7109720,50004,607,1135000,1869.851729818781,28000,3000,16384,4644,7104248,0,1,
mark_sweep_churn_b16384_s101,2026-06-19T02:25:23.819685+00:00,1781835796,mark_sweep,16384,churn,101,0,ok,18268000,16942000,22771708,921634,7013600,50004,667,1326000,1988.0059970014993,8000,3000,16384,5832,7003568,0,1,
mark_sweep_churn_b16384_s271,2026-06-19T02:25:23.842598+00:00,1781835796,mark_sweep,16384,churn,271,0,ok,17696000,16479000,21675750,915784,7342024,50004,635,1217000,1916.5354330708662,15000,3000,16380,4796,7331428,0,1,
mark_sweep_churn_b16384_s1009,2026-06-19T02:25:23.864975+00:00,1781835796,mark_sweep,16384,churn,1009,0,ok,18224000,16892000,21150833,919294,7184312,50004,657,1332000,2027.3972602739725,5000,3000,16376,5328,7175988,0,1,
mark_sweep_churn_b16384_s9973,2026-06-19T02:25:23.894488+00:00,1781835796,mark_sweep,16384,churn,9973,0,ok,21804000,20333000,28231459,914602,7229408,50004,650,1471000,2263.076923076923,36000,10000,16380,5180,7216044,0,1,
mark_sweep_longlived_b16384_s1,2026-06-19T02:25:23.898531+00:00,1781835796,mark_sweep,16384,longlived,1,0,oom,72000,68000,3474042,3578,16332,184,1,4000,4000,4000,4000,16340,16332,0,0,2,
mark_sweep_longlived_b16384_s7,2026-06-19T02:25:23.902448+00:00,1781835796,mark_sweep,16384,longlived,7,0,oom,78000,72000,3514041,3903,16212,210,1,6000,6000,6000,6000,16220,16212,0,0,2,
mark_sweep_longlived_b16384_s13,2026-06-19T02:25:23.905616+00:00,1781835796,mark_sweep,16384,longlived,13,0,oom,71000,67000,2742334,3528,16244,180,1,4000,4000,4000,4000,16252,16244,0,0,2,
mark_sweep_longlived_b16384_s42,2026-06-19T02:25:23.908747+00:00,1781835796,mark_sweep,16384,longlived,42,0,oom,76000,70000,2789333,3878,16320,208,1,6000,6000,6000,6000,16328,16320,0,0,2,
mark_sweep_longlived_b16384_s101,2026-06-19T02:25:23.913803+00:00,1781835796,mark_sweep,16384,longlived,101,0,oom,75000,70000,4352459,3803,16312,202,1,5000,5000,5000,5000,16320,16312,0,0,2,
mark_sweep_longlived_b16384_s271,2026-06-19T02:25:23.917029+00:00,1781835796,mark_sweep,16384,longlived,271,0,oom,69000,64000,2790750,3578,16356,184,1,5000,5000,5000,5000,16364,16356,0,0,2,
mark_sweep_longlived_b16384_s1009,2026-06-19T02:25:23.920138+00:00,1781835796,mark_sweep,16384,longlived,1009,0,oom,71000,66000,2714625,3753,16256,198,1,5000,5000,5000,5000,16264,16256,0,0,2,
mark_sweep_longlived_b16384_s9973,2026-06-19T02:25:23.923245+00:00,1781835796,mark_sweep,16384,longlived,9973,0,oom,73000,68000,2769750,3653,16228,190,1,5000,5000,5000,5000,16236,16228,0,0,2,
mark_sweep_mutate_b16384_s1,2026-06-19T02:25:23.926682+00:00,1781835796,mark_sweep,16384,mutate,1,0,oom,244000,210000,3135625,14532,17204,308,3,34000,11333.333333333334,12000,12000,16376,16284,920,0,2,
mark_sweep_mutate_b16384_s7,2026-06-19T02:25:23.930001+00:00,1781835796,mark_sweep,16384,mutate,7,0,oom,273000,241000,2886084,16475,16980,321,3,32000,10666.666666666666,12000,12000,16308,15988,992,0,2,
mark_sweep_mutate_b16384_s13,2026-06-19T02:25:23.933969+00:00,1781835796,mark_sweep,16384,mutate,13,0,oom,267000,234000,3586917,16506,16936,317,3,33000,11000,12000,12000,16304,15776,1160,0,2,
mark_sweep_mutate_b16384_s42,2026-06-19T02:25:23.937911+00:00,1781835796,mark_sweep,16384,mutate,42,0,oom,289000,235000,3576917,16650,17248,321,5,54000,10800,12000,12000,16324,16208,1040,0,2,
mark_sweep_mutate_b16384_s101,2026-06-19T02:25:23.941408+00:00,1781835796,mark_sweep,16384,mutate,101,0,oom,259000,229000,3141500,16717,17136,318,3,30000,10000,11000,11000,16312,16044,1092,0,2,
mark_sweep_mutate_b16384_s271,2026-06-19T02:25:23.945523+00:00,1781835796,mark_sweep,16384,mutate,271,0,oom,632000,466000,3665167,33477,30036,430,15,166000,11066.666666666666,20000,20000,16340,15236,14948,0,2,
mark_sweep_mutate_b16384_s1009,2026-06-19T02:25:23.948900+00:00,1781835796,mark_sweep,16384,mutate,1009,0,oom,247000,224000,2985875,15651,16736,312,2,23000,11500,12000,12000,16352,16276,460,0,2,
mark_sweep_mutate_b16384_s9973,2026-06-19T02:25:23.951907+00:00,1781835796,mark_sweep,16384,mutate,9973,0,oom,225000,203000,2688583,14868,16596,309,2,22000,11000,12000,12000,16364,15968,628,0,2,
mark_sweep_density_b16384_s1,2026-06-19T02:25:24.138387+00:00,1781835796,mark_sweep,16384,density,1,0,ok,182264000,179954000,185217042,16050438,7620504,50006,817,2310000,2827.4173806609547,58000,7000,16384,6976,7609492,0,1,
mark_sweep_density_b16384_s7,2026-06-19T02:25:24.307393+00:00,1781835796,mark_sweep,16384,density,7,0,ok,163164000,161239000,167478334,14492673,6842588,50006,760,1925000,2532.8947368421054,14000,6000,16380,7348,6832260,0,1,
mark_sweep_density_b16384_s13,2026-06-19T02:25:24.489045+00:00,1781835796,mark_sweep,16384,density,13,0,ok,175680000,172704000,180073417,15517222,7353856,50006,880,2976000,3381.818181818182,16000,6000,16376,7848,7340368,0,1,
mark_sweep_density_b16384_s42,2026-06-19T02:25:24.663363+00:00,1781835796,mark_sweep,16384,density,42,0,ok,168464000,166028000,172672583,15045362,7118364,50006,835,2436000,2917.365269461078,14000,5000,16376,7736,7105196,0,1,
mark_sweep_density_b16384_s101,2026-06-19T02:25:24.832852+00:00,1781835796,mark_sweep,16384,density,101,0,ok,163957000,162377000,168068583,14832948,7012104,50006,726,1580000,2176.3085399449037,8000,4000,16384,6688,7001620,0,1,
mark_sweep_density_b16384_s271,2026-06-19T02:25:25.010633+00:00,1781835796,mark_sweep,16384,density,271,0,ok,172059000,170208000,176302166,15503171,7347192,50006,815,1851000,2271.165644171779,8000,3000,16368,7256,7333264,0,1,
mark_sweep_density_b16384_s1009,2026-06-19T02:25:25.187755+00:00,1781835796,mark_sweep,16384,density,1009,0,ok,171108000,168186000,175519542,15188109,7189444,50006,888,2922000,3290.5405405405404,13000,5000,16360,8128,7180540,0,1,
mark_sweep_density_b16384_s9973,2026-06-19T02:25:25.364137+00:00,1781835796,mark_sweep,16384,density,9973,0,ok,170508000,168516000,174793333,15272531,7231696,50006,756,1992000,2634.9206349206347,8000,4000,16372,6740,7219352,0,1,
mark_sweep_churn_b32768_s1,2026-06-19T02:25:25.387054+00:00,1781835796,mark_sweep,32768,churn,1,0,ok,17855000,17068000,22027584,921640,7615072,50004,278,787000,2830.9352517985612,10000,4000,32768,5540,7592148,0,1,
mark_sweep_churn_b32768_s7,2026-06-19T02:25:25.408759+00:00,1781835796,mark_sweep,32768,churn,7,0,ok,17980000,17233000,20901791,916936,6833284,50004,250,747000,2988,4000,4000,32752,5444,6820600,0,1,
mark_sweep_churn_b32768_s13,2026-06-19T02:25:25.431052+00:00,1781835796,mark_sweep,32768,churn,13,0,ok,17949000,17154000,21453833,920476,7345460,50004,271,795000,2933.579335793358,5000,4000,32768,5616,7339160,0,1,
mark_sweep_churn_b32768_s42,2026-06-19T02:25:25.452407+00:00,1781835796,mark_sweep,32768,churn,42,0,ok,17693000,16990000,20602458,911080,7106464,50004,252,703000,2789.6825396825398,12000,7000,32760,4644,7082372,0,1,
mark_sweep_churn_b32768_s101,2026-06-19T02:25:25.473967+00:00,1781835796,mark_sweep,32768,churn,101,0,ok,17837000,17081000,20817125,921634,7007140,50004,260,756000,2907.6923076923076,8000,4000,32748,5852,6996552,0,1,
mark_sweep_churn_b32768_s271,2026-06-19T02:25:25.495255+00:00,1781835796,mark_sweep,32768,churn,271,0,ok,17734000,16997000,20594875,915784,7337440,50004,262,737000,2812.977099236641,5000,4000,32752,4776,7326576,0,1,
mark_sweep_churn_b32768_s1009,2026-06-19T02:25:25.516741+00:00,1781835796,mark_sweep,32768,churn,1009,0,ok,17894000,17125000,20699666,919294,7178120,50004,261,769000,2946.360153256705,5000,5000,32768,5324,7145608,0,1,
mark_sweep_churn_b32768_s9973,2026-06-19T02:25:25.538546+00:00,1781835796,mark_sweep,32768,churn,9973,0,ok,17722000,16990000,20980917,914602,7224336,50004,262,732000,2793.8931297709923,8000,4000,32756,5184,7214900,0,1,
mark_sweep_longlived_b32768_s1,2026-06-19T02:25:25.541927+00:00,1781835796,mark_sweep,32768,longlived,1,0,oom,104000,95000,2923083,5903,32720,370,1,9000,9000,9000,9000,32728,32720,0,0,2,
mark_sweep_longlived_b32768_s7,2026-06-19T02:25:25.544709+00:00,1781835796,mark_sweep,32768,longlived,7,0,oom,116000,105000,2492792,6553,32752,422,1,11000,11000,11000,11000,32760,32752,0,0,2,
mark_sweep_longlived_b32768_s13,2026-06-19T02:25:25.547452+00:00,1781835796,mark_sweep,32768,longlived,13,0,oom,112000,101000,2433250,6078,32752,384,1,11000,11000,11000,11000,32760,32752,0,0,2,
mark_sweep_longlived_b32768_s42,2026-06-19T02:25:25.550174+00:00,1781835796,mark_sweep,32768,longlived,42,0,oom,112000,101000,2420209,6353,32680,406,1,11000,11000,11000,11000,32688,32680,0,0,2,
mark_sweep_longlived_b32768_s101,2026-06-19T02:25:25.552882+00:00,1781835796,mark_sweep,32768,longlived,101,0,oom,115000,104000,2411250,6303,32684,402,1,11000,11000,11000,11000,32692,32684,0,0,2,
