t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
602000,13000,46424,19012,19012,46520,46520
994000,10000,46172,19292,19292,46240,46240
1375000,10000,46024,19292,19292,46240,46240
1764000,10000,46160,19288,19288,46244,46244
2164000,10000,46200,19236,19236,46296,46296
2561000,10000,46136,19392,19392,46140,46140
2950000,10000,46312,19168,19168,46364,46364
3331000,10000,46348,19168,19168,46364,46364
3734000,10000,46336,19168,19168,46364,46364
4129000,10000,46300,19012,19012,46520,46520
4513000,10000,46024,19292,19292,46240,46240
4910000,10000,46220,19292,19292,46240,46240
5286000,10000,46244,19288,19288,46244,46244
5666000,9000,46184,19236,19236,46296,46296
6057000,10000,46064,19392,19392,46140,46140
6436000,10000,46304,19168,19168,46364,46364
6837000,9000,46292,19168,19168,46364,46364
7221000,10000,46480,18908,18908,46624,46624
7633000,10000,46412,19012,19012,46520,46520
8034000,15000,46240,19292,19292,46240,46240
8433000,10000,46176,19292,19292,46240,46240
8821000,10000,46132,19236,19236,46296,46296
9206000,10000,46208,19236,19236,46296,46296
9586000,10000,46368,19108,19108,46424,46424
9967000,10000,46352,19168,19168,46364,46364
10367000,10000,46280,19080,19080,46452,46452
10766000,10000,46284,19012,19012,46520,46520
11170000,10000,46172,19292,19292,46240,46240
11554000,10000,46024,19292,19292,46240,46240
11947000,9000,46160,19288,19288,46244,46244
12327000,10000,46200,19236,19236,46296,46296
12711000,10000,46136,19392,19392,46140,46140
13091000,10000,46312,19168,19168,46364,46364
13475000,10000,46348,19168,19168,46364,46364
13863000,10000,46336,19168,19168,46364,46364
14247000,10000,46300,19012,19012,46520,46520
14629000,10000,46024,19292,19292,46240,46240
15015000,10000,46220,19292,19292,46240,46240
15391000,10000,46244,19288,19288,46244,46244
15775000,10000,46184,19236,19236,46296,46296
16161000,9000,46064,19392,19392,46140,46140
16541000,10000,46304,19168,19168,46364,46364
16932000,10000,46292,19168,19168,46364,46364
17325000,10000,46480,18908,18908,46624,46624
17706000,10000,46412,19012,19012,46520,46520
18094000,10000,46240,19292,19292,46240,46240
18492000,10000,46176,19292,19292,46240,46240
