t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
339000,1000,10468,5724,5724,10656,10656
591000,1000,9744,6548,6548,9832,9832
819000,1000,9632,6600,6600,9780,9780
1044000,2000,9120,7108,7108,9272,9272
1247000,2000,9252,7036,7036,9344,9344
1451000,1000,9108,7116,7116,9264,9264
1652000,2000,9172,7048,7048,9332,9332
1867000,2000,9164,7172,7172,9208,9208
2073000,2000,9092,7140,7140,9240,9240
2288000,1000,9236,7000,7000,9380,9380
2499000,2000,9128,7124,7124,9256,9256
2706000,1000,8988,7144,7144,9236,9236
2909000,1000,8940,7208,7208,9172,9172
3114000,2000,9096,7108,7108,9272,9272
3319000,2000,9108,7176,7176,9204,9204
3523000,1000,9292,6980,6980,9400,9400
3738000,2000,9208,7140,7140,9240,9240
3944000,1000,9052,7244,7244,9136,9136
4151000,2000,9036,7224,7224,9156,9156
4352000,2000,9164,7076,7076,9304,9304
4555000,2000,9124,7036,7036,9344,9344
4758000,1000,9240,6980,6980,9400,9400
4974000,1000,9212,7068,7068,9312,9312
5186000,2000,9196,7112,7112,9268,9268
5410000,2000,9308,7024,7024,9356,9356
5630000,2000,9084,7092,7092,9288,9288
5835000,2000,8948,7212,7212,9168,9168
6038000,2000,9132,7204,7204,9176,9176
6251000,1000,9216,7124,7124,9256,9256
6456000,2000,9192,7180,7180,9200,9200
6657000,2000,9172,7092,7092,9288,9288
6865000,2000,9036,7236,7236,9144,9144
7082000,2000,9084,7160,7160,9220,9220
7298000,2000,9256,7124,7124,9256,9256
7510000,1000,9212,7160,7160,9220,9220
7722000,1000,9144,7080,7080,9300,9300
7930000,1000,9140,7092,7092,9288,9288
8135000,2000,9316,7040,7040,9340,9340
8354000,2000,9016,7132,7132,9248,9248
8574000,1000,9168,7132,7132,9248,9248
8792000,1000,9272,7032,7032,9348,9348
9003000,2000,9348,7032,7032,9348,9348
9229000,1000,9332,7020,7020,9360,9360
9434000,1000,9072,7208,7208,9172,9172
9641000,2000,9112,7164,7164,9216,9216
9852000,2000,9180,7108,7108,9272,9272
10057000,2000,9052,7116,7116,9264,9264
10269000,2000,9172,7048,7048,9332,9332
10493000,2000,9164,7172,7172,9208,9208
10697000,2000,9092,7140,7140,9240,9240
10899000,1000,9236,7000,7000,9380,9380
11113000,1000,9128,7124,7124,9256,9256
11316000,1000,8988,7144,7144,9236,9236
11519000,1000,8940,7208,7208,9172,9172
11727000,2000,9096,7108,7108,9272,9272
11943000,1000,9108,7176,7176,9204,9204
12147000,1000,9292,6980,6980,9400,9400
12354000,2000,9208,7140,7140,9240,9240
12557000,2000,9052,7244,7244,9136,9136
12757000,2000,9036,7224,7224,9156,9156
12961000,2000,9164,7076,7076,9304,9304
13182000,2000,9124,7036,7036,9344,9344
13384000,2000,9240,6980,6980,9400,9400
13590000,2000,9212,7068,7068,9312,9312
13807000,1000,9196,7112,7112,9268,9268
14014000,2000,9308,7024,7024,9356,9356
14229000,2000,9084,7092,7092,9288,9288
14438000,1000,8948,7212,7212,9168,9168
14644000,2000,9132,7204,7204,9176,9176
14847000,2000,9216,7124,7124,9256,9256
15053000,1000,9192,7180,7180,9200,9200
15253000,1000,9172,7092,7092,9288,9288
15457000,2000,9036,7236,7236,9144,9144
15658000,2000,9084,7160,7160,9220,9220
15862000,2000,9256,7124,7124,9256,9256
16076000,1000,9212,7160,7160,9220,9220
16278000,2000,9144,7080,7080,9300,9300
16493000,2000,9140,7092,7092,9288,9288
16707000,1000,9316,7040,7040,9340,9340
16909000,1000,9016,7132,7132,9248,9248
17119000,2000,9168,7132,7132,9248,9248
17334000,1000,9272,7032,7032,9348,9348
17541000,1000,9348,7032,7032,9348,9348
17747000,2000,9332,7020,7020,9360,9360
17961000,1000,9072,7208,7208,9172,9172
18185000,3000,9112,7164,7164,9216,9216
18397000,2000,9180,7108,7108,9272,9272
18605000,2000,9052,7116,7116,9264,9264
18809000,2000,9172,7048,7048,9332,9332
19020000,2000,9164,7172,7172,9208,9208
19224000,2000,9092,7140,7140,9240,9240
19428000,2000,9236,7000,7000,9380,9380
19636000,2000,9128,7124,7124,9256,9256
19840000,2000,8988,7144,7144,9236,9236
20043000,2000,8940,7208,7208,9172,9172
20245000,2000,9096,7108,7108,9272,9272
