t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
11994000,107000,517492,1240,6664,517492,517492
24024000,99000,517620,1064,6488,517620,517620
36053000,92000,517616,1160,6584,517616,517616
48127000,93000,517680,1096,6520,517680,517680
60044000,95000,517680,1152,6576,517680,517680
71917000,91000,517676,1084,6508,517676,517676
83803000,93000,517632,1044,6468,517632,517632
95642000,96000,517740,1112,6536,517740,517740
107502000,91000,517616,1192,6616,517616,517616
119303000,92000,517564,1168,6592,517564,517564
131285000,106000,517688,1048,6472,517688,517688
143125000,99000,517664,1192,6616,517664,517664
154899000,91000,517620,1028,6452,517620,517620
