t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
709000,5000,25036,7676,7676,25088,25088
1273000,4000,24572,8112,8112,24652,24652
1836000,4000,24804,7960,7960,24804,24804
2389000,3000,24940,7796,7796,24968,24968
2972000,4000,24568,8088,8088,24676,24676
3539000,4000,24888,7872,7872,24892,24892
4116000,3000,24944,7820,7820,24944,24944
4675000,4000,24624,7996,7996,24768,24768
5234000,3000,24740,7876,7876,24888,24888
5796000,3000,24828,7932,7932,24832,24832
6355000,4000,24808,7924,7924,24840,24840
6927000,3000,24704,8008,8008,24756,24756
7487000,3000,24840,7844,7844,24920,24920
8053000,4000,24556,8032,8032,24732,24732
8616000,3000,24936,7828,7828,24936,24936
9183000,4000,24928,7796,7796,24968,24968
9741000,3000,24572,7960,7960,24804,24804
10310000,3000,24748,7880,7880,24884,24884
10864000,3000,24832,7816,7816,24948,24948
11459000,4000,24804,7892,7892,24872,24872
12023000,3000,24788,7928,7928,24836,24836
12585000,3000,24908,7844,7844,24920,24920
13151000,4000,24940,7800,7800,24964,24964
13716000,4000,24664,8056,8056,24708,24708
14275000,4000,24940,7792,7792,24972,24972
14842000,3000,24808,7796,7796,24968,24968
15402000,4000,24448,8080,8080,24684,24684
15957000,4000,24632,7996,7996,24768,24768
16519000,3000,24668,7992,7992,24772,24772
17096000,3000,24572,8068,8068,24696,24696
17654000,3000,24636,7984,7984,24780,24780
18254000,4000,24628,7932,7932,24832,24832
18799000,3000,24620,8072,8072,24692,24692
19336000,4000,24928,7832,7832,24932,24932
19878000,4000,24800,7928,7928,24836,24836
20442000,4000,24712,7992,7992,24772,24772
21015000,6000,24688,8020,8020,24744,24744
21597000,7000,24784,7948,7948,24816,24816
22162000,4000,24676,8016,8016,24748,24748
22721000,4000,24760,7916,7916,24848,24848
23370000,4000,24720,8020,8020,24744,24744
23956000,4000,24676,8012,8012,24752,24752
24573000,3000,24616,7984,7984,24780,24780
25137000,3000,24836,7764,7764,25000,25000
25691000,3000,24780,7980,7980,24784,24784
26241000,3000,24888,7804,7804,24960,24960
26811000,3000,24740,8004,8004,24760,24760
27369000,3000,24712,7952,7952,24812,24812
27923000,3000,24984,7764,7764,25000,25000
28480000,3000,24944,7820,7820,24944,24944
29037000,3000,24624,7996,7996,24768,24768
29588000,3000,24740,7876,7876,24888,24888
30141000,4000,24828,7932,7932,24832,24832
30698000,3000,24808,7924,7924,24840,24840
31274000,5000,24704,8008,8008,24756,24756
31861000,4000,24840,7844,7844,24920,24920
32436000,4000,24556,8032,8032,24732,24732
32999000,3000,24936,7828,7828,24936,24936
33565000,3000,24928,7796,7796,24968,24968
34129000,3000,24572,7960,7960,24804,24804
34691000,3000,24748,7880,7880,24884,24884
35250000,4000,24832,7816,7816,24948,24948
35850000,3000,24804,7892,7892,24872,24872
36459000,3000,24788,7928,7928,24836,24836
37079000,4000,24908,7844,7844,24920,24920
37662000,4000,24940,7800,7800,24964,24964
38229000,4000,24664,8056,8056,24708,24708
38788000,3000,24940,7792,7792,24972,24972
39352000,4000,24808,7796,7796,24968,24968
39941000,3000,24448,8080,8080,24684,24684
40498000,4000,24632,7996,7996,24768,24768
41063000,4000,24668,7992,7992,24772,24772
41622000,3000,24572,8068,8068,24696,24696
42178000,3000,24636,7984,7984,24780,24780
42738000,4000,24628,7932,7932,24832,24832
43305000,3000,24620,8072,8072,24692,24692
43902000,4000,24928,7832,7832,24932,24932
44512000,5000,24800,7928,7928,24836,24836
45083000,3000,24712,7992,7992,24772,24772
45656000,3000,24688,8020,8020,24744,24744
46215000,3000,24784,7948,7948,24816,24816
46781000,4000,24676,8016,8016,24748,24748
47339000,4000,24760,7916,7916,24848,24848
47905000,3000,24720,8020,8020,24744,24744
48457000,4000,24676,8012,8012,24752,24752
49006000,3000,24616,7984,7984,24780,24780
49557000,3000,24836,7764,7764,25000,25000
50123000,4000,24780,7980,7980,24784,24784
50675000,3000,24888,7804,7804,24960,24960
51247000,3000,24740,8004,8004,24760,24760
51809000,3000,24712,7952,7952,24812,24812
52369000,3000,24984,7764,7764,25000,25000
52967000,4000,24944,7820,7820,24944,24944
53528000,3000,24624,7996,7996,24768,24768
54089000,4000,24740,7876,7876,24888,24888
54643000,3000,24828,7932,7932,24832,24832
55209000,3000,24808,7924,7924,24840,24840
55762000,4000,24704,8008,8008,24756,24756
56312000,3000,24840,7844,7844,24920,24920
56866000,4000,24556,8032,8032,24732,24732
57424000,3000,24936,7828,7828,24936,24936
57977000,3000,24928,7796,7796,24968,24968
58532000,3000,24572,7960,7960,24804,24804
59088000,4000,24748,7880,7880,24884,24884
59638000,3000,24832,7816,7816,24948,24948
60195000,3000,24804,7892,7892,24872,24872
60768000,3000,24788,7928,7928,24836,24836
61318000,3000,24908,7844,7844,24920,24920
61879000,4000,24940,7800,7800,24964,24964
62466000,3000,24664,8056,8056,24708,24708
63014000,3000,24940,7792,7792,24972,24972
63576000,3000,24808,7796,7796,24968,24968
64141000,3000,24448,8080,8080,24684,24684
64701000,3000,24632,7996,7996,24768,24768
65256000,3000,24668,7992,7992,24772,24772
65822000,3000,24572,8068,8068,24696,24696
66385000,3000,24636,7984,7984,24780,24780
66938000,4000,24628,7932,7932,24832,24832
67507000,4000,24620,8072,8072,24692,24692
68085000,3000,24928,7832,7832,24932,24932
68641000,3000,24800,7928,7928,24836,24836
69215000,4000,24712,7992,7992,24772,24772
69804000,4000,24688,8020,8020,24744,24744
70372000,3000,24784,7948,7948,24816,24816
70941000,4000,24676,8016,8016,24748,24748
71495000,3000,24760,7916,7916,24848,24848
72068000,3000,24720,8020,8020,24744,24744
72646000,3000,24676,8012,8012,24752,24752
73194000,4000,24616,7984,7984,24780,24780
73764000,3000,24836,7764,7764,25000,25000
74334000,4000,24780,7980,7980,24784,24784
74898000,3000,24888,7804,7804,24960,24960
75473000,4000,24740,8004,8004,24760,24760
76049000,5000,24712,7952,7952,24812,24812
76606000,3000,24984,7764,7764,25000,25000
77172000,3000,24944,7820,7820,24944,24944
77735000,3000,24624,7996,7996,24768,24768
78297000,3000,24740,7876,7876,24888,24888
78850000,3000,24828,7932,7932,24832,24832
79408000,3000,24808,7924,7924,24840,24840
79972000,4000,24704,8008,8008,24756,24756
80528000,12000,24840,7844,7844,24920,24920
81096000,4000,24556,8032,8032,24732,24732
81653000,3000,24936,7828,7828,24936,24936
82205000,3000,24928,7796,7796,24968,24968
82774000,3000,24572,7960,7960,24804,24804
83340000,4000,24748,7880,7880,24884,24884
83905000,4000,24832,7816,7816,24948,24948
84478000,3000,24804,7892,7892,24872,24872
85042000,4000,24788,7928,7928,24836,24836
85600000,3000,24908,7844,7844,24920,24920
86178000,3000,24940,7800,7800,24964,24964
86749000,4000,24664,8056,8056,24708,24708
87327000,3000,24940,7792,7792,24972,24972
87903000,4000,24808,7796,7796,24968,24968
88466000,3000,24448,8080,8080,24684,24684
89036000,3000,24632,7996,7996,24768,24768
89591000,3000,24668,7992,7992,24772,24772
90165000,3000,24572,8068,8068,24696,24696
90728000,4000,24636,7984,7984,24780,24780
91294000,3000,24628,7932,7932,24832,24832
91871000,4000,24620,8072,8072,24692,24692
92437000,3000,24928,7832,7832,24932,24932
92997000,3000,24800,7928,7928,24836,24836
93570000,3000,24712,7992,7992,24772,24772
94124000,3000,24688,8020,8020,24744,24744
94675000,3000,24784,7948,7948,24816,24816
95228000,3000,24676,8016,8016,24748,24748
95777000,4000,24760,7916,7916,24848,24848
96354000,3000,24720,8020,8020,24744,24744
96932000,3000,24676,8012,8012,24752,24752
97488000,4000,24616,7984,7984,24780,24780
98042000,3000,24836,7764,7764,25000,25000
98615000,3000,24780,7980,7980,24784,24784
99190000,3000,24888,7804,7804,24960,24960
99747000,4000,24740,8004,8004,24760,24760
100312000,4000,24712,7952,7952,24812,24812
100883000,3000,24984,7764,7764,25000,25000
101446000,3000,24944,7820,7820,24944,24944
102019000,4000,24624,7996,7996,24768,24768
102576000,4000,24740,7876,7876,24888,24888
103141000,3000,24828,7932,7932,24832,24832
103718000,4000,24808,7924,7924,24840,24840
104277000,4000,24704,8008,8008,24756,24756
104840000,3000,24840,7844,7844,24920,24920
105402000,3000,24556,8032,8032,24732,24732
105969000,3000,24936,7828,7828,24936,24936
106534000,3000,24928,7796,7796,24968,24968
107125000,4000,24572,7960,7960,24804,24804
107687000,4000,24748,7880,7880,24884,24884
108247000,3000,24832,7816,7816,24948,24948
108808000,4000,24804,7892,7892,24872,24872
109381000,4000,24788,7928,7928,24836,24836
109937000,3000,24908,7844,7844,24920,24920
110520000,4000,24940,7800,7800,24964,24964
111204000,4000,24664,8056,8056,24708,24708
111811000,4000,24940,7792,7792,24972,24972
112414000,3000,24808,7796,7796,24968,24968
112969000,4000,24448,8080,8080,24684,24684
113521000,3000,24632,7996,7996,24768,24768
114094000,3000,24668,7992,7992,24772,24772
114646000,3000,24572,8068,8068,24696,24696
115213000,3000,24636,7984,7984,24780,24780
115766000,4000,24628,7932,7932,24832,24832
116319000,3000,24620,8072,8072,24692,24692
116871000,3000,24928,7832,7832,24932,24932
117427000,4000,24800,7928,7928,24836,24836
118022000,4000,24712,7992,7992,24772,24772
118592000,4000,24688,8020,8020,24744,24744
119171000,3000,24784,7948,7948,24816,24816
119767000,4000,24676,8016,8016,24748,24748
120339000,4000,24760,7916,7916,24848,24848
120952000,4000,24720,8020,8020,24744,24744
121518000,4000,24676,8012,8012,24752,24752
122080000,3000,24616,7984,7984,24780,24780
122688000,5000,24836,7764,7764,25000,25000
123321000,4000,24780,7980,7980,24784,24784
123936000,5000,24888,7804,7804,24960,24960
124542000,4000,24740,8004,8004,24760,24760
125165000,4000,24712,7952,7952,24812,24812
125758000,3000,24984,7764,7764,25000,25000
126359000,12000,24944,7820,7820,24944,24944
126995000,4000,24624,7996,7996,24768,24768
127554000,3000,24740,7876,7876,24888,24888
128109000,3000,24828,7932,7932,24832,24832
128686000,4000,24808,7924,7924,24840,24840
129249000,3000,24704,8008,8008,24756,24756
129861000,3000,24840,7844,7844,24920,24920
130439000,4000,24556,8032,8032,24732,24732
131018000,4000,24936,7828,7828,24936,24936
131584000,4000,24928,7796,7796,24968,24968
132147000,3000,24572,7960,7960,24804,24804
132759000,3000,24748,7880,7880,24884,24884
133342000,3000,24832,7816,7816,24948,24948
133915000,3000,24804,7892,7892,24872,24872
134483000,3000,24788,7928,7928,24836,24836
135077000,4000,24908,7844,7844,24920,24920
135649000,3000,24940,7800,7800,24964,24964
136240000,4000,24664,8056,8056,24708,24708
136830000,3000,24940,7792,7792,24972,24972
137396000,4000,24808,7796,7796,24968,24968
137949000,4000,24448,8080,8080,24684,24684
138534000,3000,24632,7996,7996,24768,24768
139125000,3000,24668,7992,7992,24772,24772
139705000,3000,24572,8068,8068,24696,24696
140277000,3000,24636,7984,7984,24780,24780
140860000,5000,24628,7932,7932,24832,24832
141471000,6000,24620,8072,8072,24692,24692
142055000,3000,24928,7832,7832,24932,24932
142630000,4000,24800,7928,7928,24836,24836
143193000,4000,24712,7992,7992,24772,24772
143762000,3000,24688,8020,8020,24744,24744
144366000,3000,24784,7948,7948,24816,24816
144938000,4000,24676,8016,8016,24748,24748
145496000,3000,24760,7916,7916,24848,24848
146092000,4000,24720,8020,8020,24744,24744
146644000,4000,24676,8012,8012,24752,24752
147197000,3000,24616,7984,7984,24780,24780
147747000,3000,24836,7764,7764,25000,25000
148317000,3000,24780,7980,7980,24784,24784
148886000,3000,24888,7804,7804,24960,24960
149457000,3000,24740,8004,8004,24760,24760
150036000,3000,24712,7952,7952,24812,24812
150599000,3000,24984,7764,7764,25000,25000
151169000,4000,24944,7820,7820,24944,24944
151738000,4000,24624,7996,7996,24768,24768
152325000,5000,24740,7876,7876,24888,24888
152899000,3000,24828,7932,7932,24832,24832
153458000,3000,24808,7924,7924,24840,24840
154039000,8000,24704,8008,8008,24756,24756
154599000,3000,24840,7844,7844,24920,24920
155170000,4000,24556,8032,8032,24732,24732
155742000,3000,24936,7828,7828,24936,24936
156301000,3000,24928,7796,7796,24968,24968
156894000,3000,24572,7960,7960,24804,24804
157449000,4000,24748,7880,7880,24884,24884
158020000,3000,24832,7816,7816,24948,24948
158580000,4000,24804,7892,7892,24872,24872
159145000,3000,24788,7928,7928,24836,24836
159708000,3000,24908,7844,7844,24920,24920
160300000,3000,24940,7800,7800,24964,24964
160899000,4000,24664,8056,8056,24708,24708
161457000,3000,24940,7792,7792,24972,24972
162033000,3000,24808,7796,7796,24968,24968
162595000,4000,24448,8080,8080,24684,24684
163157000,3000,24632,7996,7996,24768,24768
163720000,3000,24668,7992,7992,24772,24772
164283000,3000,24572,8068,8068,24696,24696
164860000,4000,24636,7984,7984,24780,24780
