t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
371000,26000,15380,7980,17236,15380,15380
561000,23000,15272,8084,17340,15272,15272
739000,23000,15152,8164,17420,15152,15152
905000,23000,15540,7952,17208,15540,15540
1088000,22000,15440,7980,17236,15440,15440
1273000,22000,15272,8084,17340,15272,15272
1449000,21000,15152,8164,17420,15152,15152
1613000,22000,15540,7952,17208,15540,15540
1798000,22000,15440,7980,17236,15440,15440
1988000,21000,15272,8084,17340,15272,15272
2163000,22000,15152,8164,17420,15152,15152
2327000,21000,15540,7952,17208,15540,15540
2509000,21000,15440,7980,17236,15440,15440
2693000,22000,15272,8084,17340,15272,15272
2868000,21000,15152,8164,17420,15152,15152
3031000,21000,15540,7952,17208,15540,15540
3213000,22000,15440,7980,17236,15440,15440
3396000,22000,15272,8084,17340,15272,15272
3575000,21000,15152,8164,17420,15152,15152
3752000,20000,15540,7952,17208,15540,15540
3933000,21000,15440,7980,17236,15440,15440
4129000,21000,15272,8084,17340,15272,15272
4308000,21000,15152,8164,17420,15152,15152
4479000,21000,15540,7952,17208,15540,15540
4668000,21000,15440,7980,17236,15440,15440
4851000,21000,15272,8084,17340,15272,15272
5025000,21000,15152,8164,17420,15152,15152
5201000,22000,15540,7952,17208,15540,15540
5391000,21000,15440,7980,17236,15440,15440
5577000,22000,15272,8084,17340,15272,15272
5754000,21000,15152,8164,17420,15152,15152
5928000,21000,15540,7952,17208,15540,15540
6123000,22000,15440,7980,17236,15440,15440
6314000,21000,15272,8084,17340,15272,15272
6496000,21000,15152,8164,17420,15152,15152
6673000,28000,15540,7952,17208,15540,15540
6870000,22000,15440,7980,17236,15440,15440
7062000,22000,15272,8084,17340,15272,15272
7239000,24000,15152,8164,17420,15152,15152
7408000,21000,15540,7952,17208,15540,15540
7601000,22000,15440,7980,17236,15440,15440
7802000,25000,15272,8084,17340,15272,15272
7987000,21000,15152,8164,17420,15152,15152
8157000,21000,15540,7952,17208,15540,15540
8351000,21000,15440,7980,17236,15440,15440
8536000,21000,15272,8084,17340,15272,15272
8714000,21000,15152,8164,17420,15152,15152
8881000,21000,15540,7952,17208,15540,15540
9072000,21000,15440,7980,17236,15440,15440
9266000,21000,15272,8084,17340,15272,15272
9460000,21000,15152,8164,17420,15152,15152
9633000,21000,15540,7952,17208,15540,15540
9830000,21000,15440,7980,17236,15440,15440
10017000,21000,15272,8084,17340,15272,15272
10194000,21000,15152,8164,17420,15152,15152
10360000,21000,15540,7952,17208,15540,15540
10544000,22000,15440,7980,17236,15440,15440
10737000,37000,15272,8084,17340,15272,15272
11017000,29000,15152,8164,17420,15152,15152
11192000,22000,15540,7952,17208,15540,15540
11371000,22000,15440,7980,17236,15440,15440
11566000,21000,15272,8084,17340,15272,15272
11745000,22000,15152,8164,17420,15152,15152
11904000,21000,15540,7952,17208,15540,15540
12099000,20000,15440,7980,17236,15440,15440
12282000,21000,15272,8084,17340,15272,15272
12453000,21000,15152,8164,17420,15152,15152
12617000,29000,15540,7952,17208,15540,15540
12812000,21000,15440,7980,17236,15440,15440
12997000,21000,15272,8084,17340,15272,15272
13185000,21000,15152,8164,17420,15152,15152
13350000,20000,15540,7952,17208,15540,15540
13526000,24000,15440,7980,17236,15440,15440
13718000,21000,15272,8084,17340,15272,15272
13904000,21000,15152,8164,17420,15152,15152
14069000,21000,15540,7952,17208,15540,15540
14254000,21000,15440,7980,17236,15440,15440
14442000,21000,15272,8084,17340,15272,15272
14617000,21000,15152,8164,17420,15152,15152
14793000,24000,15540,7952,17208,15540,15540
14989000,21000,15440,7980,17236,15440,15440
15188000,30000,15272,8084,17340,15272,15272
15378000,21000,15152,8164,17420,15152,15152
15541000,24000,15540,7952,17208,15540,15540
15727000,22000,15440,7980,17236,15440,15440
15911000,22000,15272,8084,17340,15272,15272
16086000,21000,15152,8164,17420,15152,15152
16250000,21000,15540,7952,17208,15540,15540
16433000,21000,15440,7980,17236,15440,15440
16617000,21000,15272,8084,17340,15272,15272
16792000,21000,15152,8164,17420,15152,15152
16955000,21000,15540,7952,17208,15540,15540
17149000,21000,15440,7980,17236,15440,15440
17334000,21000,15272,8084,17340,15272,15272
17510000,21000,15152,8164,17420,15152,15152
17675000,21000,15540,7952,17208,15540,15540
17857000,21000,15440,7980,17236,15440,15440
18039000,21000,15272,8084,17340,15272,15272
18216000,21000,15152,8164,17420,15152,15152
18382000,20000,15540,7952,17208,15540,15540
18587000,24000,15440,7980,17236,15440,15440
18778000,25000,15272,8084,17340,15272,15272
18973000,21000,15152,8164,17420,15152,15152
19141000,21000,15540,7952,17208,15540,15540
19338000,21000,15440,7980,17236,15440,15440
19527000,34000,15272,8084,17340,15272,15272
19725000,21000,15152,8164,17420,15152,15152
19893000,20000,15540,7952,17208,15540,15540
20083000,21000,15440,7980,17236,15440,15440
20267000,21000,15272,8084,17340,15272,15272
20441000,21000,15152,8164,17420,15152,15152
