t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
176000,2000,60040,5384,5384,60148,60148
281000,2000,59928,5484,5484,60048,60048
386000,1000,59920,5588,5588,59944,59944
486000,1000,60084,5392,5392,60140,60140
586000,1000,59968,5420,5420,60112,60112
683000,2000,59984,5428,5428,60104,60104
787000,1000,59880,5568,5568,59964,59964
889000,1000,59956,5508,5508,60024,60024
991000,1000,59904,5600,5600,59932,59932
1093000,1000,59944,5580,5580,59952,59952
1191000,1000,59880,5556,5556,59976,59976
1291000,1000,59868,5464,5464,60068,60068
1389000,1000,60140,5352,5352,60180,60180
1489000,1000,59904,5500,5500,60032,60032
1589000,1000,59944,5548,5548,59984,59984
1687000,1000,59824,5556,5556,59976,59976
1788000,1000,59956,5408,5408,60124,60124
1887000,2000,59964,5452,5452,60080,60080
1987000,1000,60008,5444,5444,60088,60088
2096000,1000,59956,5448,5448,60084,60084
2198000,1000,59804,5592,5592,59940,59940
2302000,1000,59908,5488,5488,60044,60044
2402000,1000,59960,5540,5540,59992,59992
2500000,1000,60036,5464,5464,60068,60068
2598000,1000,60004,5436,5436,60096,60096
2696000,1000,59860,5580,5580,59952,59952
2794000,1000,59728,5600,5600,59932,59932
2891000,1000,59888,5512,5512,60020,60020
2988000,1000,59940,5560,5560,59972,59972
3087000,1000,59832,5548,5548,59984,59984
3185000,1000,59860,5480,5480,60052,60052
3285000,1000,60168,5352,5352,60180,60180
3382000,1000,59828,5540,5540,59992,59992
3479000,1000,59916,5532,5532,60000,60000
3577000,1000,60056,5416,5416,60116,60116
3675000,1000,60056,5440,5440,60092,60092
3773000,1000,60072,5376,5376,60156,60156
3871000,1000,60112,5392,5392,60140,60140
3968000,2000,59924,5516,5516,60016,60016
4068000,1000,59760,5556,5556,59976,59976
4166000,1000,59760,5552,5552,59980,59980
4264000,1000,60032,5484,5484,60048,60048
4361000,1000,59876,5576,5576,59956,59956
4462000,1000,59944,5528,5528,60004,60004
4560000,1000,60068,5428,5428,60104,60104
4659000,1000,60028,5412,5412,60120,60120
4757000,1000,60056,5428,5428,60104,60104
4854000,1000,60056,5448,5448,60084,60084
4954000,1000,59944,5584,5584,59948,59948
5060000,1000,60028,5432,5432,60100,60100
5162000,1000,59944,5352,5352,60180,60180
5264000,1000,60012,5512,5512,60020,60020
5361000,1000,59904,5560,5560,59972,59972
5466000,1000,60040,5456,5456,60076,60076
5570000,1000,59952,5508,5508,60024,60024
5672000,1000,59876,5560,5560,59972,59972
5776000,1000,59972,5432,5432,60100,60100
5874000,1000,59856,5552,5552,59980,59980
5974000,1000,60048,5468,5468,60064,60064
6074000,1000,60100,5412,5412,60120,60120
6178000,1000,59940,5536,5536,59996,59996
6276000,1000,59944,5544,5544,59988,59988
6377000,1000,60148,5384,5384,60148,60148
6478000,1000,59928,5484,5484,60048,60048
6578000,1000,59920,5588,5588,59944,59944
6679000,1000,60084,5392,5392,60140,60140
6778000,1000,59968,5420,5420,60112,60112
6877000,1000,59984,5428,5428,60104,60104
6977000,1000,59880,5568,5568,59964,59964
7078000,1000,59956,5508,5508,60024,60024
7176000,1000,59904,5600,5600,59932,59932
7276000,1000,59944,5580,5580,59952,59952
7375000,1000,59880,5556,5556,59976,59976
7476000,1000,59868,5464,5464,60068,60068
7575000,1000,60140,5352,5352,60180,60180
7675000,2000,59904,5500,5500,60032,60032
7776000,1000,59944,5548,5548,59984,59984
7873000,2000,59824,5556,5556,59976,59976
7974000,1000,59956,5408,5408,60124,60124
8073000,1000,59964,5452,5452,60080,60080
8173000,1000,60008,5444,5444,60088,60088
8279000,1000,59956,5448,5448,60084,60084
8383000,1000,59804,5592,5592,59940,59940
8491000,1000,59908,5488,5488,60044,60044
8589000,1000,59960,5540,5540,59992,59992
8688000,1000,60036,5464,5464,60068,60068
8788000,1000,60004,5436,5436,60096,60096
8891000,1000,59860,5580,5580,59952,59952
9001000,2000,59728,5600,5600,59932,59932
9105000,1000,59888,5512,5512,60020,60020
9231000,2000,59940,5560,5560,59972,59972
9339000,1000,59832,5548,5548,59984,59984
9443000,1000,59860,5480,5480,60052,60052
9555000,1000,60168,5352,5352,60180,60180
9665000,1000,59828,5540,5540,59992,59992
9761000,1000,59916,5532,5532,60000,60000
9861000,1000,60056,5416,5416,60116,60116
9958000,1000,60056,5440,5440,60092,60092
10062000,1000,60072,5376,5376,60156,60156
10189000,2000,60112,5392,5392,60140,60140
10307000,1000,59924,5516,5516,60016,60016
10419000,2000,59760,5556,5556,59976,59976
10523000,1000,59760,5552,5552,59980,59980
10623000,1000,60032,5484,5484,60048,60048
10726000,2000,59876,5576,5576,59956,59956
10827000,2000,59944,5528,5528,60004,60004
10935000,2000,60068,5428,5428,60104,60104
11042000,1000,60028,5412,5412,60120,60120
11141000,1000,60056,5428,5428,60104,60104
11240000,1000,60056,5448,5448,60084,60084
11340000,1000,59944,5584,5584,59948,59948
11440000,1000,60028,5432,5432,60100,60100
11539000,1000,59944,5352,5352,60180,60180
11646000,1000,60012,5512,5512,60020,60020
11748000,1000,59904,5560,5560,59972,59972
11848000,1000,60040,5456,5456,60076,60076
11957000,1000,59952,5508,5508,60024,60024
12060000,1000,59876,5560,5560,59972,59972
12163000,1000,59972,5432,5432,60100,60100
12262000,1000,59856,5552,5552,59980,59980
12361000,1000,60048,5468,5468,60064,60064
12463000,1000,60100,5412,5412,60120,60120
