t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
490000,11000,17856,14900,14900,17864,17864
763000,9000,17584,15012,15012,17752,17752
1035000,10000,17420,15216,15216,17548,17548
1304000,10000,17648,15056,15056,17708,17708
1570000,10000,17780,14904,14904,17860,17860
1829000,9000,17712,14904,14904,17860,17860
2090000,10000,17680,15064,15064,17700,17700
2355000,9000,17804,14900,14900,17864,17864
2615000,9000,17700,15012,15012,17752,17752
2865000,10000,17428,15216,15216,17548,17548
3119000,10000,17648,15056,15056,17708,17708
3382000,10000,17768,14904,14904,17860,17860
3654000,10000,17852,14904,14904,17860,17860
3910000,9000,17668,15064,15064,17700,17700
4169000,9000,17792,14900,14900,17864,17864
4426000,10000,17680,15052,15052,17712,17712
4681000,10000,17500,15176,15176,17588,17588
4932000,9000,17500,15216,15216,17548,17548
5191000,9000,17728,14904,14904,17860,17860
5444000,9000,17712,14904,14904,17860,17860
5697000,10000,17688,15064,15064,17700,17700
5955000,9000,17852,14900,14900,17864,17864
6217000,10000,17648,15052,15052,17712,17712
6469000,9000,17584,15176,15176,17588,17588
6730000,10000,17492,15216,15216,17548,17548
6990000,9000,17724,14904,14904,17860,17860
7251000,10000,17820,14904,14904,17860,17860
7498000,10000,17820,14904,14904,17860,17860
7786000,10000,17680,15064,15064,17700,17700
8044000,11000,17804,14900,14900,17864,17864
8298000,10000,17700,15012,15012,17752,17752
8540000,10000,17428,15216,15216,17548,17548
8806000,10000,17648,15056,15056,17708,17708
9074000,9000,17768,14904,14904,17860,17860
9328000,10000,17852,14904,14904,17860,17860
9581000,9000,17668,15064,15064,17700,17700
9843000,9000,17792,14900,14900,17864,17864
10101000,10000,17680,15052,15052,17712,17712
10368000,10000,17500,15176,15176,17588,17588
10626000,10000,17500,15216,15216,17548,17548
10890000,9000,17728,14904,14904,17860,17860
11145000,9000,17712,14904,14904,17860,17860
11399000,10000,17688,15064,15064,17700,17700
11700000,10000,17852,14900,14900,17864,17864
11957000,9000,17648,15052,15052,17712,17712
12231000,9000,17584,15176,15176,17588,17588
12487000,9000,17492,15216,15216,17548,17548
12743000,9000,17724,14904,14904,17860,17860
13011000,9000,17820,14904,14904,17860,17860
13263000,9000,17820,14904,14904,17860,17860
13521000,10000,17680,15064,15064,17700,17700
13786000,10000,17804,14900,14900,17864,17864
14056000,10000,17700,15012,15012,17752,17752
14317000,9000,17428,15216,15216,17548,17548
14575000,10000,17648,15056,15056,17708,17708
14846000,10000,17768,14904,14904,17860,17860
15101000,9000,17852,14904,14904,17860,17860
15354000,9000,17668,15064,15064,17700,17700
15613000,9000,17792,14900,14900,17864,17864
15875000,9000,17680,15052,15052,17712,17712
16133000,9000,17500,15176,15176,17588,17588
16384000,10000,17500,15216,15216,17548,17548
16645000,9000,17728,14904,14904,17860,17860
16900000,9000,17712,14904,14904,17860,17860
17156000,9000,17688,15064,15064,17700,17700
17416000,10000,17852,14900,14900,17864,17864
17681000,9000,17648,15052,15052,17712,17712
