t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
679000,107000,479852,252,44316,479852,479852
1314000,103000,480056,112,44176,480056,480056
1947000,147000,479872,228,44292,479872,479872
2642000,100000,479784,208,44272,479784,479784
3257000,100000,480040,152,44216,480040,480040
3863000,99000,480032,24,44088,480032,480032
4494000,103000,479812,260,44324,479812,479812
5107000,98000,479920,256,44320,479920,479920
5710000,98000,479948,264,44328,479948,479948
6313000,99000,479980,128,44192,479980,479980
6924000,100000,479996,152,44216,479996,479996
7567000,99000,479808,232,44296,479808,479808
8189000,101000,480040,140,44204,480040,480040
8793000,131000,480000,172,44236,480000,480000
9436000,107000,479960,164,44228,479960,479960
