t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
279000,8000,125708,0,5192,125708,94360
1171000,8000,125604,0,5104,125796,58960
1741000,9000,125456,0,5264,125636,68620
2174000,9000,125656,0,5180,125720,85404
2737000,10000,125520,0,5108,125792,89656
3475000,10000,125760,0,5196,125848,81956
4110000,8000,125912,0,5052,125992,81792
4715000,8000,125848,0,5080,125964,69384
5242000,8000,125736,0,5244,125800,54328
5719000,8000,125588,0,5304,125740,56956
6213000,8000,125740,0,5204,125840,73260
6736000,8000,125708,0,5052,125992,98696
7455000,8000,125812,0,5108,125936,88940
8134000,8000,125604,0,5272,125772,69596
8658000,8000,125644,0,5296,125748,49352
9124000,9000,125656,0,5308,125736,77224
9694000,9000,125656,0,5124,125920,80160
10306000,8000,125624,0,5320,125724,81648
10953000,9000,125652,0,5248,125796,74960
11492000,8000,125732,0,5228,125816,71952
12042000,8000,125592,0,5236,125808,58376
12551000,8000,125604,0,5280,125764,52608
13032000,8000,125640,0,5288,125756,46668
13507000,8000,125824,0,5144,125900,62792
14019000,9000,125844,0,5156,125888,79040
14596000,9000,125492,0,5284,125760,77852
15167000,8000,125576,0,5308,125736,76268
15737000,8000,125752,0,5108,125936,90612
16423000,8000,125668,0,5268,125776,72852
16947000,7000,125560,0,5212,125832,47948
17419000,8000,125584,0,5192,125852,71236
17951000,9000,125728,0,5192,125852,88992
18606000,10000,125708,0,5212,125832,79128
19130000,9000,125792,0,5148,125896,76864
19776000,10000,125576,0,5244,125800,72960
20253000,9000,125596,0,5304,125740,49444
20766000,9000,125772,0,5204,125840,59848
21320000,8000,125712,0,5052,125992,84248
21988000,8000,125792,0,5108,125936,76828
22586000,12000,125616,0,5272,125772,84660
23349000,9000,125628,0,5296,125748,75016
23977000,9000,125492,0,5220,125824,49788
24475000,8000,125808,0,5132,125912,73396
25014000,8000,125600,0,5084,125960,87548
25641000,8000,125692,0,5248,125796,93308
26341000,8000,125560,0,5232,125812,63360
26824000,8000,125700,0,5104,125940,52232
27292000,8000,125680,0,5280,125764,82540
27866000,8000,125632,0,5288,125756,90460
28520000,9000,125916,0,5128,125916,85084
29120000,10000,125728,0,5156,125888,79940
29869000,9000,125476,0,5284,125760,51580
30333000,9000,125576,0,5300,125744,68736
30917000,9000,125752,0,5108,125936,89952
31626000,8000,125668,0,5268,125776,84552
32237000,9000,125556,0,5212,125832,69036
32773000,8000,125580,0,5192,125852,56996
