t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
11919000,32000,516272,0,7820,516272,484016
30253000,59000,516416,0,7764,516468,449684
48644000,32000,516088,0,7912,516320,413060
72207000,48000,516120,0,7880,516352,376424
93462000,49000,516036,0,8096,516136,341884
114793000,49000,516012,0,7952,516280,305264
137093000,49000,516068,0,7980,516252,269576
157712000,31000,516076,0,8016,516216,249264
173881000,31000,516116,0,7912,516320,279900
190089000,32000,516040,0,7928,516304,312648
207232000,36000,516120,0,8008,516224,347404
223868000,63000,516204,0,7808,516424,381328
241475000,33000,516140,0,7956,516276,417228
