t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
228000,18000,88928,0,42128,88928,88928
764000,18000,88708,0,42304,88752,88652
1354000,18000,88840,0,42164,88892,88524
1823000,18000,88704,0,42304,88752,88244
2366000,18000,88708,0,42324,88732,87968
2934000,17000,88900,0,42104,88952,87884
3525000,17000,88704,0,42292,88764,87624
4114000,18000,88616,0,42324,88732,87256
4694000,17000,88636,0,42316,88740,86928
5303000,18000,88724,0,42176,88880,86680
5845000,17000,88680,0,42316,88740,86388
6420000,22000,88952,0,42104,88952,86356
6942000,16000,88596,0,42292,88764,85984
7512000,17000,88816,0,42212,88844,85816
8051000,17000,88808,0,42180,88876,85656
8607000,16000,88592,0,42276,88780,85276
9024000,18000,88880,0,42136,88920,85188
9546000,18000,88752,0,42260,88796,84968
10045000,17000,88820,0,42128,88928,84804
10529000,17000,88752,0,42232,88824,84584
11089000,16000,88908,0,42104,88952,84508
11656000,16000,88764,0,42236,88820,84304
12183000,17000,88772,0,42260,88796,84104
12749000,16000,88736,0,42220,88836,83856
13298000,16000,88884,0,42156,88900,83772
13888000,16000,88560,0,42316,88740,83348
14444000,16000,88872,0,42100,88956,83236
14968000,17000,88636,0,42208,88848,82904
15494000,16000,88736,0,42220,88836,82676
16015000,16000,88608,0,42336,88720,82312
16517000,17000,88724,0,42288,88768,82052
17043000,16000,88828,0,42120,88936,81908
17558000,17000,88820,0,42212,88844,81756
18074000,16000,88812,0,42160,88896,81584
18590000,16000,88828,0,42212,88844,81428
18986000,26000,88792,0,42104,88952,81236
19484000,17000,88636,0,42324,88732,80888
19963000,17000,88676,0,42272,88784,80596
20497000,17000,88824,0,42096,88960,80436
21028000,17000,88692,0,42260,88796,80144
21521000,17000,88548,0,42308,88748,79724
21992000,17000,88596,0,42324,88732,79336
22483000,17000,88676,0,42272,88784,79048
23045000,17000,88820,0,42096,88960,78884
23551000,17000,88692,0,42260,88796,78604
24061000,17000,88548,0,42308,88748,78168
24547000,17000,88596,0,42324,88732,77780
25026000,16000,88680,0,42272,88784,77476
25510000,17000,88820,0,42096,88960,77312
26024000,17000,88696,0,42260,88796,77024
26514000,16000,88552,0,42308,88748,76592
26995000,16000,88596,0,42324,88732,76204
27458000,17000,88684,0,42272,88784,75904
27968000,16000,88816,0,42096,88960,75736
28438000,17000,88696,0,42260,88796,75448
28938000,17000,88552,0,42308,88748,75016
29459000,17000,88600,0,42324,88732,74632
29942000,17000,88680,0,42272,88784,74328
30441000,18000,88816,0,42096,88960,74180
30943000,18000,88692,0,42260,88796,73888
31484000,18000,88552,0,42308,88748,73456
31998000,21000,88596,0,42324,88732,73068
32513000,17000,88676,0,42272,88784,72760
32893000,17000,88816,0,42096,88960,72608
33403000,17000,88700,0,42260,88796,72324
33946000,17000,88556,0,42308,88748,71896
34421000,17000,88596,0,42324,88732,71524
34924000,17000,88676,0,42272,88784,71228
35415000,17000,88820,0,42096,88960,71064
35904000,17000,88692,0,42260,88796,70772
36380000,17000,88548,0,42308,88748,70352
36835000,18000,88596,0,42324,88732,69964
37295000,17000,88676,0,42272,88784,69672
37761000,17000,88816,0,42096,88960,69504
38213000,17000,88696,0,42260,88796,69216
38683000,17000,88548,0,42308,88748,68792
39124000,18000,88596,0,42324,88732,68420
39563000,17000,88676,0,42272,88784,68124
40037000,17000,88816,0,42096,88960,67968
40468000,17000,88696,0,42260,88796,67680
40922000,17000,88552,0,42308,88748,67248
