t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
366000,13000,15220,0,17440,15220,13888
540000,13000,14872,0,17656,15004,4528
706000,13000,15164,0,17340,15320,10276
890000,12000,14804,0,17648,15012,5032
1045000,12000,15108,0,17344,15316,5364
1225000,11000,14952,0,17512,15148,5152
1388000,12000,15400,0,17312,15448,5812
1560000,11000,15180,0,17528,15232,6768
1723000,12000,14956,0,17600,15160,8144
1895000,11000,15164,0,17440,15320,6648
2047000,11000,14852,0,17632,15128,4128
2207000,11000,14968,0,17448,15312,6456
2360000,11000,14876,0,17644,15116,4492
2527000,11000,15320,0,17344,15416,6768
2701000,11000,15164,0,17512,15248,9116
2859000,11000,15460,0,17212,15548,6376
3028000,11000,15124,0,17516,15244,10680
3184000,11000,15196,0,17452,15308,5012
3358000,11000,15052,0,17456,15304,11080
3516000,10000,14928,0,17636,15124,6176
3684000,11000,15112,0,17448,15312,10996
3846000,11000,14880,0,17644,15116,5904
4004000,10000,15340,0,17336,15424,12844
4175000,11000,15156,0,17512,15248,13744
4334000,11000,15468,0,17204,15556,6080
4504000,10000,15116,0,17524,15236,10100
4661000,10000,15204,0,17444,15316,9064
4828000,11000,15044,0,17440,15320,9564
4992000,11000,14916,0,17644,15116,4700
5166000,12000,15132,0,17448,15312,5660
5328000,11000,14876,0,17644,15116,9268
5485000,10000,15336,0,17336,15424,13768
5653000,10000,14900,0,17512,15248,8568
5805000,11000,15492,0,17164,15596,7572
5975000,11000,15108,0,17516,15244,8980
6127000,11000,15228,0,17452,15308,4084
6297000,10000,15252,0,17444,15316,8936
6451000,13000,14928,0,17636,15124,4808
6625000,10000,15124,0,17472,15288,4904
6790000,11000,14908,0,17664,15096,5164
6951000,11000,15176,0,17336,15424,9732
7120000,10000,15060,0,17520,15240,13776
7276000,11000,15500,0,17164,15596,7572
7450000,13000,15124,0,17512,15248,9748
7639000,16000,15224,0,17440,15320,7328
7854000,13000,15244,0,17440,15320,9996
8009000,12000,14912,0,17644,15116,10316
8179000,12000,15136,0,17440,15320,5940
8348000,12000,14872,0,17648,15112,8636
8511000,12000,15320,0,17344,15416,7340
8679000,11000,14900,0,17516,15244,9340
8847000,13000,15492,0,17172,15588,4216
9031000,13000,15120,0,17532,15228,4092
9180000,12000,15008,0,17452,15308,6132
9341000,11000,15304,0,17352,15408,13288
9497000,11000,14876,0,17600,15160,8076
9674000,11000,15092,0,17444,15316,5452
9828000,12000,14904,0,17632,15128,6508
9991000,12000,15268,0,17344,15416,7760
10162000,11000,14932,0,17644,15116,4944
10314000,11000,15332,0,17304,15456,5512
10484000,11000,15172,0,17520,15240,6884
10639000,11000,15204,0,17444,15316,8988
10804000,11000,14912,0,17516,15244,6848
10959000,11000,15148,0,17612,15148,7708
11130000,11000,15120,0,17440,15320,6972
11282000,11000,14988,0,17640,15120,7884
11449000,11000,15216,0,17420,15340,7680
11614000,11000,14932,0,17604,15156,10724
11769000,10000,15348,0,17336,15424,10828
11941000,12000,15192,0,17512,15248,8276
12109000,11000,15188,0,17312,15448,5040
12284000,11000,15120,0,17512,15248,7292
12441000,11000,14936,0,17604,15156,8076
12609000,10000,15180,0,17448,15312,8572
12761000,11000,14840,0,17656,15104,8948
12933000,11000,15240,0,17424,15336,5896
13094000,11000,14828,0,17724,15036,6028
13278000,11000,15172,0,17340,15420,5500
13448000,11000,14912,0,17516,15244,8620
13603000,10000,15368,0,17256,15504,4632
13774000,10000,15032,0,17512,15248,11624
13929000,11000,15200,0,17440,15320,6384
14094000,11000,15268,0,17364,15396,12452
14250000,10000,14912,0,17604,15156,11452
14421000,10000,15100,0,17440,15320,5628
14576000,11000,15036,0,17648,15112,7488
14740000,10000,15256,0,17336,15424,5052
14907000,11000,15056,0,17512,15248,9984
15063000,13000,15484,0,17168,15592,7392
15238000,11000,15124,0,17520,15240,9928
15401000,11000,15008,0,17448,15312,5176
15572000,12000,15284,0,17356,15404,9708
15732000,11000,14888,0,17600,15160,13732
15961000,11000,15096,0,17440,15320,13380
16127000,11000,15052,0,17632,15128,5552
16300000,11000,15252,0,17340,15420,8284
16479000,10000,15064,0,17512,15248,10248
16638000,11000,15484,0,17164,15596,9072
16814000,79000,15128,0,17512,15248,9636
17052000,14000,15212,0,17444,15316,5168
17230000,12000,15236,0,17444,15316,9596
17485000,13000,14920,0,17640,15120,8364
17665000,88000,15120,0,17448,15312,6728
17907000,13000,14888,0,17652,15108,5856
18073000,12000,15336,0,17344,15416,9652
18248000,12000,15172,0,17512,15248,11396
18413000,12000,15496,0,17208,15552,5988
18586000,12000,15080,0,17512,15248,9996
18743000,11000,15204,0,17456,15304,6128
18924000,13000,15060,0,17440,15320,10588
19083000,12000,14916,0,17632,15128,3912
19256000,12000,15108,0,17448,15312,9856
19422000,12000,14880,0,17644,15116,4316
19583000,12000,15320,0,17352,15408,6644
19751000,11000,14908,0,17520,15240,9008
19907000,11000,15500,0,17172,15588,7572
20079000,10000,15124,0,17516,15244,5160
20226000,10000,15220,0,17452,15308,7720
20388000,10000,15260,0,17440,15320,5112
20533000,11000,15060,0,17636,15124,10376
20695000,10000,15208,0,17408,15352,7092
20852000,10000,15088,0,17600,15160,12148
21005000,10000,15212,0,17340,15420,6700
21166000,11000,15156,0,17520,15240,12372
