t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
952000,96000,518696,2152,5512,518696,518696
1896000,88000,518692,2160,5520,518692,518692
2836000,88000,518608,2140,5500,518608,518608
3787000,92000,518748,2080,5440,518748,518748
4763000,88000,518728,2084,5444,518728,518728
5705000,87000,518720,2188,5548,518720,518720
6645000,88000,518704,2192,5552,518704,518704
7610000,98000,518768,2104,5464,518768,518768
8660000,108000,518680,2080,5440,518680,518680
9615000,85000,518664,2216,5576,518664,518664
10528000,84000,518480,2188,5548,518480,518480
11434000,98000,518668,2032,5392,518668,518668
12383000,85000,518780,2140,5500,518780,518780
13309000,86000,518684,2180,5540,518684,518684
