t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
86000,2000,12520,0,3808,12520,7024
120000,2000,12000,0,4312,12016,6904
153000,2000,11244,0,5000,11328,3176
181000,2000,10940,0,5048,11280,3624
210000,2000,10960,0,5088,11240,2040
240000,2000,10912,0,5104,11224,1832
269000,2000,11024,0,5056,11272,1876
296000,2000,11000,0,5144,11184,2612
323000,3000,10984,0,4988,11340,2612
352000,2000,11200,0,4956,11372,4800
380000,2000,10980,0,5164,11164,3352
408000,2000,10992,0,5024,11304,3848
437000,2000,11044,0,5060,11268,2356
465000,2000,10924,0,5048,11280,2564
492000,2000,11056,0,5060,11268,1740
521000,2000,11040,0,5092,11236,2984
549000,2000,11076,0,5084,11244,2984
576000,2000,11116,0,5064,11264,3528
604000,2000,11276,0,4908,11420,3224
633000,2000,10928,0,5108,11220,3224
660000,2000,10836,0,5164,11164,4648
686000,2000,11144,0,5060,11268,4424
714000,2000,10848,0,5180,11148,3224
743000,2000,10920,0,5104,11224,3224
770000,2000,11036,0,5116,11212,2400
798000,3000,10916,0,5064,11264,2740
827000,2000,10988,0,5100,11228,4056
855000,2000,11112,0,4908,11420,2152
884000,2000,11048,0,5052,11276,3916
913000,2000,11044,0,5068,11260,3864
940000,2000,11140,0,4968,11360,3804
967000,2000,11144,0,4996,11332,3364
997000,2000,11036,0,5164,11164,2068
1026000,2000,11152,0,4980,11348,3316
1052000,2000,10824,0,5148,11180,3164
1081000,2000,11076,0,5064,11264,2828
1108000,2000,11032,0,5048,11280,2644
1135000,2000,11004,0,5104,11224,2644
1161000,2000,11088,0,5040,11288,3352
1190000,2000,11212,0,4956,11372,2096
1216000,2000,11012,0,5120,11208,1920
1242000,1000,11184,0,4984,11344,2896
1271000,2000,10936,0,5116,11212,2068
1298000,2000,11112,0,5028,11300,2356
1323000,2000,11196,0,5016,11312,3028
1352000,2000,11112,0,4996,11332,4712
1379000,2000,11132,0,5044,11284,2840
1406000,2000,10988,0,5100,11228,2476
1431000,2000,11084,0,5036,11292,5680
1461000,2000,11188,0,4956,11372,4324
1488000,2000,11348,0,4952,11420,2872
1514000,2000,11056,0,5044,11328,2304
1543000,2000,10948,0,5120,11252,3188
1570000,2000,11016,0,5096,11276,4096
1596000,2000,11068,0,5016,11356,2196
1624000,2000,11100,0,4996,11376,2452
1651000,2000,10908,0,5112,11260,2884
1677000,2000,11012,0,5112,11260,2564
1704000,1000,10912,0,5092,11280,2484
1731000,2000,11088,0,5064,11308,2096
1757000,2000,11152,0,5068,11304,2716
1783000,2000,11164,0,5048,11324,3592
1813000,2000,11284,0,4944,11428,2288
1840000,2000,11156,0,5028,11344,1968
1866000,2000,11024,0,5064,11308,2120
1895000,2000,11268,0,4996,11376,2624
1922000,2000,11112,0,5044,11328,5196
1949000,2000,11012,0,5100,11272,5496
1976000,2000,11084,0,5036,11336,4592
2005000,2000,11200,0,4964,11408,4288
2031000,2000,11032,0,5128,11244,3148
2057000,2000,11336,0,4980,11392,3084
2086000,1000,11036,0,5120,11252,2776
2113000,1000,11228,0,5012,11360,2644
2139000,2000,10980,0,5148,11224,2304
2168000,2000,11080,0,5064,11308,2628
2194000,2000,11040,0,5044,11328,2628
2221000,2000,10780,0,5112,11260,2628
2247000,2000,10916,0,5092,11280,4260
2276000,2000,11248,0,5012,11360,3960
2302000,2000,11172,0,5104,11268,4076
2328000,1000,11024,0,5048,11324,3060
2357000,2000,11312,0,4948,11424,2964
2385000,2000,11156,0,5028,11344,2816
2411000,2000,11188,0,5016,11356,4084
2440000,2000,11196,0,5064,11308,1848
2467000,2000,11292,0,4940,11432,3576
2495000,2000,11288,0,4940,11432,2728
2522000,2000,11056,0,5108,11264,4696
2550000,2000,11072,0,5148,11224,4408
2576000,2000,11048,0,5020,11352,2524
2603000,2000,11180,0,5044,11328,2016
2632000,2000,10944,0,5164,11208,2772
2659000,2000,11168,0,4980,11392,3936
2684000,2000,10828,0,5148,11224,2388
2713000,2000,11096,0,5064,11308,4272
2741000,2000,11308,0,4940,11432,2732
2769000,2000,11296,0,4944,11428,2732
2796000,2000,11060,0,5108,11264,3780
2825000,2000,11060,0,5148,11224,3780
2851000,2000,11040,0,5020,11352,3780
2878000,1000,11344,0,5016,11356,4624
2906000,2000,11332,0,4984,11388,3044
2933000,2000,11204,0,5076,11296,3044
2960000,2000,11036,0,4976,11396,2164
2988000,2000,11100,0,4908,11464,2064
3014000,2000,11080,0,5112,11260,2956
3042000,2000,10964,0,5112,11260,3796
3069000,2000,11072,0,5076,11296,2392
3098000,2000,11104,0,5160,11212,3468
3124000,2000,11204,0,5060,11312,3668
3150000,2000,11084,0,5056,11316,2476
3178000,2000,11128,0,4984,11388,2484
