t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
176000,17000,59668,2328,5688,59668,59668
300000,13000,59716,2388,5748,59716,59716
415000,13000,59852,2264,5624,59852,59852
530000,12000,59740,2388,5748,59740,59740
645000,13000,59928,2240,5600,59928,59928
760000,13000,59952,2208,5568,59952,59952
874000,12000,59788,2264,5624,59788,59788
997000,12000,59968,2140,5500,59968,59968
1110000,13000,60108,2048,5408,60108,60108
1225000,12000,59728,2328,5688,59728,59728
1348000,12000,59708,2336,5696,59708,59708
1461000,12000,59992,2144,5504,59992,59992
1577000,12000,59776,2172,5532,59776,59776
1697000,12000,59900,2172,5532,59900,59900
1815000,12000,60076,2080,5440,60076,60076
1928000,12000,59820,2232,5592,59820,59820
2043000,12000,59696,2404,5764,59696,59696
2167000,12000,60044,2112,5472,60044,60044
2284000,13000,59808,2212,5572,59808,59808
2402000,12000,59732,2388,5748,59732,59732
2519000,12000,59768,2192,5552,59768,59768
2632000,12000,59856,2312,5672,59856,59856
2766000,13000,59744,2276,5636,59744,59744
2884000,13000,59928,2132,5492,59928,59928
3013000,12000,59992,2168,5528,59992,59992
3139000,13000,59856,2140,5500,59856,59856
3258000,13000,60092,2060,5420,60092,60092
3373000,12000,59824,2236,5596,59824,59824
3495000,13000,60004,2140,5500,60004,60004
3609000,12000,59944,2204,5564,59944,59944
3725000,12000,59664,2360,5720,59664,59664
3840000,12000,59688,2368,5728,59688,59688
3954000,12000,60072,2008,5368,60072,60072
4076000,12000,59704,2448,5808,59704,59704
4188000,12000,59712,2364,5724,59712,59712
4302000,13000,59896,2248,5608,59896,59896
4415000,12000,59724,2316,5676,59724,59724
4528000,12000,59908,2196,5556,59908,59908
4641000,12000,59976,2100,5460,59976,59976
4755000,13000,59840,2288,5648,59840,59840
4872000,12000,59624,2400,5760,59624,59624
4990000,12000,59872,2232,5592,59872,59872
5108000,12000,59844,2288,5648,59844,59844
5224000,12000,59888,2212,5572,59888,59888
5343000,12000,59984,2132,5492,59984,59984
5456000,12000,59580,2480,5840,59580,59580
5567000,11000,59628,2352,5712,59628,59628
5682000,16000,59912,2132,5492,59912,59912
5800000,12000,59580,2480,5840,59580,59580
5911000,12000,59628,2352,5712,59628,59628
6024000,12000,59912,2132,5492,59912,59912
6147000,12000,59580,2480,5840,59580,59580
6263000,12000,59628,2352,5712,59628,59628
6377000,13000,59912,2132,5492,59912,59912
6491000,12000,59580,2480,5840,59580,59580
6610000,21000,59628,2352,5712,59628,59628
6733000,12000,59912,2132,5492,59912,59912
6847000,12000,59580,2480,5840,59580,59580
6957000,12000,59628,2352,5712,59628,59628
7072000,12000,59912,2132,5492,59912,59912
7185000,12000,59580,2480,5840,59580,59580
7295000,12000,59628,2352,5712,59628,59628
7411000,12000,59912,2132,5492,59912,59912
7523000,12000,59580,2480,5840,59580,59580
7635000,11000,59628,2352,5712,59628,59628
7751000,12000,59912,2132,5492,59912,59912
7865000,12000,59580,2480,5840,59580,59580
7976000,12000,59628,2352,5712,59628,59628
8090000,12000,59912,2132,5492,59912,59912
8203000,12000,59580,2480,5840,59580,59580
8315000,12000,59628,2352,5712,59628,59628
8429000,12000,59912,2132,5492,59912,59912
8558000,15000,59580,2480,5840,59580,59580
8673000,13000,59628,2352,5712,59628,59628
8790000,14000,59912,2132,5492,59912,59912
8907000,12000,59580,2480,5840,59580,59580
9020000,12000,59628,2352,5712,59628,59628
9148000,20000,59912,2132,5492,59912,59912
9269000,12000,59580,2480,5840,59580,59580
9381000,12000,59628,2352,5712,59628,59628
9496000,12000,59912,2132,5492,59912,59912
9610000,12000,59580,2480,5840,59580,59580
9722000,11000,59628,2352,5712,59628,59628
9835000,12000,59912,2132,5492,59912,59912
9949000,12000,59580,2480,5840,59580,59580
10061000,12000,59628,2352,5712,59628,59628
10176000,12000,59912,2132,5492,59912,59912
10289000,13000,59580,2480,5840,59580,59580
10401000,12000,59628,2352,5712,59628,59628
10515000,12000,59912,2132,5492,59912,59912
10629000,12000,59580,2480,5840,59580,59580
10741000,12000,59628,2352,5712,59628,59628
10856000,12000,59912,2132,5492,59912,59912
10970000,12000,59580,2480,5840,59580,59580
11081000,12000,59628,2352,5712,59628,59628
11196000,12000,59912,2132,5492,59912,59912
11314000,12000,59580,2480,5840,59580,59580
11424000,12000,59628,2352,5712,59628,59628
11539000,12000,59912,2132,5492,59912,59912
11653000,12000,59580,2480,5840,59580,59580
11764000,12000,59628,2352,5712,59628,59628
11879000,12000,59912,2132,5492,59912,59912
11992000,13000,59580,2480,5840,59580,59580
12114000,12000,59628,2352,5712,59628,59628
12228000,13000,59912,2132,5492,59912,59912
12342000,12000,59580,2480,5840,59580,59580
12453000,12000,59628,2352,5712,59628,59628
12568000,12000,59912,2132,5492,59912,59912
12681000,12000,59580,2480,5840,59580,59580
12792000,11000,59628,2352,5712,59628,59628
12906000,12000,59912,2132,5492,59912,59912
13020000,12000,59580,2480,5840,59580,59580
13131000,12000,59628,2352,5712,59628,59628
13245000,13000,59912,2132,5492,59912,59912
13359000,13000,59580,2480,5840,59580,59580
13472000,12000,59628,2352,5712,59628,59628
13586000,13000,59912,2132,5492,59912,59912
