t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
12283000,35000,517492,0,6664,517492,483564
31261000,31000,517636,0,6488,517740,449376
47447000,31000,517464,0,6604,517624,413580
65134000,31000,517560,0,6588,517640,383164
82394000,31000,517548,0,6440,517788,347152
103196000,49000,517472,0,6644,517584,320580
124615000,47000,517544,0,6540,517688,287056
146258000,50000,517584,0,6552,517676,253060
168318000,39000,517464,0,6608,517620,265836
189737000,31000,517424,0,6652,517576,298996
207033000,32000,517512,0,6608,517620,334568
227774000,43000,517676,0,6416,517812,369208
250174000,44000,517620,0,6444,517784,400912
