t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
244000,12000,1428,0,14904,1428,900
274000,11000,1144,0,15060,1272,1060
300000,11000,880,0,15220,1112,488
326000,11000,1108,0,15024,1308,856
355000,10000,1208,0,14924,1408,388
378000,10000,996,0,15088,1244,540
413000,11000,1128,0,14928,1404,420
432000,19000,860,0,15076,1256,616
460000,9000,656,0,15236,1096,344
477000,10000,456,0,15236,1096,292
502000,10000,884,0,15028,1304,364
530000,10000,1220,0,14920,1412,668
553000,10000,996,0,15092,1240,336
588000,14000,1128,0,14936,1396,560
609000,10000,856,0,15088,1244,220
