t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
278000,29000,125256,2400,5760,125256,125256
521000,24000,125548,2088,5448,125548,125548
756000,23000,125220,2400,5760,125220,125220
992000,23000,125548,2088,5448,125548,125548
1227000,23000,125220,2400,5760,125220,125220
1463000,23000,125548,2088,5448,125548,125548
1696000,25000,125220,2400,5760,125220,125220
1947000,24000,125548,2088,5448,125548,125548
2185000,23000,125220,2400,5760,125220,125220
2419000,23000,125548,2088,5448,125548,125548
2653000,23000,125220,2400,5760,125220,125220
2888000,24000,125548,2088,5448,125548,125548
3121000,23000,125220,2400,5760,125220,125220
3356000,24000,125548,2088,5448,125548,125548
3602000,24000,125220,2400,5760,125220,125220
3844000,23000,125548,2088,5448,125548,125548
4081000,23000,125220,2400,5760,125220,125220
4321000,23000,125548,2088,5448,125548,125548
4559000,24000,125220,2400,5760,125220,125220
4798000,24000,125548,2088,5448,125548,125548
5037000,23000,125220,2400,5760,125220,125220
5275000,24000,125548,2088,5448,125548,125548
5541000,26000,125220,2400,5760,125220,125220
5785000,24000,125548,2088,5448,125548,125548
6020000,23000,125220,2400,5760,125220,125220
6255000,24000,125548,2088,5448,125548,125548
6490000,23000,125220,2400,5760,125220,125220
6725000,24000,125548,2088,5448,125548,125548
6960000,23000,125220,2400,5760,125220,125220
7196000,23000,125548,2088,5448,125548,125548
7443000,24000,125220,2400,5760,125220,125220
7686000,23000,125548,2088,5448,125548,125548
7922000,24000,125220,2400,5760,125220,125220
8160000,23000,125548,2088,5448,125548,125548
8393000,24000,125220,2400,5760,125220,125220
8629000,23000,125548,2088,5448,125548,125548
8866000,23000,125220,2400,5760,125220,125220
9102000,24000,125548,2088,5448,125548,125548
9338000,24000,125220,2400,5760,125220,125220
9588000,24000,125548,2088,5448,125548,125548
9831000,24000,125220,2400,5760,125220,125220
10084000,26000,125548,2088,5448,125548,125548
10331000,25000,125220,2400,5760,125220,125220
10579000,28000,125548,2088,5448,125548,125548
10835000,24000,125220,2400,5760,125220,125220
11081000,24000,125548,2088,5448,125548,125548
11324000,23000,125220,2400,5760,125220,125220
11559000,24000,125548,2088,5448,125548,125548
11797000,27000,125220,2400,5760,125220,125220
12051000,24000,125548,2088,5448,125548,125548
12290000,23000,125220,2400,5760,125220,125220
12533000,24000,125548,2088,5448,125548,125548
12771000,23000,125220,2400,5760,125220,125220
13009000,23000,125548,2088,5448,125548,125548
13247000,24000,125220,2400,5760,125220,125220
