t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
329000,5000,10468,300,5724,10468,10468
568000,4000,9744,848,6548,9744,9744
786000,4000,9632,400,6600,9632,9632
1007000,4000,9120,1684,7108,9120,9120
1217000,5000,9252,1612,7036,9252,9252
1426000,5000,9108,1692,7116,9108,9108
1632000,4000,9172,1624,7048,9172,9172
1844000,5000,9164,1748,7172,9164,9164
2049000,5000,9092,1716,7140,9092,9092
2256000,4000,9236,1576,7000,9236,9236
2474000,5000,9128,1700,7124,9128,9128
2681000,5000,8988,1720,7144,8988,8988
2885000,4000,8940,1784,7208,8940,8940
3088000,5000,9096,1684,7108,9096,9096
3295000,5000,9108,1752,7176,9108,9108
3507000,5000,9292,1556,6980,9292,9292
3723000,5000,9208,1716,7140,9208,9208
3930000,5000,9052,1820,7244,9052,9052
4135000,5000,9036,1800,7224,9036,9036
4341000,5000,9164,1652,7076,9164,9164
4548000,4000,9124,1612,7036,9124,9124
4755000,4000,9240,1556,6980,9240,9240
4965000,5000,9212,1644,7068,9212,9212
5179000,5000,9196,1688,7112,9196,9196
5387000,5000,9308,1600,7024,9308,9308
5594000,4000,9084,1668,7092,9084,9084
5798000,4000,8948,1788,7212,8948,8948
6004000,4000,9132,1780,7204,9132,9132
6211000,4000,9216,1700,7124,9216,9216
6420000,5000,9192,1756,7180,9192,9192
6633000,5000,9172,1668,7092,9172,9172
6851000,5000,9036,1812,7236,9036,9036
7067000,6000,9084,1736,7160,9084,9084
7288000,5000,9120,1692,7116,9120,9120
7491000,4000,9104,1780,7204,9104,9104
7694000,5000,9172,1772,7196,9172,9172
7896000,4000,9132,1780,7204,9132,9132
8097000,4000,9112,1792,7216,9112,9112
8294000,4000,9160,1564,6988,9160,9160
8498000,4000,9368,1556,6980,9368,9368
8733000,4000,9092,1820,7244,9092,9092
8944000,4000,9188,1748,7172,9188,9188
9152000,5000,9256,1696,7120,9256,9256
9359000,5000,9056,1788,7212,9056,9056
9566000,4000,9220,1604,7028,9220,9220
9772000,5000,9028,1804,7228,9028,9028
9979000,5000,9172,1768,7192,9172,9172
10186000,5000,9328,1616,7040,9328,9328
10398000,6000,9124,1792,7216,9124,9124
10605000,4000,9168,1728,7152,9168,9168
10810000,4000,9120,1708,7132,9120,9120
11013000,4000,8944,1776,7200,8944,8944
11226000,4000,9264,1672,7096,9264,9264
11431000,5000,9024,1744,7168,9024,9024
11640000,4000,9152,1688,7112,9152,9152
11846000,5000,9012,1784,7208,9012,9012
12051000,4000,9156,1620,7044,9156,9156
12262000,5000,9312,1632,7056,9312,9312
12471000,4000,9236,1632,7056,9236,9236
12680000,4000,9112,1800,7224,9112,9112
12885000,4000,9164,1652,7076,9164,9164
13091000,5000,9124,1612,7036,9124,9124
13297000,4000,9240,1556,6980,9240,9240
13507000,4000,9212,1644,7068,9212,9212
13716000,5000,9196,1688,7112,9196,9196
13928000,4000,9308,1600,7024,9308,9308
14134000,4000,9084,1668,7092,9084,9084
14340000,4000,8948,1788,7212,8948,8948
