t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
408000,19000,221108,41004,41004,221136,221136
712000,15000,220876,41148,41148,220992,220992
987000,15000,220896,41156,41156,220984,220984
1285000,19000,221016,41044,41044,221096,221096
1576000,14000,220908,41064,41064,221076,221076
1851000,14000,221096,41024,41024,221116,221116
2119000,15000,220936,41184,41184,220956,220956
2389000,15000,220832,41160,41160,220980,220980
2670000,14000,220904,41132,41132,221008,221008
2949000,15000,220904,41212,41212,220928,220928
3240000,14000,220928,41148,41148,220992,220992
3513000,14000,220984,41024,41024,221116,221116
3783000,14000,220936,41184,41184,220956,220956
4053000,14000,220832,41160,41160,220980,220980
4342000,16000,220904,41132,41132,221008,221008
4621000,14000,220904,41212,41212,220928,220928
4892000,14000,220928,41148,41148,220992,220992
5162000,15000,220984,41024,41024,221116,221116
5432000,15000,220936,41184,41184,220956,220956
5707000,14000,220832,41160,41160,220980,220980
5975000,22000,220904,41132,41132,221008,221008
6260000,14000,220904,41212,41212,220928,220928
6546000,14000,220928,41148,41148,220992,220992
6816000,15000,220984,41024,41024,221116,221116
7085000,15000,220936,41184,41184,220956,220956
7365000,14000,220832,41160,41160,220980,220980
7634000,14000,220904,41132,41132,221008,221008
7911000,14000,220904,41212,41212,220928,220928
8191000,14000,220928,41148,41148,220992,220992
8460000,14000,220984,41024,41024,221116,221116
8739000,15000,220936,41184,41184,220956,220956
