t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
319000,26000,13496,9984,19240,13496,13496
455000,23000,13256,10036,19292,13256,13256
582000,22000,13444,9980,19236,13444,13444
709000,22000,13568,9912,19168,13568,13568
842000,23000,13568,9824,19080,13568,13568
974000,21000,13548,9756,19012,13548,13548
1107000,21000,13288,10036,19292,13288,13288
1232000,21000,13444,9980,19236,13444,13444
1358000,22000,13568,9912,19168,13568,13568
1490000,22000,13568,9824,19080,13568,13568
1621000,22000,13548,9756,19012,13548,13548
1754000,21000,13288,10036,19292,13288,13288
1879000,21000,13444,9980,19236,13444,13444
2005000,21000,13568,9912,19168,13568,13568
2137000,21000,13568,9824,19080,13568,13568
2266000,21000,13548,9756,19012,13548,13548
2398000,21000,13288,10036,19292,13288,13288
2522000,21000,13444,9980,19236,13444,13444
2657000,21000,13568,9912,19168,13568,13568
2794000,22000,13568,9824,19080,13568,13568
2927000,21000,13548,9756,19012,13548,13548
3060000,21000,13288,10036,19292,13288,13288
3185000,20000,13444,9980,19236,13444,13444
3311000,21000,13568,9912,19168,13568,13568
3443000,21000,13568,9824,19080,13568,13568
3573000,20000,13548,9756,19012,13548,13548
3706000,20000,13288,10036,19292,13288,13288
3829000,20000,13444,9980,19236,13444,13444
3956000,20000,13568,9912,19168,13568,13568
4087000,21000,13568,9824,19080,13568,13568
4217000,20000,13548,9756,19012,13548,13548
4353000,21000,13288,10036,19292,13288,13288
4477000,21000,13444,9980,19236,13444,13444
4604000,20000,13568,9912,19168,13568,13568
4734000,21000,13568,9824,19080,13568,13568
4863000,21000,13548,9756,19012,13548,13548
4995000,21000,13288,10036,19292,13288,13288
5119000,20000,13444,9980,19236,13444,13444
5245000,20000,13568,9912,19168,13568,13568
5376000,21000,13568,9824,19080,13568,13568
5506000,20000,13548,9756,19012,13548,13548
5639000,20000,13288,10036,19292,13288,13288
5770000,20000,13444,9980,19236,13444,13444
5896000,21000,13568,9912,19168,13568,13568
6028000,21000,13568,9824,19080,13568,13568
6158000,21000,13548,9756,19012,13548,13548
6291000,20000,13288,10036,19292,13288,13288
6415000,20000,13444,9980,19236,13444,13444
6540000,21000,13568,9912,19168,13568,13568
6671000,21000,13568,9824,19080,13568,13568
6801000,20000,13548,9756,19012,13548,13548
6933000,20000,13288,10036,19292,13288,13288
7057000,20000,13444,9980,19236,13444,13444
7183000,21000,13568,9912,19168,13568,13568
7314000,21000,13568,9824,19080,13568,13568
7444000,21000,13548,9756,19012,13548,13548
7576000,20000,13288,10036,19292,13288,13288
7699000,20000,13444,9980,19236,13444,13444
7825000,21000,13568,9912,19168,13568,13568
7956000,21000,13568,9824,19080,13568,13568
8086000,21000,13548,9756,19012,13548,13548
8218000,20000,13288,10036,19292,13288,13288
8341000,20000,13444,9980,19236,13444,13444
8467000,21000,13568,9912,19168,13568,13568
8598000,21000,13568,9824,19080,13568,13568
8730000,20000,13548,9756,19012,13548,13548
8862000,21000,13288,10036,19292,13288,13288
8991000,21000,13444,9980,19236,13444,13444
9117000,21000,13568,9912,19168,13568,13568
9247000,21000,13568,9824,19080,13568,13568
9377000,21000,13548,9756,19012,13548,13548
9509000,21000,13288,10036,19292,13288,13288
9633000,20000,13444,9980,19236,13444,13444
9759000,21000,13568,9912,19168,13568,13568
9890000,21000,13568,9824,19080,13568,13568
10020000,20000,13548,9756,19012,13548,13548
10152000,21000,13288,10036,19292,13288,13288
10276000,20000,13444,9980,19236,13444,13444
10401000,21000,13568,9912,19168,13568,13568
10532000,21000,13568,9824,19080,13568,13568
10662000,21000,13548,9756,19012,13548,13548
10794000,20000,13288,10036,19292,13288,13288
10918000,20000,13444,9980,19236,13444,13444
11047000,21000,13568,9912,19168,13568,13568
11193000,22000,13568,9824,19080,13568,13568
11322000,21000,13548,9756,19012,13548,13548
11455000,20000,13288,10036,19292,13288,13288
11579000,20000,13444,9980,19236,13444,13444
11705000,21000,13568,9912,19168,13568,13568
11835000,21000,13568,9824,19080,13568,13568
11965000,21000,13548,9756,19012,13548,13548
12098000,21000,13288,10036,19292,13288,13288
12222000,20000,13444,9980,19236,13444,13444
12348000,21000,13568,9912,19168,13568,13568
12479000,21000,13568,9824,19080,13568,13568
12608000,21000,13548,9756,19012,13548,13548
12740000,20000,13288,10036,19292,13288,13288
12864000,20000,13444,9980,19236,13444,13444
12989000,21000,13568,9912,19168,13568,13568
13120000,21000,13568,9824,19080,13568,13568
13251000,20000,13548,9756,19012,13548,13548
13382000,21000,13288,10036,19292,13288,13288
13507000,20000,13444,9980,19236,13444,13444
13632000,21000,13568,9912,19168,13568,13568
13763000,21000,13568,9824,19080,13568,13568
13892000,21000,13548,9756,19012,13548,13548
14025000,20000,13288,10036,19292,13288,13288
14148000,20000,13444,9980,19236,13444,13444
14273000,21000,13568,9912,19168,13568,13568
14404000,21000,13568,9824,19080,13568,13568
14533000,21000,13548,9756,19012,13548,13548
14666000,20000,13288,10036,19292,13288,13288
14790000,20000,13444,9980,19236,13444,13444
14915000,21000,13568,9912,19168,13568,13568
15046000,21000,13568,9824,19080,13568,13568
15175000,21000,13548,9756,19012,13548,13548
15308000,21000,13288,10036,19292,13288,13288
15432000,20000,13444,9980,19236,13444,13444
15558000,21000,13568,9912,19168,13568,13568
15688000,21000,13568,9824,19080,13568,13568
15818000,21000,13548,9756,19012,13548,13548
15950000,20000,13288,10036,19292,13288,13288
16079000,20000,13444,9980,19236,13444,13444
16205000,20000,13568,9912,19168,13568,13568
16335000,21000,13568,9824,19080,13568,13568
16464000,21000,13548,9756,19012,13548,13548
16600000,21000,13288,10036,19292,13288,13288
16723000,21000,13444,9980,19236,13444,13444
16849000,21000,13568,9912,19168,13568,13568
16980000,21000,13568,9824,19080,13568,13568
17109000,21000,13548,9756,19012,13548,13548
17242000,20000,13288,10036,19292,13288,13288
17366000,20000,13444,9980,19236,13444,13444
17491000,21000,13568,9912,19168,13568,13568
17621000,21000,13568,9824,19080,13568,13568
17752000,20000,13548,9756,19012,13548,13548
17884000,20000,13288,10036,19292,13288,13288
