t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
274000,29000,126468,1096,4456,126468,126468
514000,24000,126500,1188,4548,126500,126500
747000,24000,126320,1256,4616,126320,126320
981000,23000,126452,1072,4432,126452,126452
1216000,23000,126472,1160,4520,126472,126472
1466000,24000,126460,1180,4540,126460,126460
1712000,24000,126380,1280,4640,126380,126380
1956000,25000,126280,1264,4624,126280,126280
2199000,24000,126564,1112,4472,126564,126564
2439000,23000,126256,1228,4588,126256,126256
2669000,23000,126496,1092,4452,126496,126496
2901000,23000,126476,1180,4540,126476,126476
3145000,24000,126516,1116,4476,126516,126516
3379000,23000,126352,1184,4544,126352,126352
3614000,23000,126440,1196,4556,126440,126440
3846000,23000,126456,1244,4604,126456,126456
4079000,24000,126492,1152,4512,126492,126492
4313000,23000,126520,1136,4496,126520,126520
4546000,23000,126476,1192,4552,126476,126476
4781000,23000,126676,1020,4380,126676,126676
5014000,23000,126456,1184,4544,126456,126456
5249000,23000,126388,1144,4504,126388,126388
5505000,23000,126292,1216,4576,126292,126292
5728000,23000,126440,1096,4456,126440,126440
5954000,22000,126500,1188,4548,126500,126500
6179000,22000,126320,1256,4616,126320,126320
6402000,22000,126452,1072,4432,126452,126452
6627000,22000,126472,1160,4520,126472,126472
6855000,23000,126460,1180,4540,126460,126460
7087000,23000,126380,1280,4640,126380,126380
7316000,22000,126280,1264,4624,126280,126280
7545000,23000,126564,1112,4472,126564,126564
7776000,22000,126256,1228,4588,126256,126256
8005000,23000,126496,1092,4452,126496,126496
8234000,22000,126476,1180,4540,126476,126476
8465000,23000,126516,1116,4476,126516,126516
8709000,29000,126352,1184,4544,126352,126352
8979000,22000,126440,1196,4556,126440,126440
9208000,23000,126456,1244,4604,126456,126456
9433000,23000,126492,1152,4512,126492,126492
9663000,22000,126520,1136,4496,126520,126520
9894000,22000,126476,1192,4552,126476,126476
10137000,23000,126676,1020,4380,126676,126676
10373000,23000,126456,1184,4544,126456,126456
10603000,23000,126388,1144,4504,126388,126388
10834000,23000,126292,1216,4576,126292,126292
11065000,23000,126440,1096,4456,126440,126440
11313000,23000,126500,1188,4548,126500,126500
11552000,23000,126320,1256,4616,126320,126320
11785000,23000,126452,1072,4432,126452,126452
12021000,23000,126472,1160,4520,126472,126472
12252000,23000,126460,1180,4540,126460,126460
12487000,23000,126380,1280,4640,126380,126380
12721000,23000,126280,1264,4624,126280,126280
12956000,23000,126564,1112,4472,126564,126564
13187000,29000,126256,1228,4588,126256,126256
