t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
63000,1000,4340,3824,3824,4364,4364
73000,1000,4104,4080,4080,4108,4108
80000,1000,3692,4304,4304,3884,3884
86000,1000,3792,4384,4384,3804,3804
93000,1000,3448,4732,4732,3456,3456
100000,1000,3208,4916,4916,3272,3272
105000,1000,3256,4912,4912,3276,3276
111000,1000,3068,5120,5120,3068,3068
117000,1000,3120,5036,5036,3152,3152
123000,1000,2964,5224,5224,2964,2964
130000,1000,2676,5320,5320,2868,2868
136000,1000,2840,5268,5268,2920,2920
142000,1000,2852,5116,5116,3072,3072
148000,1000,2928,5172,5172,3016,3016
153000,1000,2824,5336,5336,2852,2852
158000,1000,2928,5188,5188,3000,3000
164000,1000,3000,5160,5160,3028,3028
169000,1000,2912,5208,5208,2980,2980
176000,1000,2732,5252,5252,2936,2936
181000,1000,2920,5268,5268,2920,2920
186000,1000,2860,5232,5232,2956,2956
191000,1000,2780,5252,5252,2936,2936
197000,1000,2836,5256,5256,2932,2932
203000,1000,2980,5176,5176,3012,3012
209000,1000,2812,5280,5280,2908,2908
215000,1000,3072,5092,5092,3096,3096
221000,1000,2804,5172,5172,3016,3016
227000,1000,2688,5328,5328,2860,2860
232000,1000,2988,5092,5092,3096,3096
237000,1000,2872,5216,5216,2972,2972
242000,1000,2696,5288,5288,2900,2900
248000,1000,2672,5296,5296,2892,2892
254000,1000,2860,5216,5216,2972,2972
259000,1000,2768,5332,5332,2856,2856
264000,1000,2760,5400,5400,2788,2788
269000,1000,2852,5272,5272,2916,2916
275000,1000,2560,5508,5508,2680,2680
281000,1000,2760,5320,5320,2868,2868
287000,1000,2772,5212,5212,2976,2976
292000,1000,2884,5172,5172,3016,3016
299000,1000,2804,5172,5172,3016,3016
304000,1000,2688,5328,5328,2860,2860
309000,1000,2988,5092,5092,3096,3096
314000,1000,2872,5216,5216,2972,2972
319000,1000,2696,5288,5288,2900,2900
325000,1000,2672,5296,5296,2892,2892
331000,1000,2860,5216,5216,2972,2972
336000,1000,2768,5332,5332,2856,2856
341000,1000,2760,5400,5400,2788,2788
346000,1000,2852,5272,5272,2916,2916
352000,1000,2560,5508,5508,2680,2680
358000,1000,2760,5320,5320,2868,2868
364000,1000,2772,5212,5212,2976,2976
369000,1000,2884,5172,5172,3016,3016
375000,1000,2804,5172,5172,3016,3016
381000,1000,2688,5328,5328,2860,2860
386000,1000,2988,5092,5092,3096,3096
391000,1000,2872,5216,5216,2972,2972
396000,1000,2696,5288,5288,2900,2900
402000,1000,2672,5296,5296,2892,2892
407000,1000,2860,5216,5216,2972,2972
412000,1000,2768,5332,5332,2856,2856
418000,1000,2760,5400,5400,2788,2788
423000,1000,2852,5272,5272,2916,2916
429000,1000,2560,5508,5508,2680,2680
436000,1000,2760,5320,5320,2868,2868
442000,1000,2772,5212,5212,2976,2976
448000,1000,2884,5172,5172,3016,3016
454000,1000,2804,5172,5172,3016,3016
460000,1000,2688,5328,5328,2860,2860
465000,1000,2988,5092,5092,3096,3096
470000,1000,2872,5216,5216,2972,2972
475000,1000,2696,5288,5288,2900,2900
481000,1000,2672,5296,5296,2892,2892
487000,1000,2860,5216,5216,2972,2972
492000,1000,2768,5332,5332,2856,2856
497000,1000,2760,5400,5400,2788,2788
502000,1000,2852,5272,5272,2916,2916
507000,1000,2560,5508,5508,2680,2680
513000,1000,2760,5320,5320,2868,2868
519000,1000,2772,5212,5212,2976,2976
525000,1000,2884,5172,5172,3016,3016
531000,1000,2804,5172,5172,3016,3016
537000,1000,2688,5328,5328,2860,2860
542000,1000,2988,5092,5092,3096,3096
547000,1000,2872,5216,5216,2972,2972
552000,1000,2696,5288,5288,2900,2900
558000,1000,2672,5296,5296,2892,2892
563000,1000,2860,5216,5216,2972,2972
568000,1000,2768,5332,5332,2856,2856
573000,1000,2760,5400,5400,2788,2788
579000,1000,2852,5272,5272,2916,2916
584000,1000,2560,5508,5508,2680,2680
590000,1000,2760,5320,5320,2868,2868
596000,1000,2772,5212,5212,2976,2976
602000,1000,2884,5172,5172,3016,3016
