run_ns,mutator_ns,instructions,bytes_allocated,alloc_count,peak_watermark,peak_live_bytes,collections,total_pause_ns,max_pause_ns,bytes_freed_total,bytes_moved_total,exit_status
20566000,20165000,1384575,1591584,11589,65508,16396,32,401000,16000,1572176,0,1
