run_ns,mutator_ns,instructions,bytes_allocated,alloc_count,peak_watermark,peak_live_bytes,collections,total_pause_ns,max_pause_ns,bytes_freed_total,bytes_moved_total,exit_status
19269000,18727000,1384575,1591124,11589,131072,16392,13,542000,47000,1491896,90576,1
