run_ns,mutator_ns,instructions,bytes_allocated,alloc_count,peak_watermark,peak_live_bytes,collections,total_pause_ns,max_pause_ns,bytes_freed_total,bytes_moved_total,exit_status
18275000,17942000,1399590,1664532,12954,131064,16640,33,333000,12000,1618304,541676,1
