run_ns,mutator_ns,instructions,bytes_allocated,alloc_count,peak_watermark,peak_live_bytes,collections,total_pause_ns,max_pause_ns,bytes_freed_total,bytes_moved_total,exit_status
12455000,12389000,921640,7607788,50004,262140,5420,60,66000,3000,7544580,314128,1
