run_ns,mutator_ns,instructions,bytes_allocated,alloc_count,peak_watermark,peak_live_bytes,collections,total_pause_ns,max_pause_ns,bytes_freed_total,bytes_moved_total,exit_status
270485000,270082000,15188109,7173584,50006,1048480,8088,6,403000,78000,6242248,0,1
