t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
408000,13000,16276,0,16476,16276,15020
622000,12000,16304,0,16408,16344,7428
824000,11000,16436,0,16100,16652,8364
1030000,11000,16652,0,16100,16652,6600
1237000,12000,16396,0,16268,16484,11364
1439000,12000,16284,0,16392,16360,9392
1637000,11000,16156,0,16496,16256,12340
1833000,12000,16144,0,16492,16260,14952
2033000,10000,16072,0,16492,16260,8664
2231000,12000,16164,0,16492,16260,15020
2444000,11000,16204,0,16492,16260,12788
2647000,12000,16096,0,16592,16160,10756
2854000,11000,16156,0,16480,16272,15220
3062000,11000,16292,0,16408,16344,11172
3265000,11000,16436,0,16100,16652,6676
3461000,11000,16436,0,16268,16484,10996
3663000,10000,16312,0,16400,16352,12516
3858000,10000,16312,0,16392,16360,14972
4057000,11000,16188,0,16492,16260,8576
4251000,11000,15984,0,16496,16256,15016
4450000,10000,16088,0,16492,16260,12624
4644000,11000,16164,0,16492,16260,10936
4841000,10000,16008,0,16592,16160,14888
5041000,10000,16068,0,16640,16112,8624
5247000,12000,16368,0,16348,16404,14332
5464000,11000,16476,0,16100,16652,13084
5674000,11000,16556,0,16100,16652,10484
5874000,10000,16304,0,16268,16484,15016
6071000,11000,16296,0,16392,16360,11180
6265000,10000,16300,0,16392,16360,12352
6491000,15000,16156,0,16492,16260,14948
6698000,12000,16192,0,16492,16260,8600
6895000,11000,16212,0,16492,16260,15004
7091000,11000,16156,0,16492,16260,12876
7290000,11000,16008,0,16592,16160,10772
7490000,11000,16068,0,16640,16112,15044
7714000,18000,16128,0,16408,16344,10812
7934000,12000,16436,0,16100,16652,6676
8138000,12000,16436,0,16268,16484,5884
8345000,11000,16312,0,16416,16336,11072
8548000,12000,16324,0,16392,16360,13216
8755000,11000,16188,0,16492,16260,10316
8958000,11000,15984,0,16492,16260,15020
9190000,13000,16088,0,16492,16260,10884
9389000,11000,16160,0,16492,16260,12660
9634000,17000,16008,0,16592,16160,14868
9840000,11000,16080,0,16640,16112,8648
10037000,11000,16368,0,16348,16404,15020
10239000,11000,16476,0,16100,16652,13060
10443000,10000,16552,0,16100,16652,10512
10640000,11000,16304,0,16264,16488,15008
10853000,12000,16292,0,16392,16360,11160
11069000,12000,16300,0,16392,16360,12372
11278000,11000,16148,0,16492,16260,12316
11477000,10000,16184,0,16492,16260,8564
11673000,11000,16212,0,16492,16260,15000
11871000,10000,16160,0,16492,16260,12920
12074000,10000,16008,0,16592,16160,10728
12267000,10000,16068,0,16640,16112,15044
12462000,11000,16128,0,16408,16344,10856
12660000,10000,16436,0,16100,16652,6676
12853000,11000,16440,0,16268,16484,10680
13057000,11000,16312,0,16400,16352,12816
13249000,11000,16312,0,16392,16360,14972
13447000,10000,16188,0,16492,16260,8576
13655000,10000,15984,0,16496,16256,15016
13849000,11000,16088,0,16492,16260,12624
14041000,10000,16164,0,16492,16260,10936
14235000,10000,16008,0,16592,16160,14888
14432000,10000,16068,0,16640,16112,8624
14624000,10000,16368,0,16348,16404,14332
14823000,10000,16476,0,16100,16652,13084
15023000,10000,16556,0,16100,16652,10484
15216000,10000,16304,0,16268,16484,15016
15412000,11000,16296,0,16392,16360,11180
15605000,11000,16300,0,16392,16360,12352
15798000,11000,16156,0,16492,16260,14948
15996000,11000,16192,0,16492,16260,8600
16189000,10000,16212,0,16492,16260,15004
16392000,10000,16156,0,16492,16260,12876
16587000,10000,16008,0,16592,16160,10772
16780000,10000,16068,0,16640,16112,15044
16975000,11000,16128,0,16408,16344,10812
17174000,10000,16436,0,16100,16652,6676
17367000,11000,16436,0,16268,16484,5884
17581000,12000,16312,0,16416,16336,11072
17807000,12000,16324,0,16392,16360,13216
18007000,10000,16188,0,16492,16260,10316
18200000,11000,15984,0,16492,16260,15020
18398000,10000,16088,0,16492,16260,10884
18592000,11000,16160,0,16492,16260,12660
18805000,10000,16008,0,16592,16160,14868
19002000,10000,16080,0,16640,16112,8648
19210000,11000,16368,0,16348,16404,15020
19418000,10000,16476,0,16100,16652,13060
19619000,10000,16552,0,16100,16652,10512
19817000,11000,16304,0,16264,16488,15008
20019000,11000,16292,0,16392,16360,11160
20216000,10000,16300,0,16392,16360,12372
20409000,10000,16148,0,16492,16260,12316
20604000,11000,16184,0,16492,16260,8564
