t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
348000,2000,9880,0,6320,9880,3768
598000,3000,8940,0,6964,9236,2052
820000,3000,9272,0,6980,9320,2052
1038000,3000,8208,0,7796,8504,1464
1228000,3000,8160,0,7732,8568,1820
1425000,3000,8520,0,7592,8708,2012
1620000,3000,8388,0,7636,8664,1488
1816000,3000,8236,0,7720,8580,2036
2015000,3000,8520,0,7616,8684,2016
2206000,3000,8136,0,7704,8596,1844
2402000,3000,8340,0,7640,8660,2052
2598000,3000,8264,0,7668,8632,2264
2798000,3000,8452,0,7568,8732,1296
3002000,3000,8144,0,7784,8516,2752
3196000,3000,8300,0,7752,8548,1772
3385000,4000,8180,0,7740,8560,1368
3579000,3000,8328,0,7644,8656,1192
3776000,4000,8296,0,7764,8536,1996
3956000,4000,7940,0,7748,8552,1276
4151000,3000,8428,0,7656,8644,2576
4345000,4000,8600,0,7616,8684,2576
4543000,3000,8492,0,7664,8636,3692
4734000,3000,8288,0,7716,8584,3692
4928000,3000,8356,0,7700,8600,1780
5115000,3000,8348,0,7600,8700,1848
5307000,3000,8212,0,7648,8652,1440
5505000,3000,8280,0,7632,8668,2076
5706000,3000,8256,0,7748,8552,1812
5906000,4000,8196,0,7812,8488,2112
6097000,3000,8168,0,7704,8596,2112
6292000,3000,8308,0,7660,8640,2112
6481000,3000,8128,0,7808,8492,2528
6679000,4000,8384,0,7752,8548,3016
6901000,4000,8260,0,7660,8640,3016
7105000,3000,8300,0,7724,8576,1556
7304000,3000,8276,0,7616,8684,1280
7496000,3000,8040,0,7744,8556,1608
7707000,5000,8116,0,7804,8496,1356
7902000,3000,8148,0,7700,8600,1356
8103000,4000,8216,0,7808,8492,2320
8303000,4000,8372,0,7660,8640,2892
8507000,3000,8404,0,7664,8636,3428
8709000,3000,8280,0,7824,8476,3108
8940000,5000,8280,0,7728,8572,2448
9146000,4000,8492,0,7632,8668,1604
9336000,3000,8260,0,7680,8620,1700
9547000,3000,8368,0,7808,8492,1436
9738000,3000,8144,0,7832,8468,1160
9927000,3000,8240,0,7672,8628,1992
10120000,3000,8092,0,7804,8496,1724
10307000,3000,8380,0,7576,8724,2812
10503000,3000,8380,0,7736,8564,2272
10696000,3000,8428,0,7616,8684,2272
10882000,3000,7888,0,7824,8476,2396
11067000,3000,8100,0,7752,8548,2396
11257000,3000,8364,0,7600,8700,2040
11452000,3000,8404,0,7644,8724,2040
11652000,3000,8392,0,7776,8592,1800
11850000,3000,8408,0,7820,8548,2476
12036000,4000,8392,0,7644,8724,2232
12228000,3000,8104,0,7780,8588,2232
12420000,4000,8288,0,7832,8536,1736
12608000,3000,8356,0,7572,8796,1348
12801000,3000,8364,0,7732,8636,1172
12998000,3000,8516,0,7592,8776,2296
13193000,3000,8388,0,7636,8732,2168
13389000,4000,8392,0,7772,8596,1872
13585000,3000,8416,0,7820,8548,2296
13771000,3000,8392,0,7644,8724,1976
13966000,3000,8316,0,7820,8548,1976
14159000,3000,8440,0,7748,8620,1976
14354000,3000,8208,0,7808,8560,1380
14556000,3000,8344,0,7748,8620,1652
14753000,3000,8392,0,7776,8592,1812
14945000,4000,8372,0,7636,8732,1364
15145000,4000,8232,0,7720,8648,1848
15345000,4000,8520,0,7620,8748,2416
15545000,3000,8140,0,7712,8656,1616
15737000,3000,8328,0,7648,8720,1564
15937000,4000,8364,0,7832,8536,1648
16166000,15000,8360,0,7576,8792,2064
16399000,4000,8156,0,7784,8584,2116
16601000,4000,8276,0,7752,8616,1660
16788000,4000,8176,0,7740,8628,1820
16988000,3000,8400,0,7664,8704,1468
17190000,3000,8604,0,7672,8696,2336
17379000,4000,8148,0,7768,8600,1960
17573000,3000,8172,0,7788,8580,1636
17793000,4000,8548,0,7672,8696,1488
17999000,4000,8284,0,7776,8592,1668
18194000,4000,8204,0,7724,8644,2752
18406000,3000,8360,0,7708,8660,1900
18622000,3000,8376,0,7688,8680,1900
18820000,3000,8456,0,7644,8724,1644
19018000,3000,8300,0,7764,8604,1992
19220000,4000,7928,0,7748,8620,1708
19431000,4000,8432,0,7656,8712,2556
19634000,4000,8616,0,7612,8756,2176
19833000,3000,8184,0,7756,8612,2176
20027000,3000,8260,0,7816,8552,2176
20220000,3000,8272,0,7776,8592,2560
20407000,3000,8188,0,7600,8768,2964
20609000,4000,8408,0,7800,8568,2268
20804000,3000,8508,0,7568,8800,2132
20996000,3000,8208,0,7732,8636,1648
21194000,4000,8352,0,7816,8552,2840
21389000,4000,8304,0,7804,8564,2840
21586000,3000,8416,0,7668,8700,2308
21783000,3000,8356,0,7660,8708,1988
21979000,4000,8412,0,7640,8728,1696
22170000,3000,8264,0,7600,8768,1696
22368000,3000,8248,0,7724,8644,1644
22566000,3000,8696,0,7568,8800,1888
22776000,3000,8356,0,7748,8620,1408
22969000,3000,8456,0,7660,8708,1900
23164000,3000,8408,0,7760,8608,1900
23359000,3000,8304,0,7648,8720,1900
23548000,3000,8204,0,7692,8676,3140
23743000,3000,8304,0,7652,8716,2796
23939000,3000,8296,0,7748,8620,2444
24141000,3000,8392,0,7808,8560,1408
24339000,4000,8524,0,7568,8800,1484
24537000,4000,8204,0,7732,8636,1040
24734000,4000,8136,0,7780,8588,2456
24928000,3000,8384,0,7712,8656,2260
25136000,4000,8560,0,7672,8696,1376
25339000,4000,8356,0,7664,8704,1896
25559000,3000,8392,0,7648,8720,2832
25750000,3000,8304,0,7740,8628,1632
25941000,3000,8224,0,7724,8644,1812
26155000,4000,8672,0,7576,8792,2484
26365000,4000,8208,0,7740,8628,2308
26581000,3000,8136,0,7788,8580,1924
26790000,3000,8392,0,7712,8656,1776
26996000,3000,8296,0,7660,8708,1840
27198000,4000,8140,0,7792,8576,1636
27402000,3000,8280,0,7652,8716,3144
27595000,3000,8348,0,7644,8724,2220
27821000,5000,8420,0,7736,8632,1580
28029000,4000,8584,0,7652,8716,2504
28231000,3000,8188,0,7664,8704,2208
28442000,3000,8424,0,7704,8664,2060
28654000,3000,8480,0,7608,8760,3112
28866000,3000,8332,0,7656,8712,2276
29064000,3000,8620,0,7568,8800,2080
29276000,3000,8400,0,7640,8728,2080
29477000,4000,8296,0,7744,8624,1752
29682000,4000,8384,0,7800,8568,1656
29879000,4000,8524,0,7568,8800,2000
30078000,4000,8192,0,7732,8636,1932
30279000,4000,8592,0,7660,8708,2060
30478000,3000,8612,0,7612,8756,1972
30676000,3000,8380,0,7660,8708,2988
30875000,4000,8384,0,7716,8652,3456
31071000,3000,8380,0,7700,8668,1692
31265000,3000,8380,0,7684,8684,1432
31467000,3000,8532,0,7672,8696,1436
31668000,4000,8588,0,7596,8772,1368
31862000,4000,8144,0,7768,8600,1568
32057000,3000,8188,0,7784,8584,1888
32252000,3000,8484,0,7624,8744,2100
32451000,4000,8360,0,7768,8600,2168
32643000,4000,8204,0,7720,8648,1992
32852000,3000,8364,0,7704,8664,2216
33056000,4000,8344,0,7604,8764,2332
33274000,4000,8476,0,7644,8724,1784
33488000,4000,8304,0,7768,8600,1504
33692000,3000,8388,0,7708,8660,1704
33901000,4000,8308,0,7792,8576,1568
34114000,3000,8532,0,7672,8696,2480
34326000,4000,8288,0,7768,8600,1756
34529000,4000,8212,0,7716,8652,3592
34736000,4000,8372,0,7700,8668,1572
34941000,3000,8356,0,7600,8768,2096
35164000,4000,8196,0,7648,8720,1736
35374000,3000,8264,0,7632,8736,1676
35601000,4000,8232,0,7756,8612,1676
35824000,3000,8432,0,7664,8704,2464
36018000,3000,8284,0,7684,8684,2084
36236000,4000,8424,0,7652,8716,2136
36475000,4000,8348,0,7812,8556,2428
36679000,4000,8276,0,7772,8596,2428
36870000,4000,8220,0,7744,8624,3068
37070000,3000,8388,0,7804,8564,2000
37255000,4000,8104,0,7648,8720,2200
37447000,3000,8192,0,7656,8712,1636
37645000,3000,8232,0,7776,8592,1636
37867000,4000,8324,0,7728,8640,1636
38071000,4000,8368,0,7680,8688,1636
38273000,4000,8412,0,7624,8744,2784
38484000,4000,8340,0,7652,8716,2600
38699000,4000,8352,0,7644,8724,1752
38922000,4000,8436,0,7732,8636,1524
39135000,4000,8356,0,7816,8552,1708
39327000,4000,8252,0,7752,8616,1916
39522000,3000,8336,0,7632,8736,2580
39718000,3000,8388,0,7728,8640,1948
