t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
500000,13000,17856,0,14900,17856,17324
787000,12000,17588,0,15012,17744,11004
1064000,11000,17432,0,15216,17540,12604
1346000,11000,17652,0,15068,17688,17312
1633000,11000,17796,0,14904,17852,15812
1905000,12000,17716,0,14904,17852,9552
2191000,11000,17616,0,14900,17856,14148
2497000,11000,17772,0,14900,17856,17264
2795000,16000,17592,0,15012,17744,10948
3082000,13000,17432,0,15216,17540,12660
3350000,12000,17652,0,15056,17700,17312
3628000,11000,17780,0,14904,17852,15756
3918000,11000,17724,0,14904,17852,9484
4198000,11000,17620,0,14900,17856,14228
4483000,11000,17764,0,14900,17856,17276
4759000,11000,17588,0,15012,17744,10976
5042000,11000,17432,0,15216,17540,12632
5332000,11000,17652,0,15068,17688,17312
5631000,11000,17796,0,14904,17852,15784
5910000,11000,17716,0,14904,17852,9532
6195000,11000,17624,0,14900,17856,14176
6488000,11000,17764,0,14900,17856,17272
6775000,11000,17588,0,15012,17744,10976
7057000,10000,17432,0,15216,17540,12632
7340000,12000,17652,0,15068,17688,17312
7637000,11000,17796,0,14904,17852,15784
7921000,11000,17716,0,14904,17852,9532
8210000,11000,17624,0,14900,17856,14176
8497000,11000,17764,0,14900,17856,17272
8799000,13000,17588,0,15012,17744,10976
9076000,11000,17432,0,15216,17540,12632
9375000,12000,17652,0,15068,17688,17312
9661000,11000,17796,0,14904,17852,15784
9939000,12000,17716,0,14904,17852,9532
10225000,11000,17624,0,14900,17856,14176
10522000,10000,17764,0,14900,17856,17272
10811000,11000,17588,0,15012,17744,10976
11106000,11000,17432,0,15216,17540,12632
11410000,15000,17652,0,15068,17688,17312
11714000,10000,17796,0,14904,17852,15784
12002000,11000,17716,0,14904,17852,9532
12290000,11000,17624,0,14900,17856,14176
12584000,11000,17764,0,14900,17856,17272
12869000,10000,17588,0,15012,17744,10976
13140000,10000,17432,0,15216,17540,12632
13416000,10000,17652,0,15068,17688,17312
13699000,11000,17796,0,14904,17852,15784
13968000,10000,17716,0,14904,17852,9532
14249000,10000,17624,0,14900,17856,14176
14530000,10000,17764,0,14900,17856,17272
14817000,10000,17588,0,15012,17744,10976
15091000,10000,17432,0,15216,17540,12632
15430000,15000,17652,0,15068,17688,17312
15890000,12000,17796,0,14904,17852,15784
16167000,11000,17716,0,14904,17852,9532
16441000,13000,17624,0,14900,17856,14176
16743000,11000,17764,0,14900,17856,17272
17023000,10000,17588,0,15012,17744,10976
17301000,10000,17432,0,15216,17540,12632
17575000,11000,17652,0,15068,17688,17312
17862000,11000,17796,0,14904,17852,15784
18135000,11000,17716,0,14904,17852,9532
18413000,10000,17624,0,14900,17856,14176
18701000,11000,17764,0,14900,17856,17272
18999000,15000,17588,0,15012,17744,10976
19286000,11000,17432,0,15216,17540,12632
19577000,10000,17652,0,15068,17688,17312
