t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
107000,4000,28116,0,4476,28116,9868
181000,3000,27468,0,5224,27520,9916
258000,4000,27212,0,5384,27360,10828
332000,3000,27332,0,5216,27528,11428
403000,3000,27324,0,5276,27468,9772
481000,3000,27360,0,5228,27516,8592
555000,4000,27252,0,5268,27476,5536
628000,4000,27424,0,5212,27532,15756
707000,3000,27188,0,5352,27392,11184
779000,3000,27352,0,5168,27576,13504
856000,3000,27208,0,5412,27332,4936
927000,3000,27140,0,5416,27328,7176
1000000,3000,27296,0,5216,27528,6320
1070000,3000,27276,0,5432,27312,12068
1151000,3000,27216,0,5404,27340,7980
1223000,3000,27120,0,5372,27372,8824
1295000,3000,27284,0,5324,27420,5024
1366000,3000,27236,0,5340,27404,6828
1438000,2000,27236,0,5416,27328,7364
1510000,3000,27388,0,5232,27512,5420
1581000,3000,27292,0,5276,27468,8416
1653000,3000,27344,0,5204,27540,8012
1725000,3000,27312,0,5208,27536,11000
1799000,3000,27288,0,5304,27440,8696
1870000,3000,27248,0,5288,27456,5120
1944000,3000,27280,0,5304,27440,5616
2015000,3000,27420,0,5200,27544,6908
2085000,3000,27168,0,5372,27372,6560
2159000,3000,27244,0,5224,27520,7128
2233000,3000,27212,0,5340,27404,6900
2307000,3000,27248,0,5328,27416,8464
2377000,3000,27452,0,5204,27540,7456
2448000,3000,27304,0,5272,27472,6572
2519000,3000,27192,0,5436,27308,8608
2593000,3000,27364,0,5232,27512,17084
2672000,3000,27352,0,5228,27516,8044
2742000,3000,27412,0,5292,27452,10292
2817000,3000,27200,0,5372,27372,4896
2888000,3000,27144,0,5432,27312,5124
2959000,3000,27136,0,5344,27400,5848
3030000,3000,27288,0,5304,27440,5964
3101000,3000,27104,0,5368,27376,6508
3172000,3000,27292,0,5232,27512,6500
3246000,3000,27288,0,5444,27300,8860
3319000,3000,27360,0,5268,27476,10036
3388000,3000,27292,0,5352,27392,11588
3461000,3000,27332,0,5372,27372,7336
3533000,3000,27200,0,5368,27376,6768
3605000,3000,27408,0,5252,27492,12180
3679000,3000,27252,0,5204,27540,9664
3750000,3000,27256,0,5348,27396,7520
3821000,3000,27324,0,5232,27512,8888
3893000,3000,27220,0,5388,27356,6900
3964000,3000,27312,0,5220,27524,10464
4034000,2000,27324,0,5276,27468,5788
4105000,2000,27364,0,5232,27512,9200
4178000,2000,27248,0,5268,27476,5412
4248000,3000,27428,0,5212,27532,6508
4319000,3000,27176,0,5352,27392,7424
4387000,3000,27372,0,5168,27576,7424
4457000,3000,27208,0,5412,27332,6400
4528000,3000,27128,0,5424,27320,6832
4597000,3000,27320,0,5216,27528,8620
4666000,3000,27200,0,5272,27472,8424
4737000,3000,27176,0,5316,27428,7908
4807000,3000,27272,0,5364,27380,6980
4877000,3000,27268,0,5324,27420,7760
4945000,3000,27236,0,5340,27404,7564
5012000,3000,27232,0,5412,27332,5888
5082000,3000,27388,0,5232,27512,5252
5152000,3000,27276,0,5276,27468,5948
5222000,3000,27332,0,5204,27540,5788
5290000,3000,27320,0,5208,27536,10740
5361000,3000,27288,0,5296,27448,8696
5429000,3000,27248,0,5292,27452,7232
5500000,3000,27284,0,5304,27440,9436
5570000,3000,27416,0,5200,27544,5828
5635000,3000,27196,0,5364,27380,6148
5705000,3000,27244,0,5224,27520,5344
5775000,2000,27200,0,5340,27404,8056
5845000,3000,27228,0,5328,27416,10840
5916000,3000,27460,0,5204,27540,10136
5985000,3000,27288,0,5276,27468,6500
6053000,3000,27196,0,5432,27312,6976
6124000,3000,27360,0,5232,27512,10016
6195000,3000,27368,0,5228,27516,7296
6260000,3000,27292,0,5292,27452,10732
6331000,3000,27248,0,5260,27484,6040
6401000,2000,27228,0,5440,27304,6832
6471000,2000,27140,0,5340,27404,9108
6539000,3000,27312,0,5300,27444,7752
6609000,3000,27116,0,5368,27376,6336
6676000,3000,27280,0,5236,27508,6752
6747000,3000,27232,0,5228,27516,9604
6820000,3000,27256,0,5336,27408,6816
6884000,3000,27324,0,5320,27424,6840
6953000,3000,27400,0,5284,27460,6344
7030000,2000,27308,0,5368,27376,5472
7099000,3000,27408,0,5252,27492,12296
7170000,3000,27272,0,5400,27344,6232
7237000,3000,27196,0,5348,27396,7644
7311000,2000,27304,0,5232,27512,4956
7380000,3000,27212,0,5384,27360,5640
7450000,3000,27308,0,5216,27528,10076
7517000,3000,27316,0,5276,27468,10136
7589000,3000,27364,0,5228,27516,7392
7658000,3000,27268,0,5268,27476,5916
7728000,3000,27428,0,5212,27532,6908
7796000,3000,27204,0,5352,27392,6372
7864000,3000,27368,0,5168,27576,8036
7934000,3000,27192,0,5412,27332,7620
8002000,3000,27148,0,5416,27328,7876
8070000,3000,27344,0,5332,27412,7012
8138000,2000,27252,0,5432,27312,7532
8206000,3000,27240,0,5408,27336,10564
8278000,3000,27120,0,5364,27380,6764
8349000,3000,27300,0,5324,27420,8044
8418000,3000,27256,0,5340,27404,6756
8485000,3000,27244,0,5412,27332,6680
8552000,3000,27396,0,5232,27512,5460
8628000,2000,27296,0,5276,27468,10220
8719000,4000,27336,0,5204,27540,9820
8794000,3000,27328,0,5208,27536,8480
8866000,3000,27300,0,5296,27448,8800
8937000,3000,27248,0,5288,27456,7292
9010000,4000,27424,0,5264,27480,13100
9087000,3000,27320,0,5332,27412,6596
9167000,3000,27144,0,5368,27376,6960
9237000,3000,27248,0,5224,27520,7908
9319000,3000,27192,0,5340,27404,8152
9390000,3000,27224,0,5328,27416,7516
9460000,3000,27448,0,5204,27540,6844
9529000,3000,27288,0,5272,27472,13400
9614000,3000,27188,0,5432,27312,5992
9684000,3000,27352,0,5232,27512,4840
9754000,3000,27356,0,5236,27508,6884
9822000,2000,27292,0,5292,27452,11560
9894000,3000,27232,0,5260,27484,7500
9965000,3000,27240,0,5432,27312,7176
10036000,4000,27116,0,5340,27404,8124
10107000,3000,27296,0,5300,27444,9188
10179000,3000,27112,0,5368,27376,8816
10248000,3000,27276,0,5232,27512,5732
10320000,3000,27232,0,5228,27516,13432
10394000,3000,27424,0,5272,27472,9104
10465000,3000,27288,0,5352,27392,6324
10535000,3000,27224,0,5280,27464,6036
10604000,3000,27172,0,5320,27424,8948
10678000,3000,27360,0,5284,27460,15636
10761000,4000,27324,0,5300,27444,8488
10841000,3000,27100,0,5436,27308,8712
10914000,3000,27176,0,5244,27500,6144
11000000,3000,27336,0,5200,27544,9384
11073000,3000,27084,0,5400,27344,7248
11141000,3000,27428,0,5208,27536,10500
11215000,2000,27360,0,5288,27456,7020
11287000,4000,27416,0,5168,27576,7468
11363000,3000,27316,0,5388,27356,15620
11439000,3000,27148,0,5440,27304,8944
11508000,3000,27320,0,5380,27364,6172
11579000,3000,27220,0,5292,27452,4828
11649000,3000,27308,0,5392,27352,13340
11720000,3000,27424,0,5284,27460,8728
11791000,3000,27296,0,5272,27472,10104
11862000,3000,27196,0,5316,27428,5796
11934000,3000,27276,0,5364,27380,8352
12007000,2000,27276,0,5336,27408,7932
12081000,3000,27260,0,5344,27400,5764
12150000,3000,27260,0,5412,27332,7928
12218000,3000,27400,0,5232,27512,9308
12287000,3000,27288,0,5280,27464,7896
12358000,3000,27336,0,5204,27540,7432
12433000,3000,27324,0,5208,27536,9000
12500000,3000,27308,0,5296,27448,9568
12568000,3000,27252,0,5288,27456,6224
12639000,3000,27284,0,5304,27440,7524
12708000,3000,27424,0,5200,27544,11800
12776000,3000,27156,0,5364,27380,8900
12846000,3000,27248,0,5224,27520,5784
12916000,3000,27232,0,5340,27404,6880
12986000,3000,27232,0,5328,27416,11812
13056000,3000,27460,0,5204,27540,8092
13141000,3000,27284,0,5272,27472,8768
13210000,3000,27192,0,5432,27312,7216
13282000,3000,27368,0,5232,27512,6872
13364000,3000,27352,0,5228,27516,7556
13436000,2000,27284,0,5292,27452,7224
13507000,3000,27232,0,5260,27484,10064
13579000,3000,27232,0,5440,27304,7992
13654000,3000,27136,0,5340,27404,10228
13723000,3000,27316,0,5300,27444,13172
13794000,3000,27120,0,5368,27376,9876
13862000,3000,27296,0,5232,27512,4700
13941000,3000,27236,0,5232,27512,5456
14010000,3000,27252,0,5340,27404,6136
14077000,2000,27300,0,5312,27432,6816
14153000,3000,27232,0,5296,27448,6336
14224000,3000,27280,0,5320,27424,5732
14293000,3000,27212,0,5308,27436,7920
14363000,2000,27292,0,5332,27412,6068
14429000,3000,27284,0,5432,27312,6568
14507000,3000,27244,0,5388,27356,5192
14575000,3000,27268,0,5200,27544,5704
14647000,4000,27304,0,5364,27380,6752
14720000,3000,27472,0,5168,27576,9976
14791000,3000,27412,0,5244,27500,8544
14864000,3000,27324,0,5268,27476,8056
14943000,3000,27436,0,5212,27532,8760
15026000,4000,27188,0,5352,27392,12728
15115000,4000,27364,0,5168,27576,8032
15194000,3000,27204,0,5412,27332,6060
15268000,4000,27132,0,5416,27328,4868
15351000,3000,27332,0,5332,27412,8764
15426000,4000,27220,0,5432,27312,8136
15508000,3000,27252,0,5404,27340,9116
15588000,3000,27128,0,5364,27380,5848
15657000,3000,27280,0,5324,27420,9800
15727000,3000,27244,0,5340,27404,9248
15794000,3000,27240,0,5412,27332,7440
15862000,3000,27396,0,5232,27512,5492
15931000,3000,27284,0,5280,27464,9580
16005000,3000,27352,0,5204,27540,6288
16077000,4000,27344,0,5208,27536,9188
16168000,4000,27308,0,5296,27448,8672
16250000,3000,27248,0,5288,27456,6776
16343000,4000,27288,0,5304,27440,6060
16411000,3000,27428,0,5200,27544,6492
16476000,2000,27164,0,5364,27380,7404
16544000,3000,27244,0,5224,27520,5240
16613000,2000,27204,0,5340,27404,8768
16680000,3000,27252,0,5328,27416,5008
16746000,3000,27268,0,5340,27404,5544
16812000,3000,27284,0,5336,27408,4956
16876000,2000,27360,0,5196,27548,8412
16944000,3000,27380,0,5232,27512,6408
17011000,3000,27352,0,5228,27516,7128
17073000,3000,27304,0,5292,27452,13380
17145000,3000,27248,0,5260,27484,7112
17214000,3000,27188,0,5212,27532,8332
17281000,3000,27188,0,5340,27404,8808
17347000,3000,27304,0,5304,27440,6652
17412000,3000,27128,0,5368,27376,9376
17479000,3000,27280,0,5232,27512,7028
17550000,3000,27240,0,5232,27512,7920
17619000,3000,27240,0,5340,27404,11012
17684000,3000,27316,0,5312,27432,12024
17756000,3000,27232,0,5296,27448,6364
17824000,3000,27300,0,5312,27432,7088
17892000,3000,27360,0,5292,27452,11400
17961000,3000,27460,0,5204,27540,8072
