run_ns,mutator_ns,instructions,bytes_allocated,alloc_count,peak_watermark,peak_live_bytes,collections,total_pause_ns,max_pause_ns,bytes_freed_total,bytes_moved_total,exit_status
34895000,8742000,707894,7209808,50513,8388604,42040,3,26153000,26045000,6249124,42040,1
