run_id,timestamp,binary_mtime,collector,budget,workload,seed,exit_code,status,run_ns,mutator_ns,proc_wall_ns,instructions,bytes_allocated,alloc_count,collections,total_pause_ns,pause_mean_ns,pause_max_ns,pause_p99_ns,peak_watermark,peak_live_bytes,bytes_freed_total,bytes_moved_total,exit_status,reason
baseline_churn_b16384_s1,2026-06-19T01:01:53.298309+00:00,1781829402,baseline,16384,churn,1,0,oom,435000,435000,109709833,5445,16232,90,1,0,0,0,0,16240,0,0,0,2,
baseline_churn_b16384_s7,2026-06-19T01:01:53.407289+00:00,1781829402,baseline,16384,churn,7,0,oom,433000,433000,42731333,5649,16248,102,1,0,0,0,0,16256,0,0,0,2,
baseline_churn_b16384_s13,2026-06-19T01:01:53.522302+00:00,1781829402,baseline,16384,churn,13,0,oom,354000,354000,42786292,5379,16324,86,1,0,0,0,0,16332,0,0,0,2,
baseline_churn_b16384_s42,2026-06-19T01:01:53.629912+00:00,1781829402,baseline,16384,churn,42,0,oom,381000,381000,38610667,5631,16312,102,1,0,0,0,0,16320,0,0,0,2,
baseline_churn_b16384_s101,2026-06-19T01:01:53.746391+00:00,1781829402,baseline,16384,churn,101,0,oom,757000,757000,44524042,5607,16208,99,1,0,0,0,0,16216,0,0,0,2,
baseline_churn_b16384_s271,2026-06-19T01:01:53.856144+00:00,1781829402,baseline,16384,churn,271,0,oom,349000,349000,39080250,5421,16260,89,1,0,0,0,0,16268,0,0,0,2,
baseline_churn_b16384_s1009,2026-06-19T01:01:53.960285+00:00,1781829402,baseline,16384,churn,1009,0,oom,348000,348000,38304208,5553,16260,96,1,0,0,0,0,16268,0,0,0,2,
baseline_churn_b16384_s9973,2026-06-19T01:01:54.061821+00:00,1781829402,baseline,16384,churn,9973,0,oom,354000,354000,37134708,5481,16328,93,1,0,0,0,0,16336,0,0,0,2,
baseline_longlived_b16384_s1,2026-06-19T01:01:54.152307+00:00,1781829402,baseline,16384,longlived,1,0,oom,280000,280000,38193125,3578,16332,184,1,0,0,0,0,16340,0,0,0,2,
baseline_longlived_b16384_s7,2026-06-19T01:01:54.241498+00:00,1781829402,baseline,16384,longlived,7,0,oom,319000,319000,37739542,3903,16212,210,1,0,0,0,0,16220,0,0,0,2,
baseline_longlived_b16384_s13,2026-06-19T01:01:54.331098+00:00,1781829402,baseline,16384,longlived,13,0,oom,285000,285000,37795750,3528,16244,180,1,0,0,0,0,16252,0,0,0,2,
baseline_longlived_b16384_s42,2026-06-19T01:01:54.426171+00:00,1781829402,baseline,16384,longlived,42,0,oom,343000,343000,40778875,3878,16320,208,1,0,0,0,0,16328,0,0,0,2,
baseline_longlived_b16384_s101,2026-06-19T01:01:54.529651+00:00,1781829402,baseline,16384,longlived,101,0,oom,324000,324000,43096208,3803,16312,202,1,0,0,0,0,16320,0,0,0,2,
baseline_longlived_b16384_s271,2026-06-19T01:01:54.632477+00:00,1781829402,baseline,16384,longlived,271,0,oom,297000,296000,40050417,3578,16356,184,1,1000,1000,1000,1000,16364,0,0,0,2,
baseline_longlived_b16384_s1009,2026-06-19T01:01:54.726359+00:00,1781829402,baseline,16384,longlived,1009,0,oom,291000,290000,39747833,3753,16256,198,1,1000,1000,1000,1000,16264,0,0,0,2,
baseline_longlived_b16384_s9973,2026-06-19T01:01:54.818059+00:00,1781829402,baseline,16384,longlived,9973,0,oom,295000,294000,39377334,3653,16228,190,1,1000,1000,1000,1000,16236,0,0,0,2,
baseline_mutate_b16384_s1,2026-06-19T01:01:54.925428+00:00,1781829402,baseline,16384,mutate,1,0,oom,817000,817000,38338291,13941,16264,302,1,0,0,0,0,16272,0,0,0,2,
baseline_mutate_b16384_s7,2026-06-19T01:01:55.034163+00:00,1781829402,baseline,16384,mutate,7,0,oom,952000,952000,39686375,16020,16300,316,1,0,0,0,0,16308,0,0,0,2,
baseline_mutate_b16384_s13,2026-06-19T01:01:55.142382+00:00,1781829402,baseline,16384,mutate,13,0,oom,899000,899000,40889875,15615,16296,311,1,0,0,0,0,16304,0,0,0,2,
baseline_mutate_b16384_s42,2026-06-19T01:01:55.251062+00:00,1781829402,baseline,16384,mutate,42,0,oom,871000,871000,39279208,15540,16156,311,1,0,0,0,0,16164,0,0,0,2,
baseline_mutate_b16384_s101,2026-06-19T01:01:55.357822+00:00,1781829402,baseline,16384,mutate,101,0,oom,1004000,1004000,40986583,16201,16304,312,1,0,0,0,0,16312,0,0,0,2,
baseline_mutate_b16384_s271,2026-06-19T01:01:55.465468+00:00,1781829402,baseline,16384,mutate,271,0,oom,1064000,1064000,39709916,18251,16332,321,1,0,0,0,0,16340,0,0,0,2,
baseline_mutate_b16384_s1009,2026-06-19T01:01:55.575456+00:00,1781829402,baseline,16384,mutate,1009,0,oom,890000,890000,39415000,15243,16204,309,1,0,0,0,0,16212,0,0,0,2,
baseline_mutate_b16384_s9973,2026-06-19T01:01:55.682549+00:00,1781829402,baseline,16384,mutate,9973,0,oom,831000,831000,38869791,14807,16356,308,1,0,0,0,0,16364,0,0,0,2,
baseline_density_b16384_s1,2026-06-19T01:01:55.797563+00:00,1781829402,baseline,16384,density,1,0,oom,1587000,1586000,41379083,29571,16376,80,1,1000,1000,1000,1000,16384,0,0,0,2,
baseline_density_b16384_s7,2026-06-19T01:01:55.911367+00:00,1781829402,baseline,16384,density,7,0,oom,1647000,1647000,40044083,29675,16328,90,1,0,0,0,0,16336,0,0,0,2,
baseline_density_b16384_s13,2026-06-19T01:01:56.026201+00:00,1781829402,baseline,16384,density,13,0,oom,1586000,1586000,41541958,29172,16200,75,1,0,0,0,0,16208,0,0,0,2,
baseline_density_b16384_s42,2026-06-19T01:01:56.141464+00:00,1781829402,baseline,16384,density,42,0,oom,1575000,1575000,40056042,29665,16336,89,1,0,0,0,0,16344,0,0,0,2,
baseline_density_b16384_s101,2026-06-19T01:01:56.254330+00:00,1781829402,baseline,16384,density,101,0,oom,1622000,1622000,39489000,29535,16296,86,1,0,0,0,0,16304,0,0,0,2,
baseline_density_b16384_s271,2026-06-19T01:01:56.377813+00:00,1781829402,baseline,16384,density,271,0,oom,1597000,1597000,43089584,29183,16192,78,1,0,0,0,0,16200,0,0,0,2,
baseline_density_b16384_s1009,2026-06-19T01:01:56.508200+00:00,1781829402,baseline,16384,density,1009,0,oom,1628000,1628000,40976167,29691,16352,87,1,0,0,0,0,16360,0,0,0,2,
baseline_density_b16384_s9973,2026-06-19T01:01:56.620685+00:00,1781829402,baseline,16384,density,9973,0,oom,1558000,1558000,41106042,29550,16364,80,1,0,0,0,0,16372,0,0,0,2,
baseline_churn_b32768_s1,2026-06-19T01:01:56.659082+00:00,1781829402,baseline,32768,churn,1,0,oom,469000,469000,37852958,7329,32760,193,1,0,0,0,0,32768,0,0,0,2,
baseline_churn_b32768_s7,2026-06-19T01:01:56.696940+00:00,1781829402,baseline,32768,churn,7,0,oom,517000,517000,37360709,7791,32592,220,1,0,0,0,0,32600,0,0,0,2,
baseline_churn_b32768_s13,2026-06-19T01:01:56.735757+00:00,1781829402,baseline,32768,churn,13,0,oom,459000,459000,38318625,7479,32760,201,1,0,0,0,0,32768,0,0,0,2,
baseline_churn_b32768_s42,2026-06-19T01:01:56.776322+00:00,1781829402,baseline,32768,churn,42,0,oom,606000,606000,40051958,7677,32564,214,1,0,0,0,0,32572,0,0,0,2,
baseline_churn_b32768_s101,2026-06-19T01:01:56.815759+00:00,1781829402,baseline,32768,churn,101,0,oom,463000,463000,38904750,7647,32632,210,1,0,0,0,0,32640,0,0,0,2,
baseline_churn_b32768_s271,2026-06-19T01:01:56.855542+00:00,1781829402,baseline,32768,churn,271,0,oom,470000,470000,39331084,7389,32656,197,1,0,0,0,0,32664,0,0,0,2,
baseline_churn_b32768_s1009,2026-06-19T01:01:56.896521+00:00,1781829402,baseline,32768,churn,1009,0,oom,464000,463000,40473959,7587,32736,207,1,1000,1000,1000,1000,32744,0,0,0,2,
baseline_churn_b32768_s9973,2026-06-19T01:01:56.935787+00:00,1781829402,baseline,32768,churn,9973,0,oom,480000,480000,38792542,7521,32600,205,1,0,0,0,0,32608,0,0,0,2,
baseline_longlived_b32768_s1,2026-06-19T01:01:56.975952+00:00,1781829402,baseline,32768,longlived,1,0,oom,405000,405000,39696125,5903,32720,370,1,0,0,0,0,32728,0,0,0,2,
baseline_longlived_b32768_s7,2026-06-19T01:01:57.018400+00:00,1781829402,baseline,32768,longlived,7,0,oom,469000,469000,41857709,6553,32752,422,1,0,0,0,0,32760,0,0,0,2,
baseline_longlived_b32768_s13,2026-06-19T01:01:57.057928+00:00,1781829402,baseline,32768,longlived,13,0,oom,472000,472000,39073666,6078,32752,384,1,0,0,0,0,32760,0,0,0,2,
baseline_longlived_b32768_s42,2026-06-19T01:01:57.098230+00:00,1781829402,baseline,32768,longlived,42,0,oom,457000,457000,39764708,6353,32680,406,1,0,0,0,0,32688,0,0,0,2,
baseline_longlived_b32768_s101,2026-06-19T01:01:57.139971+00:00,1781829402,baseline,32768,longlived,101,0,oom,424000,424000,41268625,6303,32684,402,1,0,0,0,0,32692,0,0,0,2,
baseline_longlived_b32768_s271,2026-06-19T01:01:57.190431+00:00,1781829402,baseline,32768,longlived,271,0,oom,752000,752000,49929167,6028,32748,380,1,0,0,0,0,32756,0,0,0,2,
baseline_longlived_b32768_s1009,2026-06-19T01:01:57.238263+00:00,1781829402,baseline,32768,longlived,1009,0,oom,479000,479000,47342875,6203,32656,394,1,0,0,0,0,32664,0,0,0,2,
baseline_longlived_b32768_s9973,2026-06-19T01:01:57.285115+00:00,1781829402,baseline,32768,longlived,9973,0,oom,425000,425000,46260375,6178,32532,392,1,0,0,0,0,32540,0,0,0,2,
baseline_mutate_b32768_s1,2026-06-19T01:01:57.333260+00:00,1781829402,baseline,32768,mutate,1,0,oom,1486000,1486000,47627791,24579,32736,403,1,0,0,0,0,32744,0,0,0,2,
baseline_mutate_b32768_s7,2026-06-19T01:01:57.380654+00:00,1781829402,baseline,32768,mutate,7,0,oom,1720000,1720000,46774042,29747,32752,441,1,0,0,0,0,32760,0,0,0,2,
baseline_mutate_b32768_s13,2026-06-19T01:01:57.424552+00:00,1781829402,baseline,32768,mutate,13,0,oom,1776000,1776000,43354125,29115,32668,429,1,0,0,0,0,32676,0,0,0,2,
baseline_mutate_b32768_s42,2026-06-19T01:01:57.465407+00:00,1781829402,baseline,32768,mutate,42,0,oom,1688000,1688000,40174458,29706,32668,435,1,0,0,0,0,32676,0,0,0,2,
baseline_mutate_b32768_s101,2026-06-19T01:01:57.514965+00:00,1781829402,baseline,32768,mutate,101,0,oom,2131000,2131000,48992000,30540,32624,429,1,0,0,0,0,32632,0,0,0,2,
baseline_mutate_b32768_s271,2026-06-19T01:01:57.570454+00:00,1781829402,baseline,32768,mutate,271,0,oom,2618000,2618000,54998792,36930,32756,453,1,0,0,0,0,32764,0,0,0,2,
baseline_mutate_b32768_s1009,2026-06-19T01:01:57.616661+00:00,1781829402,baseline,32768,mutate,1009,0,oom,1800000,1800000,45677208,28685,32616,424,1,0,0,0,0,32624,0,0,0,2,
baseline_mutate_b32768_s9973,2026-06-19T01:01:57.666103+00:00,1781829402,baseline,32768,mutate,9973,0,oom,1847000,1847000,48647083,26975,32660,414,1,0,0,0,0,32668,0,0,0,2,
baseline_density_b32768_s1,2026-06-19T01:01:57.717534+00:00,1781829402,baseline,32768,density,1,0,oom,4123000,4123000,50866625,63706,32576,183,1,0,0,0,0,32584,0,0,0,2,
baseline_density_b32768_s7,2026-06-19T01:01:57.772719+00:00,1781829402,baseline,32768,density,7,0,oom,3303000,3303000,54706709,64446,32736,207,1,0,0,0,0,32744,0,0,0,2,
baseline_density_b32768_s13,2026-06-19T01:01:57.819013+00:00,1781829402,baseline,32768,density,13,0,oom,3228000,3228000,45799625,63970,32656,188,1,0,0,0,0,32664,0,0,0,2,
baseline_density_b32768_s42,2026-06-19T01:01:57.867126+00:00,1781829402,baseline,32768,density,42,0,oom,4050000,4050000,47636000,64276,32692,202,1,0,0,0,0,32700,0,0,0,2,
baseline_density_b32768_s101,2026-06-19T01:01:57.919722+00:00,1781829402,baseline,32768,density,101,0,oom,4244000,4244000,52121875,64176,32688,198,1,0,0,0,0,32696,0,0,0,2,
baseline_density_b32768_s271,2026-06-19T01:01:57.963522+00:00,1781829402,baseline,32768,density,271,0,oom,3375000,3375000,43232916,64105,32720,189,1,0,0,0,0,32728,0,0,0,2,
baseline_density_b32768_s1009,2026-06-19T01:01:58.018590+00:00,1781829402,baseline,32768,density,1009,0,oom,3782000,3782000,54462625,64217,32712,194,1,0,0,0,0,32720,0,0,0,2,
baseline_density_b32768_s9973,2026-06-19T01:01:58.071368+00:00,1781829402,baseline,32768,density,9973,0,oom,4354000,4354000,52054375,64159,32720,192,1,0,0,0,0,32728,0,0,0,2,
baseline_churn_b65536_s1,2026-06-19T01:01:58.125334+00:00,1781829402,baseline,65536,churn,1,0,oom,818000,818000,53225458,11374,65484,413,1,0,0,0,0,65492,0,0,0,2,
baseline_churn_b65536_s7,2026-06-19T01:01:58.181975+00:00,1781829402,baseline,65536,churn,7,0,oom,978000,978000,55965208,12178,65468,460,1,0,0,0,0,65476,0,0,0,2,
baseline_churn_b65536_s13,2026-06-19T01:01:58.228067+00:00,1781829402,baseline,65536,churn,13,0,oom,841000,841000,45419666,11524,65424,421,1,0,0,0,0,65432,0,0,0,2,
baseline_churn_b65536_s42,2026-06-19T01:01:58.278988+00:00,1781829402,baseline,65536,churn,42,0,oom,772000,772000,50039916,11878,65444,446,1,0,0,0,0,65452,0,0,0,2,
baseline_churn_b65536_s101,2026-06-19T01:01:58.334729+00:00,1781829402,baseline,65536,churn,101,0,oom,693000,693000,55035375,11944,65356,444,1,0,0,0,0,65364,0,0,0,2,
baseline_churn_b65536_s271,2026-06-19T01:01:58.391834+00:00,1781829402,baseline,65536,churn,271,0,oom,713000,713000,56405042,11512,65336,423,1,0,0,0,0,65344,0,0,0,2,
baseline_churn_b65536_s1009,2026-06-19T01:01:58.437595+00:00,1781829402,baseline,65536,churn,1009,0,oom,703000,702000,45032125,11794,65440,437,1,1000,1000,1000,1000,65448,0,0,0,2,
baseline_churn_b65536_s9973,2026-06-19T01:01:58.486843+00:00,1781829402,baseline,65536,churn,9973,0,oom,832000,832000,48388959,11614,65372,430,1,0,0,0,0,65380,0,0,0,2,
baseline_longlived_b65536_s1,2026-06-19T01:01:58.534955+00:00,1781829402,baseline,65536,longlived,1,0,oom,810000,810000,47461167,9661,65488,653,1,0,0,0,0,65496,0,0,0,2,
baseline_longlived_b65536_s7,2026-06-19T01:01:58.585669+00:00,1781829402,baseline,65536,longlived,7,0,oom,1040000,1040000,49981541,10277,65448,697,1,0,0,0,0,65456,0,0,0,2,
baseline_longlived_b65536_s13,2026-06-19T01:01:58.632114+00:00,1781829402,baseline,65536,longlived,13,0,oom,695000,695000,45940334,9787,65340,662,1,0,0,0,0,65348,0,0,0,2,
baseline_longlived_b65536_s42,2026-06-19T01:01:58.680282+00:00,1781829402,baseline,65536,longlived,42,0,oom,644000,644000,47358167,10123,65424,686,1,0,0,0,0,65432,0,0,0,2,
baseline_longlived_b65536_s101,2026-06-19T01:01:58.733105+00:00,1781829402,baseline,65536,longlived,101,0,oom,799000,799000,52298042,10095,65484,684,1,0,0,0,0,65492,0,0,0,2,
baseline_longlived_b65536_s271,2026-06-19T01:01:58.775568+00:00,1781829402,baseline,65536,longlived,271,0,oom,685000,685000,41892250,9843,65500,666,1,0,0,0,0,65508,0,0,0,2,
baseline_longlived_b65536_s1009,2026-06-19T01:01:58.827320+00:00,1781829402,baseline,65536,longlived,1009,0,oom,871000,871000,50649833,10039,65492,680,1,0,0,0,0,65500,0,0,0,2,
baseline_longlived_b65536_s9973,2026-06-19T01:01:58.886252+00:00,1781829402,baseline,65536,longlived,9973,0,oom,683000,683000,58197250,9885,65408,669,1,0,0,0,0,65416,0,0,0,2,
baseline_mutate_b65536_s1,2026-06-19T01:01:58.943394+00:00,1781829402,baseline,65536,mutate,1,0,oom,3501000,3501000,56364792,45740,65436,606,1,0,0,0,0,65444,0,0,0,2,
baseline_mutate_b65536_s7,2026-06-19T01:01:58.994277+00:00,1781829402,baseline,65536,mutate,7,0,oom,3436000,3436000,50359583,57548,65368,693,1,0,0,0,0,65376,0,0,0,2,
baseline_mutate_b65536_s13,2026-06-19T01:01:59.050126+00:00,1781829402,baseline,65536,mutate,13,0,oom,3978000,3978000,55165666,56554,65504,664,1,0,0,0,0,65512,0,0,0,2,
baseline_mutate_b65536_s42,2026-06-19T01:01:59.103636+00:00,1781829402,baseline,65536,mutate,42,0,oom,3541000,3541000,52828208,57891,65464,681,1,0,0,0,0,65472,0,0,0,2,
baseline_mutate_b65536_s101,2026-06-19T01:01:59.161810+00:00,1781829402,baseline,65536,mutate,101,0,oom,3781000,3781000,57659416,58854,65500,664,1,0,0,0,0,65508,0,0,0,2,
baseline_mutate_b65536_s271,2026-06-19T01:01:59.223937+00:00,1781829402,baseline,65536,mutate,271,0,oom,4495000,4495000,61393833,72990,65320,717,1,0,0,0,0,65328,0,0,0,2,
baseline_mutate_b65536_s1009,2026-06-19T01:01:59.282202+00:00,1781829402,baseline,65536,mutate,1009,0,oom,4252000,4252000,57764791,55794,65508,654,1,0,0,0,0,65516,0,0,0,2,
baseline_mutate_b65536_s9973,2026-06-19T01:01:59.342334+00:00,1781829402,baseline,65536,mutate,9973,0,oom,3075000,3075000,59573542,50629,65388,630,1,0,0,0,0,65396,0,0,0,2,
baseline_density_b65536_s1,2026-06-19T01:01:59.402534+00:00,1781829402,baseline,65536,density,1,0,oom,8017000,8017000,59501625,132883,65372,398,1,0,0,0,0,65380,0,0,0,2,
baseline_density_b65536_s7,2026-06-19T01:01:59.454535+00:00,1781829402,baseline,65536,density,7,0,oom,6716000,6716000,51461417,133610,65336,444,1,0,0,0,0,65344,0,0,0,2,
baseline_density_b65536_s13,2026-06-19T01:01:59.506562+00:00,1781829402,baseline,65536,density,13,0,oom,6492000,6492000,51484375,133269,65432,410,1,0,0,0,0,65440,0,0,0,2,
baseline_density_b65536_s42,2026-06-19T01:01:59.560868+00:00,1781829402,baseline,65536,density,42,0,oom,6924000,6924000,53784000,133722,65468,433,1,0,0,0,0,65476,0,0,0,2,
baseline_density_b65536_s101,2026-06-19T01:01:59.617149+00:00,1781829402,baseline,65536,density,101,0,oom,6619000,6619000,55798750,133612,65460,431,1,0,0,0,0,65468,0,0,0,2,
baseline_density_b65536_s271,2026-06-19T01:01:59.669565+00:00,1781829402,baseline,65536,density,271,0,oom,6694000,6694000,51928959,133449,65512,413,1,0,0,0,0,65520,0,0,0,2,
baseline_density_b65536_s1009,2026-06-19T01:01:59.720646+00:00,1781829402,baseline,65536,density,1009,0,oom,6532000,6532000,50547625,133649,65456,427,1,0,0,0,0,65464,0,0,0,2,
baseline_density_b65536_s9973,2026-06-19T01:01:59.773937+00:00,1781829402,baseline,65536,density,9973,0,oom,6736000,6736000,52581125,133476,65520,416,1,0,0,0,0,65528,0,0,0,2,
baseline_churn_b131072_s1,2026-06-19T01:01:59.816354+00:00,1781829402,baseline,131072,churn,1,0,oom,1057000,1057000,41862292,19308,130956,845,1,0,0,0,0,130964,0,0,0,2,
baseline_churn_b131072_s7,2026-06-19T01:01:59.861351+00:00,1781829402,baseline,131072,churn,7,0,oom,1209000,1209000,44460708,20934,130972,939,1,0,0,0,0,130980,0,0,0,2,
baseline_churn_b131072_s13,2026-06-19T01:01:59.915772+00:00,1781829402,baseline,131072,churn,13,0,oom,1129000,1129000,53884708,19758,130868,870,1,0,0,0,0,130876,0,0,0,2,
baseline_churn_b131072_s42,2026-06-19T01:01:59.963367+00:00,1781829402,baseline,131072,churn,42,0,oom,1155000,1155000,47108666,20274,130924,909,1,0,0,0,0,130932,0,0,0,2,
baseline_churn_b131072_s101,2026-06-19T01:02:00.010058+00:00,1781829402,baseline,131072,churn,101,0,oom,1204000,1204000,46138000,20520,131016,911,1,0,0,0,0,131024,0,0,0,2,
baseline_churn_b131072_s271,2026-06-19T01:02:00.056989+00:00,1781829402,baseline,131072,churn,271,0,oom,1203000,1203000,46430541,19734,131064,874,1,0,0,0,0,131072,0,0,0,2,
baseline_churn_b131072_s1009,2026-06-19T01:02:00.104938+00:00,1781829402,baseline,131072,churn,1009,0,oom,1220000,1220000,47331875,20166,130900,894,1,0,0,0,0,130908,0,0,0,2,
baseline_churn_b131072_s9973,2026-06-19T01:02:00.147297+00:00,1781829402,baseline,131072,churn,9973,0,oom,1121000,1121000,41812625,19962,131008,888,1,0,0,0,0,131016,0,0,0,2,
baseline_longlived_b131072_s1,2026-06-19T01:02:00.191892+00:00,1781829402,baseline,131072,longlived,1,0,oom,929000,929000,44105125,15753,131020,1088,1,0,0,0,0,131028,0,0,0,2,
baseline_longlived_b131072_s7,2026-06-19T01:02:00.235211+00:00,1781829402,baseline,131072,longlived,7,0,oom,959000,959000,42785166,17013,131000,1178,1,0,0,0,0,131008,0,0,0,2,
baseline_longlived_b131072_s13,2026-06-19T01:02:00.281739+00:00,1781829402,baseline,131072,longlived,13,0,oom,915000,915000,45942458,16033,130944,1108,1,0,0,0,0,130952,0,0,0,2,
baseline_longlived_b131072_s42,2026-06-19T01:02:00.324482+00:00,1781829402,baseline,131072,longlived,42,0,oom,1012000,1012000,42226125,16607,130972,1149,1,0,0,0,0,130980,0,0,0,2,
baseline_longlived_b131072_s101,2026-06-19T01:02:00.392944+00:00,1781829402,baseline,131072,longlived,101,0,oom,1105000,1105000,67989083,16677,131032,1154,1,0,0,0,0,131040,0,0,0,2,
baseline_longlived_b131072_s271,2026-06-19T01:02:00.466196+00:00,1781829402,baseline,131072,longlived,271,0,oom,1000000,1000000,72775584,16103,130884,1113,1,0,0,0,0,130892,0,0,0,2,
baseline_longlived_b131072_s1009,2026-06-19T01:02:00.513232+00:00,1781829402,baseline,131072,longlived,1009,0,oom,985000,985000,46570833,16425,130832,1136,1,0,0,0,0,130840,0,0,0,2,
baseline_longlived_b131072_s9973,2026-06-19T01:02:00.557490+00:00,1781829402,baseline,131072,longlived,9973,0,oom,950000,950000,43692459,16285,131056,1126,1,0,0,0,0,131064,0,0,0,2,
baseline_mutate_b131072_s1,2026-06-19T01:02:00.604861+00:00,1781829402,baseline,131072,mutate,1,0,oom,4716000,4716000,46813542,86967,130976,1008,1,0,0,0,0,130984,0,0,0,2,
baseline_mutate_b131072_s7,2026-06-19T01:02:00.656569+00:00,1781829402,baseline,131072,mutate,7,0,oom,6048000,6048000,51249916,112342,130956,1194,1,0,0,0,0,130964,0,0,0,2,
baseline_mutate_b131072_s13,2026-06-19T01:02:00.706781+00:00,1781829402,baseline,131072,mutate,13,0,oom,5977000,5977000,49756750,111240,131032,1137,1,0,0,0,0,131040,0,0,0,2,
baseline_mutate_b131072_s42,2026-06-19T01:02:00.758010+00:00,1781829402,baseline,131072,mutate,42,0,oom,6741000,6741000,50795750,114011,130960,1173,1,0,0,0,0,130968,0,0,0,2,
baseline_mutate_b131072_s101,2026-06-19T01:02:00.814792+00:00,1781829402,baseline,131072,mutate,101,0,oom,6403000,6403000,56219959,115661,130940,1132,1,0,0,0,0,130948,0,0,0,2,
baseline_mutate_b131072_s271,2026-06-19T01:02:00.871288+00:00,1781829402,baseline,131072,mutate,271,0,oom,7931000,7930000,55866666,147430,131020,1247,1,1000,1000,1000,1000,131028,0,0,0,2,
baseline_mutate_b131072_s1009,2026-06-19T01:02:00.920996+00:00,1781829402,baseline,131072,mutate,1009,0,oom,5821000,5821000,49049708,107673,130932,1106,1,0,0,0,0,130940,0,0,0,2,
baseline_mutate_b131072_s9973,2026-06-19T01:02:00.971681+00:00,1781829402,baseline,131072,mutate,9973,0,oom,5450000,5449000,50111000,98527,131012,1061,1,1000,1000,1000,1000,131020,0,0,0,2,
baseline_density_b131072_s1,2026-06-19T01:02:01.028739+00:00,1781829402,baseline,131072,density,1,0,oom,13384000,13384000,56491709,271513,131040,835,1,0,0,0,0,131048,0,0,0,2,
baseline_density_b131072_s7,2026-06-19T01:02:01.087887+00:00,1781829402,baseline,131072,density,7,0,oom,13388000,13388000,58486500,272905,130964,924,1,0,0,0,0,130972,0,0,0,2,
baseline_density_b131072_s13,2026-06-19T01:02:01.147813+00:00,1781829402,baseline,131072,density,13,0,oom,13270000,13270000,59404833,271980,131032,856,1,0,0,0,0,131040,0,0,0,2,
baseline_density_b131072_s42,2026-06-19T01:02:01.206753+00:00,1781829402,baseline,131072,density,42,0,oom,13776000,13776000,58385500,272503,130968,896,1,0,0,0,0,130976,0,0,0,2,
baseline_density_b131072_s101,2026-06-19T01:02:01.261516+00:00,1781829402,baseline,131072,density,101,0,oom,13206000,13206000,54228542,272416,130944,901,1,0,0,0,0,130952,0,0,0,2,
baseline_density_b131072_s271,2026-06-19T01:02:01.320289+00:00,1781829402,baseline,131072,density,271,0,oom,13339000,13339000,58325958,271672,130896,859,1,0,0,0,0,130904,0,0,0,2,
baseline_density_b131072_s1009,2026-06-19T01:02:01.380816+00:00,1781829402,baseline,131072,density,1009,0,oom,14070000,14070000,60027417,272215,130872,884,1,0,0,0,0,130880,0,0,0,2,
baseline_density_b131072_s9973,2026-06-19T01:02:01.438253+00:00,1781829402,baseline,131072,density,9973,0,oom,13417000,13417000,56904834,271816,130888,872,1,0,0,0,0,130896,0,0,0,2,
baseline_churn_b262144_s1,2026-06-19T01:02:01.485375+00:00,1781829402,baseline,262144,churn,1,0,oom,1910000,1910000,46596459,35067,262012,1704,1,0,0,0,0,262020,0,0,0,2,
baseline_churn_b262144_s7,2026-06-19T01:02:01.527338+00:00,1781829402,baseline,262144,churn,7,0,oom,2058000,2058000,41417542,38560,262112,1904,1,0,0,0,0,262120,0,0,0,2,
baseline_churn_b262144_s13,2026-06-19T01:02:01.573109+00:00,1781829402,baseline,262144,churn,13,0,oom,1936000,1936000,45228042,36171,261984,1766,1,0,0,0,0,261992,0,0,0,2,
baseline_churn_b262144_s42,2026-06-19T01:02:01.624583+00:00,1781829402,baseline,262144,churn,42,0,oom,2070000,2070000,51023875,36994,261988,1830,1,0,0,0,0,261996,0,0,0,2,
baseline_churn_b262144_s101,2026-06-19T01:02:01.675169+00:00,1781829402,baseline,262144,churn,101,0,oom,2032000,2032000,49962208,37786,262020,1852,1,0,0,0,0,262028,0,0,0,2,
baseline_churn_b262144_s271,2026-06-19T01:02:01.730285+00:00,1781829402,baseline,262144,churn,271,0,oom,1966000,1966000,54617042,36009,262116,1766,1,0,0,0,0,262124,0,0,0,2,
baseline_churn_b262144_s1009,2026-06-19T01:02:01.782069+00:00,1781829402,baseline,262144,churn,1009,0,oom,2030000,2030000,51190208,36904,262044,1808,1,0,0,0,0,262052,0,0,0,2,
baseline_churn_b262144_s9973,2026-06-19T01:02:01.831274+00:00,1781829402,baseline,262144,churn,9973,0,oom,1979000,1979000,48622000,36526,262088,1797,1,0,0,0,0,262096,0,0,0,2,
baseline_longlived_b262144_s1,2026-06-19T01:02:01.882318+00:00,1781829402,baseline,262144,longlived,1,0,oom,1731000,1731000,50483833,27768,261932,1946,1,0,0,0,0,261940,0,0,0,2,
baseline_longlived_b262144_s7,2026-06-19T01:02:01.932742+00:00,1781829402,baseline,262144,longlived,7,0,oom,1713000,1713000,49924583,30527,262076,2143,1,0,0,0,0,262084,0,0,0,2,
baseline_longlived_b262144_s13,2026-06-19T01:02:01.988009+00:00,1781829402,baseline,262144,longlived,13,0,oom,1636000,1636000,54738291,28608,262104,2006,1,0,0,0,0,262112,0,0,0,2,
baseline_longlived_b262144_s42,2026-06-19T01:02:02.038640+00:00,1781829402,baseline,262144,longlived,42,0,oom,1618000,1618000,50112792,29519,262068,2071,1,0,0,0,0,262076,0,0,0,2,
