t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
233000,48000,88180,52,42704,88180,88180
396000,40000,88248,68,42720,88248,88248
545000,40000,88368,40,42692,88368,88368
689000,40000,88208,40,42692,88208,88208
831000,40000,87992,196,42848,87992,87992
974000,39000,88176,232,42884,88176,88176
1116000,40000,88128,128,42780,88128,88128
1263000,40000,88340,36,42688,88340,88340
1411000,40000,88204,36,42688,88204,88204
1563000,41000,88200,132,42784,88200,88200
1711000,40000,88244,164,42816,88244,88244
1859000,41000,88180,204,42856,88180,88180
2006000,41000,88148,232,42884,88148,88148
2154000,40000,88156,164,42816,88156,88156
2301000,38000,88320,88,42740,88320,88320
2438000,38000,88144,172,42824,88144,88144
2581000,41000,88040,264,42916,88040,88040
2730000,51000,88152,232,42884,88152,88152
2905000,40000,88080,240,42892,88080,88080
3046000,38000,88120,144,42796,88120,88120
3182000,38000,88180,52,42704,88180,88180
3319000,37000,88248,68,42720,88248,88248
3456000,38000,88368,40,42692,88368,88368
3593000,38000,88208,40,42692,88208,88208
3729000,37000,87992,196,42848,87992,87992
3866000,38000,88176,232,42884,88176,88176
4004000,37000,88128,128,42780,88128,88128
4139000,38000,88340,36,42688,88340,88340
4281000,38000,88204,36,42688,88204,88204
4418000,41000,88200,132,42784,88200,88200
4558000,38000,88244,164,42816,88244,88244
4697000,38000,88180,204,42856,88180,88180
4835000,38000,88148,232,42884,88148,88148
4972000,38000,88156,164,42816,88156,88156
5109000,38000,88320,88,42740,88320,88320
5246000,38000,88144,172,42824,88144,88144
5383000,37000,88040,264,42916,88040,88040
5519000,38000,88152,232,42884,88152,88152
5668000,39000,88080,240,42892,88080,88080
5808000,40000,88120,144,42796,88120,88120
5947000,39000,88180,52,42704,88180,88180
6087000,38000,88248,68,42720,88248,88248
6226000,38000,88368,40,42692,88368,88368
6364000,37000,88208,40,42692,88208,88208
6501000,37000,87992,196,42848,87992,87992
6639000,38000,88176,232,42884,88176,88176
6782000,39000,88128,128,42780,88128,88128
6920000,38000,88340,36,42688,88340,88340
7058000,38000,88204,36,42688,88204,88204
7195000,38000,88200,132,42784,88200,88200
7332000,38000,88244,164,42816,88244,88244
7469000,38000,88180,204,42856,88180,88180
7607000,37000,88148,232,42884,88148,88148
7743000,37000,88156,164,42816,88156,88156
7880000,38000,88320,88,42740,88320,88320
8017000,38000,88144,172,42824,88144,88144
8154000,38000,88040,264,42916,88040,88040
8291000,38000,88152,232,42884,88152,88152
8427000,38000,88080,240,42892,88080,88080
8566000,37000,88120,144,42796,88120,88120
8702000,37000,88180,52,42704,88180,88180
8838000,38000,88248,68,42720,88248,88248
8977000,38000,88368,40,42692,88368,88368
9115000,37000,88208,40,42692,88208,88208
9251000,38000,87992,196,42848,87992,87992
9395000,37000,88176,232,42884,88176,88176
9531000,38000,88128,128,42780,88128,88128
9667000,37000,88340,36,42688,88340,88340
9805000,38000,88204,36,42688,88204,88204
9946000,37000,88200,132,42784,88200,88200
10082000,38000,88244,164,42816,88244,88244
10221000,38000,88180,204,42856,88180,88180
10358000,38000,88148,232,42884,88148,88148
10495000,37000,88156,164,42816,88156,88156
10631000,38000,88320,88,42740,88320,88320
10775000,39000,88144,172,42824,88144,88144
10923000,42000,88040,264,42916,88040,88040
11069000,43000,88152,232,42884,88152,88152
11221000,40000,88080,240,42892,88080,88080
11369000,40000,88120,144,42796,88120,88120
11526000,41000,88180,52,42704,88180,88180
11683000,40000,88248,68,42720,88248,88248
11849000,41000,88368,40,42692,88368,88368
