t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
615000,35000,46424,9756,19012,46424,46424
1040000,29000,46172,10036,19292,46172,46172
1458000,28000,46024,10036,19292,46024,46024
1866000,27000,46160,10032,19288,46160,46160
2301000,28000,46200,9980,19236,46200,46200
2714000,28000,46136,10136,19392,46136,46136
3211000,28000,46312,9912,19168,46312,46312
3603000,27000,46348,9912,19168,46348,46348
3996000,26000,46336,9912,19168,46336,46336
4387000,25000,46300,9756,19012,46300,46300
4773000,25000,46024,10036,19292,46024,46024
5164000,25000,46220,10036,19292,46220,46220
5547000,25000,46096,10032,19288,46096,46096
5931000,26000,46188,9980,19236,46188,46188
6333000,27000,46056,10136,19392,46056,46056
6734000,25000,46268,9912,19168,46268,46268
7122000,26000,46268,9912,19168,46268,46268
7529000,27000,46312,9912,19168,46312,46312
7948000,25000,46300,9756,19012,46300,46300
8341000,25000,46024,10036,19292,46024,46024
8743000,27000,46220,10036,19292,46220,46220
9156000,26000,46096,10032,19288,46096,46096
9569000,26000,46188,9980,19236,46188,46188
10015000,100000,46056,10136,19392,46056,46056
11542000,80000,46268,9912,19168,46268,46268
12166000,30000,46268,9912,19168,46268,46268
12589000,29000,46312,9912,19168,46312,46312
13005000,27000,46300,9756,19012,46300,46300
13397000,26000,46024,10036,19292,46024,46024
13797000,25000,46220,10036,19292,46220,46220
14188000,25000,46096,10032,19288,46096,46096
14578000,26000,46188,9980,19236,46188,46188
14961000,25000,46056,10136,19392,46056,46056
15349000,26000,46268,9912,19168,46268,46268
15736000,36000,46268,9912,19168,46268,46268
16139000,26000,46312,9912,19168,46312,46312
16532000,25000,46300,9756,19012,46300,46300
16921000,25000,46024,10036,19292,46024,46024
17315000,25000,46220,10036,19292,46220,46220
17702000,24000,46096,10032,19288,46096,46096
18109000,25000,46188,9980,19236,46188,46188
18497000,24000,46056,10136,19392,46056,46056
18890000,25000,46268,9912,19168,46268,46268
19300000,25000,46268,9912,19168,46268,46268
19689000,25000,46312,9912,19168,46312,46312
20102000,29000,46300,9756,19012,46300,46300
20519000,28000,46024,10036,19292,46024,46024
