t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
171000,15000,22460,0,42880,22460,22460
246000,13000,22408,0,42732,22608,22204
312000,13000,22416,0,42776,22564,21968
377000,13000,22560,0,42800,22664,22664
444000,14000,22544,0,42752,22712,22420
509000,13000,22568,0,42832,22632,22216
576000,13000,22564,0,42732,22732,22012
642000,13000,22524,0,42940,22524,21748
706000,13000,22460,0,42800,22664,21432
772000,13000,22544,0,42752,22712,21188
835000,13000,22576,0,42832,22632,20976
900000,14000,22564,0,42732,22732,20752
965000,13000,22516,0,42932,22532,20480
1027000,13000,22452,0,42800,22664,20144
1091000,13000,22544,0,42752,22712,19900
1152000,13000,22568,0,42832,22632,19680
1216000,13000,22568,0,42732,22732,19460
1279000,13000,22516,0,42936,22528,19200
1341000,13000,22464,0,42800,22664,18876
1403000,14000,22544,0,42752,22712,18644
1464000,13000,22568,0,42832,22632,18424
1526000,14000,22568,0,42732,22732,18204
1589000,14000,22416,0,42776,22688,17852
1650000,13000,22552,0,42800,22664,17616
1712000,13000,22544,0,42752,22712,17392
1771000,13000,22576,0,42832,22632,17180
1833000,13000,22564,0,42732,22732,16976
1894000,13000,22524,0,42940,22524,16712
1953000,13000,22464,0,42800,22664,16388
2014000,14000,22544,0,42752,22712,16144
2073000,14000,22568,0,42832,22632,15936
2135000,13000,22568,0,42732,22732,15716
2194000,13000,22524,0,42940,22524,15452
2252000,13000,22460,0,42800,22664,15136
2312000,13000,22544,0,42752,22712,14892
2370000,13000,22576,0,42832,22632,14680
2430000,13000,22564,0,42732,22732,14476
2488000,14000,22524,0,42940,22524,14212
2547000,13000,22460,0,42800,22664,13884
2606000,14000,22544,0,42752,22712,13656
2664000,13000,22576,0,42832,22632,13444
2723000,13000,22572,0,42732,22732,13228
2781000,13000,22524,0,42940,22524,12964
2839000,13000,22460,0,42800,22664,12636
2897000,13000,22548,0,42752,22712,12396
2954000,14000,22568,0,42832,22632,12196
3013000,13000,22564,0,42732,22732,11988
3071000,13000,22516,0,42932,22532,11732
3128000,13000,22456,0,42800,22664,11400
3186000,14000,22544,0,42752,22712,11556
