t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
288000,3000,125256,5760,5760,125308,125308
517000,1000,125548,5448,5448,125620,125620
752000,1000,125220,5760,5760,125308,125308
984000,1000,125548,5448,5448,125620,125620
1211000,1000,125220,5760,5760,125308,125308
1429000,1000,125548,5448,5448,125620,125620
1652000,1000,125220,5760,5760,125308,125308
1878000,1000,125548,5448,5448,125620,125620
2112000,1000,125220,5760,5760,125308,125308
2336000,1000,125548,5448,5448,125620,125620
2553000,1000,125220,5760,5760,125308,125308
2770000,1000,125548,5448,5448,125620,125620
2989000,1000,125220,5760,5760,125308,125308
3215000,1000,125548,5448,5448,125620,125620
3432000,1000,125220,5760,5760,125308,125308
3656000,1000,125548,5448,5448,125620,125620
3883000,1000,125220,5760,5760,125308,125308
4109000,1000,125548,5448,5448,125620,125620
4346000,1000,125220,5760,5760,125308,125308
4575000,1000,125548,5448,5448,125620,125620
4803000,1000,125220,5760,5760,125308,125308
5030000,1000,125548,5448,5448,125620,125620
5256000,1000,125220,5760,5760,125308,125308
5487000,1000,125548,5448,5448,125620,125620
5725000,1000,125220,5760,5760,125308,125308
5957000,2000,125548,5448,5448,125620,125620
6177000,1000,125220,5760,5760,125308,125308
6414000,1000,125548,5448,5448,125620,125620
6638000,1000,125220,5760,5760,125308,125308
6866000,1000,125548,5448,5448,125620,125620
7100000,1000,125220,5760,5760,125308,125308
7317000,1000,125548,5448,5448,125620,125620
7536000,1000,125220,5760,5760,125308,125308
7765000,1000,125548,5448,5448,125620,125620
7981000,1000,125220,5760,5760,125308,125308
8202000,1000,125548,5448,5448,125620,125620
8419000,1000,125220,5760,5760,125308,125308
8636000,1000,125548,5448,5448,125620,125620
8869000,1000,125220,5760,5760,125308,125308
9109000,1000,125548,5448,5448,125620,125620
9331000,1000,125220,5760,5760,125308,125308
9566000,1000,125548,5448,5448,125620,125620
9806000,1000,125220,5760,5760,125308,125308
10030000,1000,125548,5448,5448,125620,125620
10246000,1000,125220,5760,5760,125308,125308
10463000,1000,125548,5448,5448,125620,125620
10679000,1000,125220,5760,5760,125308,125308
10898000,1000,125548,5448,5448,125620,125620
11121000,1000,125220,5760,5760,125308,125308
11345000,1000,125548,5448,5448,125620,125620
11563000,1000,125220,5760,5760,125308,125308
11781000,1000,125548,5448,5448,125620,125620
11998000,1000,125220,5760,5760,125308,125308
12230000,1000,125548,5448,5448,125620,125620
12447000,1000,125220,5760,5760,125308,125308
