t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
156000,1000,2536,5452,5452,2736,2736
221000,1000,2348,5596,5596,2592,2592
290000,1000,2568,5580,5580,2608,2608
353000,1000,2688,5452,5452,2736,2736
417000,2000,2272,5884,5884,2304,2304
472000,1000,2312,5804,5804,2384,2384
528000,1000,1840,6252,6252,1936,1936
574000,2000,1884,6236,6236,1952,1952
618000,1000,1816,6172,6172,2016,2016
665000,2000,2004,6088,6088,2100,2100
711000,2000,1536,6392,6392,1796,1796
752000,2000,1408,6612,6612,1576,1576
789000,3000,1388,6696,6696,1492,1492
836000,3000,1536,6612,6612,1576,1576
872000,3000,1508,6520,6520,1668,1668
912000,3000,1460,6680,6680,1508,1508
946000,2000,1424,6600,6600,1588,1588
984000,2000,1416,6748,6748,1440,1440
1017000,3000,1316,6784,6784,1404,1404
1058000,2000,1408,6696,6696,1492,1492
1095000,3000,1212,6944,6944,1244,1244
1124000,3000,1228,6840,6840,1348,1348
1156000,2000,1112,6956,6956,1232,1232
1184000,3000,1352,6728,6728,1460,1460
1219000,3000,1404,6752,6752,1436,1436
1252000,3000,1124,6952,6952,1236,1236
1283000,2000,1244,6920,6920,1268,1268
1314000,3000,1396,6784,6784,1404,1404
1348000,3000,1212,6940,6940,1248,1248
1377000,3000,1220,6888,6888,1300,1300
1407000,2000,1104,6956,6956,1232,1232
1434000,3000,1208,6856,6856,1332,1332
1463000,2000,1104,6876,6876,1312,1312
1492000,2000,1224,6828,6828,1360,1360
1523000,2000,1236,6828,6828,1360,1360
1555000,3000,1240,6924,6924,1264,1264
1584000,2000,1268,6752,6752,1436,1436
1616000,2000,1320,6732,6732,1456,1456
1649000,3000,1272,6828,6828,1360,1360
1687000,2000,1404,6704,6704,1484,1484
1720000,3000,1140,6944,6944,1244,1244
1749000,3000,1200,6868,6868,1320,1320
1780000,3000,1156,6936,6936,1252,1252
1809000,3000,1336,6760,6760,1428,1428
1839000,2000,1104,6848,6848,1340,1340
1871000,3000,1324,6832,6832,1356,1356
1903000,3000,1204,6884,6884,1304,1304
1932000,3000,1264,6784,6784,1404,1404
1965000,2000,1252,6868,6868,1320,1320
1997000,3000,1244,6940,6940,1248,1248
2028000,2000,1212,6920,6920,1268,1268
2064000,3000,1436,6744,6744,1444,1444
2100000,4000,1256,6852,6852,1336,1336
2137000,2000,1448,6732,6732,1456,1456
2172000,2000,1380,6728,6728,1460,1460
2208000,2000,1404,6752,6752,1436,1436
2242000,2000,1124,6952,6952,1236,1236
2273000,3000,1244,6920,6920,1268,1268
2306000,3000,1396,6784,6784,1404,1404
2341000,3000,1212,6940,6940,1248,1248
2373000,3000,1220,6888,6888,1300,1300
2404000,3000,1104,6956,6956,1232,1232
2435000,3000,1208,6856,6856,1332,1332
2466000,2000,1104,6876,6876,1312,1312
2496000,3000,1224,6828,6828,1360,1360
