t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
1443000,45000,57708,7724,7724,254412,254412
2970000,22000,63124,2280,10004,252132,252132
4505000,21000,63204,2304,12308,249828,249828
5986000,21000,62992,2408,14716,247420,247420
7514000,29000,63068,2372,17088,245048,245048
9060000,20000,63172,2232,19320,242816,242816
10587000,20000,63152,2336,21656,240480,240480
12102000,20000,63064,2244,23900,238236,238236
13630000,19000,63128,2272,26172,235964,235964
15160000,20000,63132,2248,28420,233716,233716
16708000,23000,63164,2340,30760,231376,231376
18260000,19000,63084,2280,33040,229096,229096
19776000,20000,62972,2372,35412,226724,226724
21329000,19000,63204,2312,37724,224412,224412
22847000,20000,63240,2276,40000,222136,222136
24484000,19000,63032,2332,42332,219804,219804
25958000,18000,63112,2276,44608,217528,217528
27429000,18000,63044,2256,46864,215272,215272
28928000,18000,63272,2220,49084,213052,213052
30482000,17000,63120,2368,51452,210684,210684
32039000,17000,63244,2184,53636,208500,208500
33561000,17000,63160,2276,55912,206224,206224
35094000,17000,63316,2204,58116,204020,204020
36561000,17000,63128,2316,60432,201704,201704
38070000,16000,63224,2228,62660,199476,199476
39553000,16000,63000,2392,65052,197084,197084
41047000,17000,63304,2176,67228,194908,194908
42562000,15000,63052,2388,69616,192520,192520
44123000,15000,63296,2236,71852,190284,190284
45676000,15000,63252,2188,74040,188096,188096
47199000,14000,63044,2300,76340,185796,185796
48721000,15000,62984,2396,78736,183400,183400
50241000,15000,63256,2212,80948,181188,181188
51783000,18000,63248,2276,83224,178912,178912
53317000,14000,63128,2380,85604,176532,176532
54835000,15000,63216,2260,87864,174272,174272
56398000,14000,63224,2200,90064,172072,172072
57979000,18000,63300,2184,92248,169888,169888
59509000,14000,63112,2184,94432,167704,167704
61071000,13000,63116,2360,96792,165344,165344
62555000,12000,62988,2372,99164,162972,162972
64009000,12000,63156,2332,101496,160640,160640
65480000,11000,63336,2144,103640,158496,158496
66989000,12000,63228,2272,105912,156224,156224
68490000,11000,63132,2248,108160,153976,153976
70000000,11000,63164,2340,110500,151636,151636
71491000,11000,63084,2280,112780,149356,149356
73048000,10000,62972,2372,115152,146984,146984
74572000,10000,63204,2312,117464,144672,144672
76118000,10000,63240,2276,119740,142396,142396
77602000,10000,63032,2332,122072,140064,140064
79150000,10000,63112,2276,124348,137788,137788
80649000,10000,63044,2256,126604,135532,135532
82120000,9000,63272,2220,128824,133312,133312
83669000,9000,63120,2368,131192,130944,130944
85156000,63000,254420,2184,7608,254528,254528
88117000,27000,254408,2300,7724,254412,254412
91073000,12000,124764,2384,10108,252028,252028
93916000,27000,254176,2348,7772,254364,254364
96782000,12000,124892,2240,10012,252124,252124
99686000,30000,254464,2232,7656,254480,254480
102673000,12000,124884,2280,9936,252200,252200
105646000,26000,254200,2368,7792,254344,254344
108535000,13000,124752,2352,10144,251992,251992
111422000,32000,254260,2348,7772,254364,254364
114433000,27000,254324,2372,7796,254340,254340
117340000,26000,254488,2212,7636,254500,254500
120170000,29000,254504,2200,7624,254512,254512
123248000,18000,125000,2168,9792,252344,252344
126335000,27000,254432,2248,7672,254464,254464
129307000,16000,124732,2360,10032,252104,252104
132268000,31000,254540,2144,7568,254568,254568
135336000,27000,254568,2144,7568,254568,254568
138273000,16000,124976,2200,9768,252368,252368
141125000,26000,254496,2144,7568,254568,254568
144042000,19000,124888,2280,9848,252288,252288
146898000,26000,254148,2360,7784,254352,254352
149822000,26000,254332,2376,7800,254336,254336
152779000,15000,124948,2200,10000,252136,252136
155731000,27000,254460,2224,7648,254488,254488
158736000,15000,124884,2200,9848,252288,252288
161568000,26000,254408,2204,7628,254508,254508
164466000,16000,124860,2376,10004,252132,252132
167409000,28000,254396,2276,7700,254436,254436
