t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
231000,1537000,89900,41132,41132,483148,483148
1925000,3000,130952,76,41208,483072,483072
2082000,3000,130952,28,41236,483044,483044
2242000,3000,130820,136,41372,482908,482908
2422000,4000,130816,84,41456,482824,482824
2619000,3000,130972,92,41548,482732,482732
2798000,3000,130812,168,41716,482564,482564
2966000,3000,130760,136,41852,482428,482428
3123000,3000,130924,140,41992,482288,482288
3291000,3000,130932,68,42060,482220,482220
3456000,3000,130812,200,42260,482020,482020
3619000,4000,130820,248,42508,481772,481772
3793000,3000,130688,240,42748,481532,481532
3970000,3000,130884,152,42900,481380,481380
4127000,3000,130700,156,43056,481224,481224
4286000,4000,130852,116,43172,481108,481108
4452000,3000,130860,72,43244,481036,481036
4608000,3000,130960,104,43348,480932,480932
4772000,3000,130876,40,43388,480892,480892
4933000,3000,130776,160,43548,480732,480732
5093000,3000,130864,164,43712,480568,480568
5251000,3000,130844,204,43916,480364,480364
5422000,3000,130864,152,44068,480212,480212
5583000,3000,130960,60,44128,480152,480152
5748000,3000,130920,140,44268,480012,480012
5906000,3000,130828,72,44340,479940,479940
6061000,3000,130672,212,44552,479728,479728
6221000,3000,130964,80,44632,479648,479648
6378000,3000,130824,60,44692,479588,479588
6535000,4000,130864,184,44876,479404,479404
6695000,4000,130812,192,45068,479212,479212
6857000,3000,130920,124,45192,479088,479088
7019000,3000,130844,220,45412,478868,478868
7180000,4000,130860,188,45600,478680,478680
7337000,3000,131000,56,45656,478624,478624
7498000,3000,130640,236,45892,478388,478388
7657000,3000,130848,224,46116,478164,478164
7823000,3000,130992,72,46188,478092,478092
8000000,3000,130684,160,46348,477932,477932
8170000,3000,130844,160,46508,477772,477772
8339000,3000,131040,32,46540,477740,477740
8508000,4000,130812,156,46696,477584,477584
8674000,3000,130956,108,46804,477476,477476
8847000,3000,130776,184,46988,477292,477292
9016000,3000,130876,152,47140,477140,477140
9180000,3000,130888,80,47220,477060,477060
9347000,3000,130752,252,47472,476808,476808
9530000,4000,130740,188,47660,476620,476620
9699000,3000,130748,160,47820,476460,476460
9864000,3000,130784,260,48080,476200,476200
10030000,3000,130796,124,48204,476076,476076
10193000,3000,130804,100,48304,475976,475976
10356000,3000,130860,112,48416,475864,475864
