t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
156000,18000,24472,41012,41012,24520,24520
207000,15000,24200,41204,41204,24328,24328
252000,15000,24388,40988,40988,24544,24544
296000,15000,24480,41044,41044,24488,24488
341000,14000,24384,41052,41052,24480,24480
384000,14000,24420,41028,41028,24504,24504
427000,15000,24356,41140,41140,24392,24392
471000,15000,24432,40984,40984,24548,24548
515000,14000,24336,41176,41176,24356,24356
557000,14000,24412,41116,41116,24416,24416
600000,14000,24220,41188,41188,24344,24344
643000,14000,24480,41052,41052,24480,24480
686000,14000,24404,41068,41068,24464,24464
728000,14000,24260,41180,41180,24352,24352
772000,14000,24308,41192,41192,24340,24340
814000,14000,24480,41012,41012,24520,24520
856000,14000,24440,41024,41024,24508,24508
900000,14000,24364,41144,41144,24388,24388
942000,14000,24352,41144,41144,24388,24388
984000,14000,24376,41012,41012,24520,24520
1027000,14000,24296,41068,41068,24464,24464
1070000,14000,24480,41008,41008,24524,24524
1112000,14000,24472,41044,41044,24488,24488
1156000,14000,24344,41076,41076,24456,24456
1198000,14000,24264,41024,41024,24508,24508
1240000,14000,24424,41084,41084,24448,24448
1284000,14000,24276,41120,41120,24412,24412
1326000,14000,24404,41128,41128,24404,24404
1369000,14000,24304,41200,41200,24332,24332
1412000,14000,24204,41196,41196,24336,24336
1454000,14000,24396,41060,41060,24472,24472
1497000,14000,24280,41140,41140,24392,24392
1541000,14000,24432,40984,40984,24548,24548
1584000,14000,24336,41176,41176,24356,24356
1627000,14000,24412,41116,41116,24416,24416
1670000,14000,24220,41188,41188,24344,24344
1717000,14000,24480,41052,41052,24480,24480
1760000,14000,24404,41068,41068,24464,24464
1803000,14000,24260,41180,41180,24352,24352
1847000,14000,24308,41192,41192,24340,24340
1890000,14000,24480,41012,41012,24520,24520
1932000,15000,24440,41024,41024,24508,24508
1977000,14000,24364,41144,41144,24388,24388
2020000,14000,24352,41144,41144,24388,24388
2062000,14000,24376,41012,41012,24520,24520
2106000,14000,24296,41068,41068,24464,24464
2148000,14000,24480,41008,41008,24524,24524
2191000,14000,24472,41044,41044,24488,24488
2235000,14000,24344,41076,41076,24456,24456
2277000,14000,24264,41024,41024,24508,24508
2322000,16000,24424,41084,41084,24448,24448
2368000,16000,24276,41120,41120,24412,24412
2415000,14000,24404,41128,41128,24404,24404
2459000,14000,24304,41200,41200,24332,24332
2503000,15000,24204,41196,41196,24336,24336
2547000,15000,24396,41060,41060,24472,24472
2591000,15000,24280,41140,41140,24392,24392
2637000,15000,24432,40984,40984,24548,24548
2682000,14000,24336,41176,41176,24356,24356
2725000,14000,24412,41116,41116,24416,24416
2768000,17000,24220,41188,41188,24344,24344
2814000,14000,24480,41052,41052,24480,24480
2856000,15000,24404,41068,41068,24464,24464
2899000,14000,24260,41180,41180,24352,24352
2942000,14000,24308,41192,41192,24340,24340
2986000,14000,24480,41012,41012,24520,24520
3028000,14000,24440,41024,41024,24508,24508
3071000,14000,24364,41144,41144,24388,24388
3114000,14000,24352,41144,41144,24388,24388
3156000,14000,24376,41012,41012,24520,24520
3199000,14000,24296,41068,41068,24464,24464
3242000,14000,24480,41008,41008,24524,24524
3284000,14000,24472,41044,41044,24488,24488
3328000,14000,24344,41076,41076,24456,24456
3370000,14000,24264,41024,41024,24508,24508
3413000,13000,24424,41084,41084,24448,24448
3456000,14000,24276,41120,41120,24412,24412
3498000,14000,24404,41128,41128,24404,24404
3540000,14000,24304,41200,41200,24332,24332
3583000,13000,24204,41196,41196,24336,24336
3624000,14000,24396,41060,41060,24472,24472
3666000,14000,24280,41140,41140,24392,24392
3709000,14000,24432,40984,40984,24548,24548
3752000,14000,24336,41176,41176,24356,24356
3794000,14000,24412,41116,41116,24416,24416
3837000,14000,24220,41188,41188,24344,24344
3880000,14000,24480,41052,41052,24480,24480
3922000,14000,24404,41068,41068,24464,24464
3964000,14000,24260,41180,41180,24352,24352
4007000,14000,24308,41192,41192,24340,24340
4050000,13000,24480,41012,41012,24520,24520
4091000,14000,24440,41024,41024,24508,24508
4136000,15000,24364,41144,41144,24388,24388
4179000,14000,24352,41144,41144,24388,24388
4220000,14000,24376,41012,41012,24520,24520
4264000,14000,24296,41068,41068,24464,24464
4306000,14000,24480,41008,41008,24524,24524
