t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
261000,12000,1428,0,14904,1428,900
291000,12000,1144,0,15060,1272,1060
318000,11000,880,0,15220,1112,488
345000,10000,1108,0,15024,1308,856
374000,11000,1208,0,14924,1408,388
398000,11000,996,0,15088,1244,540
434000,10000,1128,0,14928,1404,420
452000,10000,860,0,15076,1256,616
471000,10000,656,0,15236,1096,344
489000,11000,456,0,15236,1096,292
515000,10000,884,0,15028,1304,364
544000,10000,1220,0,14920,1412,668
568000,10000,996,0,15092,1240,336
604000,10000,1128,0,14936,1396,560
622000,10000,856,0,15088,1244,220
