t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
118000,41000,0,8184,8184,24576,24576
232000,22000,488,7592,15776,16984,16984
323000,6000,748,7280,23056,9704,9704
392000,24000,13740,9756,19012,13748,13748
468000,4000,920,5932,24944,7816,7816
532000,22000,13308,10036,19292,13468,13468
603000,4000,432,6228,25520,7240,7240
661000,22000,13516,9980,19236,13524,13524
738000,20000,13736,9756,19012,13748,13748
810000,5000,920,5932,24944,7816,7816
874000,21000,13308,10036,19292,13468,13468
945000,4000,432,6228,25520,7240,7240
1003000,20000,13516,9980,19236,13524,13524
1078000,20000,13736,9756,19012,13748,13748
1150000,4000,920,5932,24944,7816,7816
1217000,20000,13308,10036,19292,13468,13468
1286000,4000,432,6228,25520,7240,7240
1344000,20000,13516,9980,19236,13524,13524
1419000,19000,13736,9756,19012,13748,13748
1490000,5000,920,5932,24944,7816,7816
1554000,20000,13308,10036,19292,13468,13468
1624000,3000,432,6228,25520,7240,7240
1681000,20000,13516,9980,19236,13524,13524
1756000,23000,13736,9756,19012,13748,13748
1831000,4000,920,5932,24944,7816,7816
1895000,20000,13308,10036,19292,13468,13468
1964000,3000,432,6228,25520,7240,7240
2022000,19000,13516,9980,19236,13524,13524
2096000,19000,13736,9756,19012,13748,13748
2167000,6000,920,5932,24944,7816,7816
2240000,22000,13308,10036,19292,13468,13468
2315000,4000,432,6228,25520,7240,7240
2377000,21000,13516,9980,19236,13524,13524
2457000,20000,13736,9756,19012,13748,13748
2535000,5000,920,5932,24944,7816,7816
2607000,21000,13308,10036,19292,13468,13468
2681000,4000,432,6228,25520,7240,7240
2743000,21000,13516,9980,19236,13524,13524
2819000,19000,13736,9756,19012,13748,13748
2894000,4000,920,5932,24944,7816,7816
2962000,20000,13308,10036,19292,13468,13468
3031000,4000,432,6228,25520,7240,7240
3089000,19000,13516,9980,19236,13524,13524
3163000,19000,13736,9756,19012,13748,13748
3243000,4000,920,5932,24944,7816,7816
3306000,20000,13308,10036,19292,13468,13468
3376000,3000,432,6228,25520,7240,7240
3433000,20000,13516,9980,19236,13524,13524
3507000,19000,13736,9756,19012,13748,13748
3578000,4000,920,5932,24944,7816,7816
3654000,24000,13308,10036,19292,13468,13468
3727000,4000,432,6228,25520,7240,7240
3785000,20000,13516,9980,19236,13524,13524
3859000,19000,13736,9756,19012,13748,13748
3930000,4000,920,5932,24944,7816,7816
3993000,20000,13308,10036,19292,13468,13468
4062000,4000,432,6228,25520,7240,7240
4120000,19000,13516,9980,19236,13524,13524
4194000,19000,13736,9756,19012,13748,13748
4265000,4000,920,5932,24944,7816,7816
4328000,20000,13308,10036,19292,13468,13468
4398000,4000,432,6228,25520,7240,7240
4456000,24000,13516,9980,19236,13524,13524
4534000,19000,13736,9756,19012,13748,13748
