t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
439000,25000,219156,0,42880,219156,219156
3125000,26000,219132,0,42884,219152,218904
5741000,24000,219340,0,42696,219340,218860
8369000,23000,219280,0,42712,219324,218756
10984000,23000,219352,0,42708,219384,219384
13581000,24000,219212,0,42692,219400,219156
16194000,23000,219148,0,42748,219344,218864
18602000,23000,219036,0,42888,219204,218460
21061000,23000,219096,0,42904,219188,218132
23622000,23000,219192,0,42852,219240,217884
26140000,23000,219136,0,42872,219220,217592
27992000,25000,219132,0,42916,219176,217284
30495000,24000,219236,0,42808,219284,217080
32922000,23000,219092,0,42872,219220,216732
35409000,23000,219088,0,42900,219192,216400
37398000,33000,219176,0,42916,219176,216136
39887000,24000,219292,0,42728,219364,216004
41654000,27000,219208,0,42712,219380,215792
43533000,25000,219316,0,42688,219404,215680
45406000,25000,219152,0,42724,219368,215392
47243000,23000,219168,0,42780,219312,215120
49079000,25000,219300,0,42780,219312,214980
51087000,24000,219160,0,42704,219388,214700
52979000,23000,219276,0,42712,219380,214556
54849000,33000,219132,0,42908,219184,214248
56612000,26000,219292,0,42752,219340,214100
58470000,23000,219372,0,42692,219400,214032
60211000,24000,219124,0,42860,219232,213716
62002000,23000,219304,0,42692,219400,213580
63867000,24000,219296,0,42744,219348,213456
65594000,27000,219012,0,42864,219228,213028
68043000,23000,219400,0,42692,219400,212988
70498000,23000,219132,0,42872,219220,212680
