t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
171000,39000,60368,5116,5116,257020,257020
316000,22000,63484,1988,7104,255032,255032
439000,22000,63724,1756,8860,253276,253276
564000,21000,63468,1844,10704,251432,251432
689000,21000,63616,1784,12488,249648,249648
813000,21000,63712,1796,14284,247852,247852
936000,20000,63504,1896,16180,245956,245956
1060000,19000,63568,1884,18064,244072,244072
1183000,19000,63612,1868,19932,242204,242204
1304000,19000,63424,2060,21992,240144,240144
1427000,19000,63504,1972,23964,238172,238172
1550000,18000,63572,1864,25828,236308,236308
1676000,18000,63632,1832,27660,234476,234476
1802000,18000,63472,1960,29620,232516,232516
1941000,19000,63632,1904,31524,230612,230612
2070000,18000,63432,1880,33404,228732,228732
2199000,18000,63560,1928,35332,226804,226804
2328000,18000,63536,1980,37312,224824,224824
2451000,17000,63564,1872,39184,222952,222952
2572000,17000,63572,1856,41040,221096,221096
2694000,18000,63432,1996,43036,219100,219100
2814000,17000,63548,1960,44996,217140,217140
2947000,17000,63584,1904,46900,215236,215236
3076000,16000,63528,1992,48892,213244,213244
3203000,16000,63236,2180,51072,211064,211064
3324000,16000,63416,1976,53048,209088,209088
3448000,16000,63516,1916,54964,207172,207172
3567000,16000,63536,1784,56748,205388,205388
3685000,15000,63612,1872,58620,203516,203516
3804000,14000,63728,1732,60352,201784,201784
3920000,15000,63764,1772,62124,200012,200012
4038000,14000,63408,1972,64096,198040,198040
4156000,14000,63584,1828,65924,196212,196212
4274000,13000,63744,1760,67684,194452,194452
4389000,13000,63516,2016,69700,192436,192436
4505000,14000,63672,1764,71464,190672,190672
4623000,13000,63692,1824,73288,188848,188848
4742000,13000,63504,1804,75092,187044,187044
4858000,13000,63420,1896,76988,185148,185148
4976000,13000,63736,1760,78748,183388,183388
5091000,13000,63596,1892,80640,181496,181496
5211000,12000,63680,1780,82420,179716,179716
5328000,12000,63644,1888,84308,177828,177828
5442000,11000,63552,1896,86204,175932,175932
5556000,15000,63544,1936,88140,173996,173996
5676000,12000,63576,1948,90088,172048,172048
5798000,11000,63148,2148,92236,169900,169900
5916000,12000,63564,1756,93992,168144,168144
6031000,11000,63484,1988,95980,166156,166156
6147000,11000,63724,1756,97736,164400,164400
6261000,11000,63468,1844,99580,162556,162556
6376000,10000,63616,1784,101364,160772,160772
6489000,10000,63712,1796,103160,158976,158976
6603000,9000,63504,1896,105056,157080,157080
6716000,10000,63568,1884,106940,155196,155196
6828000,10000,63612,1868,108808,153328,153328
6942000,10000,63424,2060,110868,151268,151268
7065000,10000,63504,1972,112840,149296,149296
7194000,9000,63572,1864,114704,147432,147432
7312000,9000,63632,1832,116536,145600,145600
7429000,8000,63472,1960,118496,143640,143640
7543000,9000,63632,1904,120400,141736,141736
7659000,9000,63432,1880,122280,139856,139856
7773000,8000,63560,1928,124208,137928,137928
7889000,7000,63536,1980,126188,135948,135948
8002000,8000,63564,1872,128060,134076,134076
8122000,7000,63572,1856,129916,132220,132220
8233000,7000,63432,1996,131912,130224,130224
8341000,53000,256788,1960,5320,256816,256816
8619000,14000,126560,1760,7080,255056,255056
8845000,23000,256844,1928,5288,256848,256848
9079000,10000,126532,1732,7020,255116,255116
9301000,24000,256912,1852,5212,256924,256924
9534000,11000,126568,1804,7016,255120,255120
9755000,23000,256696,1924,5284,256852,256852
9988000,22000,257044,1732,5092,257044,257044
10223000,12000,126452,1968,7060,255076,255076
10453000,23000,256764,1912,5272,256864,256864
10699000,11000,126552,1812,7084,255052,255052
10935000,23000,256808,1756,5116,257020,257020
11190000,11000,126540,1924,7040,255096,255096
11415000,23000,256840,1928,5288,256848,256848
11665000,12000,126400,1852,7140,254996,254996
11887000,23000,256672,1884,5244,256892,256892
12120000,11000,126412,1996,7240,254896,254896
12339000,23000,256540,2180,5540,256596,256596
12579000,23000,256952,1812,5172,256964,256964
12812000,11000,126536,1856,7028,255108,255108
13033000,23000,256820,1892,5252,256884,256884
13268000,23000,256868,1904,5264,256872,256872
13502000,11000,126300,1904,7168,254968,254968
13730000,24000,256524,2044,5404,256732,256732
13979000,10000,126364,1972,7376,254760,254760
