t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
109000,6000,11884,988,4348,11884,11884
142000,4000,11464,688,4784,11464,11464
165000,8000,10948,748,5420,10948,10948
194000,6000,10948,1996,5356,10948,10948
217000,4000,11008,1944,5304,11008,11008
240000,4000,10864,2040,5400,10864,10864
267000,4000,10944,1852,5212,10944,10944
303000,7000,10952,1940,5300,10952,10952
340000,5000,11024,1976,5336,11024,11024
364000,4000,10980,1896,5256,10980,10980
397000,6000,11144,1864,5224,11144,11144
425000,5000,10936,1896,5256,10936,10936
449000,5000,10856,2016,5376,10856,10856
479000,5000,11096,1784,5144,11096,11096
506000,4000,11212,1784,5144,11212,11212
530000,4000,11160,1804,5164,11160,11160
553000,4000,11196,1776,5136,11196,11196
584000,4000,11024,1852,5212,11024,11024
609000,5000,11144,1800,5160,11144,11144
636000,5000,10884,1952,5312,10884,10884
662000,5000,11164,1820,5180,11164,11164
689000,5000,10960,1976,5336,10960,10960
714000,5000,11256,1756,5116,11256,11256
737000,4000,11128,1800,5160,11128,11128
767000,5000,10824,1996,5356,10824,10824
789000,4000,10984,1960,5320,10984,10984
811000,4000,10908,2008,5368,10908,10908
834000,4000,10920,1900,5260,10920,10920
860000,4000,10896,1992,5352,10896,10896
882000,4000,11016,1912,5272,11016,11016
904000,4000,11084,1872,5232,11084,11084
928000,4000,11204,1780,5140,11204,11204
950000,4000,10960,1904,5264,10960,10960
973000,4000,10872,1972,5332,10872,10872
996000,4000,10932,1960,5320,10932,10932
1020000,4000,11020,1860,5220,11020,11020
1042000,4000,11224,1764,5124,11224,11224
1064000,3000,10968,1912,5272,10968,10968
1088000,4000,10944,1940,5300,10944,10944
1110000,4000,10984,1880,5240,10984,10984
1133000,4000,11048,1908,5268,11048,11048
1155000,4000,10932,1948,5308,10932,10932
1179000,4000,10984,1872,5232,10984,10984
1201000,3000,11008,1968,5328,11008,11008
1223000,4000,11044,1964,5324,11044,11044
1247000,4000,10984,1948,5308,10984,10984
1269000,4000,11184,1804,5164,11184,11184
1292000,3000,10892,1872,5232,10892,10892
1313000,4000,10880,2112,5472,10880,10880
1338000,4000,11116,1812,5172,11116,11116
1360000,3000,11132,1884,5244,11132,11132
1382000,4000,10992,1996,5356,10992,10992
1406000,4000,11248,1732,5092,11248,11248
1429000,4000,10928,1968,5328,10928,10928
1450000,4000,10792,1996,5356,10792,10792
1472000,3000,10784,2176,5536,10784,10784
1496000,4000,11068,1948,5308,11068,11068
1517000,4000,10944,1952,5312,10944,10944
