t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
701000,14000,25688,1544,6968,25688,25688
1299000,10000,24884,2312,7736,24884,24884
1890000,9000,24840,2332,7756,24840,24840
2457000,11000,24904,2332,7756,24904,24904
3023000,8000,24924,2268,7692,24924,24924
3587000,9000,24944,2388,7812,24944,24944
4156000,9000,25056,2184,7608,25056,25056
4709000,9000,25004,2236,7660,25004,25004
5268000,9000,24976,2204,7628,24976,24976
5820000,9000,25116,2184,7608,25116,25116
6374000,9000,25004,2236,7660,25004,25004
6921000,9000,24976,2204,7628,24976,24976
7494000,10000,25116,2184,7608,25116,25116
8047000,9000,25004,2236,7660,25004,25004
8596000,8000,24976,2204,7628,24976,24976
9153000,9000,25116,2184,7608,25116,25116
9718000,9000,25004,2236,7660,25004,25004
10286000,9000,24976,2204,7628,24976,24976
10853000,8000,25116,2184,7608,25116,25116
11410000,8000,25004,2236,7660,25004,25004
11978000,9000,24976,2204,7628,24976,24976
12535000,9000,25116,2184,7608,25116,25116
13094000,8000,25004,2236,7660,25004,25004
13642000,8000,24976,2204,7628,24976,24976
14199000,8000,25116,2184,7608,25116,25116
14763000,9000,25004,2236,7660,25004,25004
15320000,9000,24976,2204,7628,24976,24976
15872000,8000,25116,2184,7608,25116,25116
16433000,8000,25004,2236,7660,25004,25004
17001000,9000,24976,2204,7628,24976,24976
17598000,10000,25116,2184,7608,25116,25116
18181000,9000,25004,2236,7660,25004,25004
18756000,9000,24976,2204,7628,24976,24976
19333000,9000,25116,2184,7608,25116,25116
19923000,9000,25004,2236,7660,25004,25004
20505000,9000,24976,2204,7628,24976,24976
21199000,10000,25116,2184,7608,25116,25116
21783000,10000,25004,2236,7660,25004,25004
22342000,9000,24976,2204,7628,24976,24976
22894000,8000,25116,2184,7608,25116,25116
23468000,9000,25004,2236,7660,25004,25004
24047000,9000,24976,2204,7628,24976,24976
24610000,8000,25116,2184,7608,25116,25116
25183000,9000,25004,2236,7660,25004,25004
25736000,8000,24976,2204,7628,24976,24976
26298000,8000,25116,2184,7608,25116,25116
26849000,8000,25004,2236,7660,25004,25004
27466000,10000,24976,2204,7628,24976,24976
28054000,9000,25116,2184,7608,25116,25116
28646000,9000,25004,2236,7660,25004,25004
29234000,10000,24976,2204,7628,24976,24976
29826000,9000,25116,2184,7608,25116,25116
