t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
990000,58000,88928,0,42128,88928,88928
1937000,32000,88708,0,42304,88752,88652
3122000,32000,88840,0,42164,88892,88524
4219000,30000,88704,0,42304,88752,88244
5360000,30000,88708,0,42324,88732,87968
6465000,29000,88900,0,42104,88952,87884
7519000,29000,88704,0,42292,88764,87624
8592000,29000,88616,0,42324,88732,87256
9652000,29000,88636,0,42316,88740,86928
10646000,33000,88724,0,42176,88880,86680
11788000,31000,88680,0,42316,88740,86388
12888000,30000,88952,0,42104,88952,86356
13956000,30000,88596,0,42292,88764,85984
14821000,30000,88816,0,42212,88844,85816
15910000,29000,88808,0,42180,88876,85656
16991000,29000,88592,0,42276,88780,85276
18055000,29000,88880,0,42136,88920,85188
19110000,28000,88752,0,42260,88796,84968
20187000,32000,88820,0,42128,88928,84804
21299000,29000,88752,0,42232,88824,84584
22439000,30000,88908,0,42104,88952,84508
23532000,30000,88764,0,42236,88820,84304
24475000,30000,88772,0,42260,88796,84104
25508000,28000,88736,0,42220,88836,83856
26589000,28000,88884,0,42156,88900,83772
27678000,30000,88560,0,42316,88740,83348
28700000,29000,88872,0,42100,88956,83236
29799000,35000,88636,0,42208,88848,82904
30900000,29000,88736,0,42220,88836,82676
31977000,28000,88608,0,42336,88720,82312
33053000,30000,88724,0,42288,88768,82052
34116000,30000,88828,0,42120,88936,81908
35187000,30000,88820,0,42212,88844,81756
36240000,28000,88812,0,42160,88896,81584
37277000,29000,88828,0,42212,88844,81428
38321000,29000,88792,0,42104,88952,81236
39317000,29000,88636,0,42324,88732,80888
40363000,31000,88676,0,42272,88784,80596
41416000,30000,88824,0,42096,88960,80436
42471000,29000,88692,0,42260,88796,80144
43514000,28000,88548,0,42308,88748,79724
44512000,28000,88596,0,42324,88732,79336
45497000,29000,88676,0,42272,88784,79048
46494000,28000,88820,0,42096,88960,78884
47505000,31000,88692,0,42260,88796,78604
48521000,28000,88548,0,42308,88748,78168
49466000,28000,88596,0,42324,88732,77780
50612000,30000,88680,0,42272,88784,77476
51681000,29000,88820,0,42096,88960,77312
52743000,28000,88696,0,42260,88796,77024
53702000,28000,88552,0,42308,88748,76592
54696000,29000,88596,0,42324,88732,76204
55671000,29000,88684,0,42272,88784,75904
56663000,32000,88816,0,42096,88960,75736
57698000,28000,88696,0,42260,88796,75448
58659000,33000,88552,0,42308,88748,75016
59698000,31000,88600,0,42324,88732,74632
60622000,31000,88680,0,42272,88784,74328
61672000,30000,88816,0,42096,88960,74180
62693000,29000,88692,0,42260,88796,73888
63642000,28000,88552,0,42308,88748,73456
64596000,28000,88596,0,42324,88732,73068
65539000,28000,88676,0,42272,88784,72760
66526000,29000,88816,0,42096,88960,72608
67493000,29000,88700,0,42260,88796,72324
68451000,30000,88556,0,42308,88748,71896
69397000,29000,88596,0,42324,88732,71524
70354000,28000,88676,0,42272,88784,71228
71314000,29000,88820,0,42096,88960,71064
72306000,28000,88692,0,42260,88796,70772
73244000,29000,88548,0,42308,88748,70352
74190000,29000,88596,0,42324,88732,69964
75130000,29000,88676,0,42272,88784,69672
76077000,28000,88816,0,42096,88960,69504
77040000,29000,88696,0,42260,88796,69216
77944000,29000,88548,0,42308,88748,68792
78828000,34000,88596,0,42324,88732,68420
79716000,29000,88676,0,42272,88784,68124
80670000,29000,88816,0,42096,88960,67968
81597000,28000,88696,0,42260,88796,67680
82511000,29000,88552,0,42308,88748,67248
