t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
232000,18000,89388,41584,41584,89484,89484
362000,14000,89312,41636,41636,89432,89432
484000,14000,89188,41680,41680,89388,89388
604000,15000,89236,41632,41632,89436,89436
734000,15000,89392,41552,41552,89516,89516
862000,14000,89224,41676,41676,89392,89392
983000,14000,89392,41656,41656,89412,89412
1103000,14000,89464,41516,41516,89552,89552
1238000,15000,89484,41572,41572,89496,89496
1358000,15000,89488,41540,41540,89528,89528
1480000,14000,89180,41692,41692,89376,89376
1600000,15000,89304,41708,41708,89360,89360
1720000,14000,89356,41596,41596,89472,89472
1851000,14000,89292,41640,41640,89428,89428
1970000,15000,89348,41716,41716,89352,89352
2091000,14000,89516,41528,41528,89540,89540
2211000,14000,89456,41588,41588,89480,89480
2342000,14000,89288,41576,41576,89492,89492
2471000,15000,89320,41600,41600,89468,89468
2600000,16000,89492,41572,41572,89496,89496
2730000,15000,89248,41612,41612,89456,89456
2869000,15000,89444,41508,41508,89560,89560
2997000,14000,89344,41684,41684,89384,89384
3116000,14000,89304,41744,41744,89324,89324
3238000,14000,89420,41560,41560,89508,89508
3358000,14000,89328,41740,41740,89328,89328
3480000,14000,89356,41572,41572,89496,89496
3599000,14000,89328,41632,41632,89436,89436
3735000,15000,89392,41552,41552,89516,89516
3863000,14000,89224,41676,41676,89392,89392
3984000,14000,89392,41656,41656,89412,89412
4108000,14000,89464,41516,41516,89552,89552
4230000,14000,89484,41572,41572,89496,89496
4350000,14000,89488,41540,41540,89528,89528
4471000,14000,89180,41692,41692,89376,89376
4591000,15000,89304,41708,41708,89360,89360
4714000,15000,89356,41596,41596,89472,89472
4836000,14000,89292,41640,41640,89428,89428
4956000,14000,89348,41716,41716,89352,89352
5077000,14000,89516,41528,41528,89540,89540
5197000,22000,89456,41588,41588,89480,89480
5335000,15000,89288,41576,41576,89492,89492
5460000,14000,89320,41600,41600,89468,89468
5580000,15000,89492,41572,41572,89496,89496
5701000,15000,89248,41612,41612,89456,89456
5838000,15000,89444,41508,41508,89560,89560
5967000,15000,89344,41684,41684,89384,89384
6090000,14000,89304,41744,41744,89324,89324
6210000,24000,89420,41560,41560,89508,89508
6344000,14000,89328,41740,41740,89328,89328
6465000,15000,89356,41572,41572,89496,89496
6588000,14000,89328,41632,41632,89436,89436
6709000,14000,89392,41552,41552,89516,89516
6829000,15000,89224,41676,41676,89392,89392
6970000,19000,89392,41656,41656,89412,89412
7098000,15000,89464,41516,41516,89552,89552
7220000,14000,89484,41572,41572,89496,89496
7344000,14000,89488,41540,41540,89528,89528
7465000,14000,89180,41692,41692,89376,89376
7586000,14000,89304,41708,41708,89360,89360
7709000,18000,89356,41596,41596,89472,89472
7834000,15000,89292,41640,41640,89428,89428
7955000,14000,89348,41716,41716,89352,89352
8076000,14000,89516,41528,41528,89540,89540
8195000,15000,89456,41588,41588,89480,89480
8318000,15000,89288,41576,41576,89492,89492
8439000,14000,89320,41600,41600,89468,89468
8559000,14000,89492,41572,41572,89496,89496
8691000,15000,89248,41612,41612,89456,89456
8819000,14000,89444,41508,41508,89560,89560
8940000,15000,89344,41684,41684,89384,89384
9061000,14000,89304,41744,41744,89324,89324
9185000,15000,89420,41560,41560,89508,89508
9324000,14000,89328,41740,41740,89328,89328
9445000,14000,89356,41572,41572,89496,89496
9565000,14000,89328,41632,41632,89436,89436
9685000,15000,89392,41552,41552,89516,89516
9809000,14000,89224,41676,41676,89392,89392
9930000,14000,89392,41656,41656,89412,89412
