t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
338000,2000,10280,0,6016,10280,4380
571000,2000,9576,0,6528,9768,3132
796000,2000,9640,0,6456,9840,3132
1026000,3000,9680,0,6496,9800,3000
1255000,2000,9528,0,6656,9640,2836
1477000,2000,9668,0,6508,9788,3852
1702000,3000,9620,0,6488,9808,3628
1928000,2000,9436,0,6596,9700,2072
2151000,2000,9596,0,6528,9768,3432
2376000,3000,9692,0,6508,9788,3080
2601000,2000,9548,0,6516,9780,3080
2832000,3000,9672,0,6444,9852,3756
3062000,2000,9392,0,6596,9700,3756
3289000,2000,9576,0,6644,9652,3756
3518000,2000,9664,0,6500,9796,2696
3753000,3000,9640,0,6456,9840,2704
3983000,2000,9560,0,6580,9716,3016
4214000,2000,9572,0,6548,9748,3016
4440000,2000,9608,0,6424,9872,3456
4670000,3000,9288,0,6664,9632,2536
4905000,3000,9660,0,6508,9788,2536
5137000,3000,9580,0,6488,9808,2536
5369000,2000,9436,0,6596,9700,2388
5597000,2000,9592,0,6528,9768,2356
5831000,2000,9640,0,6464,9832,2768
6051000,2000,9588,0,6524,9772,2768
6268000,2000,9668,0,6448,9848,3444
6487000,2000,9396,0,6600,9696,2792
6701000,2000,9588,0,6648,9648,2424
6917000,2000,9668,0,6496,9880,2424
7140000,2000,9884,0,6476,9900,1972
7371000,3000,9468,0,6552,9824,3360
7617000,3000,9848,0,6452,9924,3360
7858000,2000,9584,0,6600,9776,3344
8087000,2000,9548,0,6516,9860,3388
8317000,3000,9676,0,6516,9860,3500
8568000,2000,9580,0,6656,9720,3500
8800000,2000,9468,0,6664,9712,1928
9026000,2000,9440,0,6624,9752,2060
9258000,2000,9780,0,6440,9936,2572
9498000,3000,9736,0,6492,9884,2492
9733000,2000,9568,0,6532,9844,2632
9970000,3000,9660,0,6476,9900,2796
10208000,2000,9676,0,6580,9796,2868
10442000,2000,9700,0,6524,9852,3872
10684000,2000,9620,0,6532,9844,3076
10926000,3000,9804,0,6452,9924,2880
11174000,2000,9748,0,6468,9908,2880
11420000,2000,9736,0,6468,9908,3112
11665000,2000,9868,0,6452,9924,2040
11907000,2000,9760,0,6504,9872,2328
12150000,3000,9684,0,6520,9856,2348
12391000,2000,9680,0,6440,9936,4628
12633000,2000,9592,0,6644,9732,3336
12874000,3000,9608,0,6508,9868,3336
13129000,2000,9532,0,6672,9704,1956
13375000,2000,9800,0,6476,9900,2252
13613000,2000,9460,0,6552,9824,2456
13834000,2000,9836,0,6452,9924,2968
14061000,2000,9580,0,6600,9776,2388
14310000,2000,9632,0,6660,9716,2052
14597000,3000,9584,0,6508,9868,4608
14834000,2000,9580,0,6648,9728,4324
15048000,2000,9464,0,6656,9720,2696
15260000,2000,9436,0,6616,9760,2060
15478000,2000,9784,0,6440,9936,2060
15699000,2000,9740,0,6488,9888,3308
15918000,2000,9556,0,6528,9848,2308
16132000,2000,9648,0,6472,9904,2416
16352000,2000,9696,0,6576,9800,2216
16569000,2000,9680,0,6524,9852,2076
16788000,2000,9636,0,6532,9844,2348
17017000,2000,9804,0,6452,9924,1784
17238000,2000,9756,0,6476,9900,2172
17459000,2000,9736,0,6476,9900,2464
17684000,2000,9864,0,6456,9920,2164
17903000,2000,9760,0,6508,9868,2196
18122000,2000,9696,0,6516,9860,2196
18339000,2000,9676,0,6440,9936,2332
18557000,2000,9572,0,6644,9732,3220
18770000,2000,9612,0,6508,9868,3112
18988000,2000,9536,0,6672,9704,3112
19207000,2000,9800,0,6476,9900,2912
19418000,2000,9464,0,6552,9824,2912
19644000,3000,9836,0,6456,9920,3240
19870000,2000,9584,0,6600,9776,2348
20083000,2000,9536,0,6516,9860,3056
20300000,2000,9680,0,6516,9860,3292
20519000,2000,9584,0,6648,9728,3292
20733000,2000,9460,0,6656,9720,2748
20958000,2000,9472,0,6620,9756,2668
21182000,2000,9764,0,6444,9932,2240
21411000,3000,9736,0,6492,9884,2208
21638000,2000,9548,0,6532,9844,2212
21863000,2000,9660,0,6472,9904,4356
22093000,3000,9672,0,6576,9800,4124
22318000,2000,9604,0,6492,9884,3976
22550000,2000,9704,0,6532,9844,2636
22775000,2000,9808,0,6460,9916,2052
23024000,3000,9756,0,6476,9900,2052
23249000,3000,9728,0,6476,9900,2052
23465000,2000,9308,0,6620,9756,2464
23694000,2000,9568,0,6572,9804,3192
23911000,3000,9796,0,6476,9900,3192
24130000,3000,9656,0,6540,9836,3192
24355000,3000,9648,0,6596,9780,2916
24593000,2000,9796,0,6524,9852,2356
24854000,2000,9688,0,6592,9784,2980
25108000,3000,9796,0,6460,9916,2036
25334000,2000,9568,0,6580,9796,1800
25553000,2000,9704,0,6540,9836,2916
25793000,2000,9472,0,6640,9736,2932
26049000,3000,9532,0,6664,9712,5024
26262000,2000,9516,0,6612,9764,5352
26479000,3000,9592,0,6612,9764,5024
26695000,2000,9544,0,6616,9760,2316
26908000,2000,9512,0,6580,9796,2892
27120000,2000,9588,0,6512,9864,3312
27339000,3000,9648,0,6612,9764,4832
