t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
412000,234000,16220,16448,16448,114616,114616
1019000,37000,25540,7188,23636,107428,107428
1463000,34000,25548,7188,30824,100240,100240
1875000,27000,25528,7132,37956,93108,93108
2255000,23000,25536,7132,45088,85976,85976
2640000,21000,25324,7432,52520,78544,78544
3035000,17000,25268,7436,59956,71108,71108
3424000,17000,25132,7436,67392,63672,63672
3814000,48000,114360,7436,16692,114372,114372
4540000,21000,49756,7392,24084,106980,106980
5223000,34000,114232,7392,16648,114416,114416
5908000,32000,114584,7216,16472,114592,114592
6589000,23000,49980,7216,23688,107376,107376
7238000,31000,114580,7044,16300,114764,114764
7879000,26000,50308,7044,23344,107720,107720
8520000,30000,114452,7220,16476,114588,114588
9187000,27000,50004,7240,23716,107348,107348
9859000,38000,114404,7320,16576,114488,114488
10535000,27000,50016,7188,23764,107300,107300
11206000,33000,114636,7132,16388,114676,114676
11874000,30000,114668,7132,16388,114676,114676
12541000,28000,49872,7436,23824,107240,107240
13214000,32000,114368,7436,16692,114372,114372
13879000,24000,49632,7392,24084,106980,106980
14531000,31000,114300,7392,16648,114416,114416
15196000,24000,49872,7216,23864,107200,107200
15870000,34000,114480,7216,16472,114592,114592
16538000,25000,50068,7044,23516,107548,107548
17197000,32000,114564,7044,16300,114764,114764
17865000,23000,50004,7220,23520,107544,107544
18523000,32000,114592,7164,16420,114644,114644
19196000,25000,49984,7192,23612,107452,107452
