t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
575000,2000,257060,5028,5028,257112,257112
1069000,1000,256988,5148,5148,256992,256992
1567000,2000,257136,4996,4996,257144,257144
2043000,1000,257108,4956,4956,257184,257184
2528000,1000,256936,5076,5076,257064,257064
2989000,1000,257088,4988,4988,257152,257152
3448000,1000,257052,4980,4980,257160,257160
3909000,1000,257044,5068,5068,257072,257072
4394000,2000,257016,5056,5056,257084,257084
4846000,1000,256836,5140,5140,257000,257000
5315000,1000,257052,4936,4936,257204,257204
5759000,1000,257132,4972,4972,257168,257168
6217000,1000,257120,4940,4940,257200,257200
6673000,1000,257092,5024,5024,257116,257116
7126000,1000,257064,5076,5076,257064,257064
7572000,1000,257036,5060,5060,257080,257080
8028000,1000,257084,4980,4980,257160,257160
8478000,1000,256948,5048,5048,257092,257092
8912000,1000,257076,5028,5028,257112,257112
9339000,1000,257008,5056,5056,257084,257084
9801000,2000,256932,5100,5100,257040,257040
10333000,1000,256792,5160,5160,256980,256980
10818000,2000,256824,5148,5148,256992,256992
11283000,1000,257124,5008,5008,257132,257132
11745000,1000,256856,5168,5168,256972,256972
12210000,1000,257092,4976,4976,257164,257164
12673000,1000,257068,5048,5048,257092,257092
13137000,1000,257096,4996,4996,257144,257144
