t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
3109000,12000,114680,16260,16260,114808,114808
4421000,10000,114520,16392,16392,114676,114676
5692000,10000,114660,16232,16232,114836,114836
6976000,10000,114940,16068,16068,115000,115000
8297000,10000,114732,16184,16184,114884,114884
9634000,11000,114876,16184,16184,114884,114884
10924000,10000,114800,16260,16260,114808,114808
12244000,11000,114568,16392,16392,114676,114676
13535000,10000,114684,16232,16232,114836,114836
14827000,11000,114960,16020,16020,115048,115048
16121000,10000,114844,16184,16184,114884,114884
17568000,10000,114804,16260,16260,114808,114808
18807000,10000,114828,16236,16236,114832,114832
