t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
114000,17000,27780,4980,4980,126084,126084
192000,11000,30968,1756,6736,124328,124328
256000,9000,31256,1444,8180,122884,122884
319000,9000,30752,1764,9944,121120,121120
382000,8000,31312,1368,11312,119752,119752
456000,8000,31220,1404,12716,118348,118348
520000,8000,30852,1852,14568,116496,116496
580000,8000,31124,1528,16096,114968,114968
640000,8000,31212,1524,17620,113444,113444
709000,8000,30924,1736,19356,111708,111708
768000,7000,31188,1564,20920,110144,110144
827000,7000,31320,1448,22368,108696,108696
886000,7000,30888,1756,24124,106940,106940
945000,6000,30984,1704,25828,105236,105236
1003000,6000,31064,1668,27496,103568,103568
1062000,6000,31048,1576,29072,101992,101992
1129000,6000,31300,1416,30488,100576,100576
1186000,5000,31428,1328,31816,99248,99248
1241000,6000,30992,1676,33492,97572,97572
1298000,6000,30936,1688,35180,95884,95884
1356000,6000,30888,1876,37056,94008,94008
1414000,5000,31128,1520,38576,92488,92488
1478000,6000,31188,1512,40088,90976,90976
1534000,4000,31488,1140,41228,89836,89836
1588000,5000,30892,1760,42988,88076,88076
1648000,5000,30944,1736,44724,86340,86340
1708000,5000,30976,1792,46516,84548,84548
1764000,5000,31052,1548,48064,83000,83000
1822000,4000,31008,1528,49592,81472,81472
1877000,3000,31304,1448,51040,80024,80024
1931000,4000,30836,1824,52864,78200,78200
1986000,4000,30732,1824,54688,76376,76376
2052000,4000,30708,1892,56580,74484,74484
2107000,3000,31100,1588,58168,72896,72896
2163000,3000,30968,1788,59956,71108,71108
2231000,3000,31068,1540,61496,69568,69568
2284000,3000,31272,1392,62888,68176,68176
2339000,3000,30856,1816,64704,66360,66360
2395000,4000,30976,1712,66416,64648,64648
2450000,25000,125736,1952,5312,125752,125752
2575000,18000,60768,1948,7260,123804,123804
2692000,16000,125896,1796,5156,125908,125908
2818000,17000,61028,1840,6996,124068,124068
2933000,12000,125504,2180,5540,125524,125524
3045000,16000,60912,1764,7304,123760,123760
3170000,12000,125812,1756,5116,125948,125948
3280000,11000,125664,2040,5400,125664,125664
3395000,16000,60852,1904,7304,123760,123760
3514000,12000,125908,1788,5148,125916,125916
3629000,16000,60788,1988,7136,123928,123928
3748000,12000,125796,1812,5172,125892,125892
3858000,16000,60856,1956,7128,123936,123936
3974000,12000,125776,1924,5284,125780,125780
4090000,16000,60868,1984,7268,123796,123796
4215000,11000,125600,1908,5268,125796,125796
4341000,15000,61012,1800,7068,123996,123996
4464000,12000,125576,1916,5276,125788,125788
4586000,15000,61040,1796,7072,123992,123992
4708000,12000,125600,1904,5264,125800,125800
4819000,15000,60868,1952,7216,123848,123848
4934000,12000,125700,1864,5224,125840,125840
5044000,15000,60924,1948,7172,123892,123892
5163000,12000,125776,1920,5280,125784,125784
5276000,15000,60944,1812,7092,123972,123972
5391000,12000,125612,1880,5240,125824,125824
5505000,14000,60988,1904,7144,123920,123920
5618000,12000,125716,1948,5308,125756,125756
5729000,16000,60788,1972,7280,123784,123784
5845000,12000,125828,1760,5120,125944,125944
5954000,15000,60992,1896,7016,124048,124048
6074000,13000,125604,1928,5288,125776,125776
6197000,14000,61008,1756,7044,124020,124020
6308000,12000,125640,2044,5404,125660,125660
6420000,14000,60780,1840,7244,123820,123820
6532000,12000,125392,2152,5512,125552,125552
6644000,11000,125932,1760,5120,125944,125944
6755000,14000,61048,1756,6876,124188,124188
6867000,11000,125524,1940,5300,125764,125764
6979000,14000,61000,1828,7128,123936,123936
7091000,12000,125900,1796,5156,125908,125908
7202000,15000,60908,1988,7144,123920,123920
7317000,12000,125800,1812,5172,125892,125892
7425000,14000,60856,1956,7128,123936,123936
7538000,12000,125776,1924,5284,125780,125780
7649000,14000,60868,1984,7268,123796,123796
7768000,15000,125600,1908,5268,125796,125796
7979000,7000,61012,1800,7068,123996,123996
8082000,13000,125576,1916,5276,125788,125788
8195000,8000,61040,1796,7072,123992,123992
8302000,12000,125600,1904,5264,125800,125800
8410000,7000,60868,1952,7216,123848,123848
8517000,12000,125700,1864,5224,125840,125840
8646000,7000,60924,1948,7172,123892,123892
8757000,13000,125776,1920,5280,125784,125784
8874000,7000,60944,1812,7092,123972,123972
8982000,12000,125612,1880,5240,125824,125824
9097000,7000,60988,1904,7144,123920,123920
9207000,13000,125716,1948,5308,125756,125756
9325000,7000,60788,1972,7280,123784,123784
9436000,13000,125828,1760,5120,125944,125944
9550000,7000,60992,1896,7016,124048,124048
9663000,13000,125604,1928,5288,125776,125776
9780000,7000,61008,1756,7044,124020,124020
9889000,12000,125640,2044,5404,125660,125660
10005000,7000,60780,1840,7244,123820,123820
10111000,13000,125392,2152,5512,125552,125552
10227000,12000,125932,1760,5120,125944,125944
10344000,7000,61048,1756,6876,124188,124188
10452000,12000,125524,1940,5300,125764,125764
10569000,6000,61000,1828,7128,123936,123936
10679000,12000,125900,1796,5156,125908,125908
10795000,6000,60908,1988,7144,123920,123920
10905000,13000,125800,1812,5172,125892,125892
11021000,13000,60856,1956,7128,123936,123936
11141000,12000,125776,1924,5284,125780,125780
11261000,8000,60868,1984,7268,123796,123796
11371000,12000,125600,1908,5268,125796,125796
11487000,8000,61012,1800,7068,123996,123996
11595000,12000,125576,1916,5276,125788,125788
11711000,8000,61040,1796,7072,123992,123992
11822000,12000,125600,1904,5264,125800,125800
11937000,8000,60868,1952,7216,123848,123848
12056000,13000,125700,1864,5224,125840,125840
12185000,8000,60924,1948,7172,123892,123892
12300000,13000,125776,1920,5280,125784,125784
12421000,12000,60944,1812,7092,123972,123972
12537000,13000,125612,1880,5240,125824,125824
12657000,8000,60988,1904,7144,123920,123920
12772000,13000,125716,1948,5308,125756,125756
12891000,9000,60788,1972,7280,123784,123784
13008000,13000,125828,1760,5120,125944,125944
13127000,9000,60992,1896,7016,124048,124048
13242000,13000,125604,1928,5288,125776,125776
13362000,9000,61008,1756,7044,124020,124020
13475000,13000,125640,2044,5404,125660,125660
13594000,8000,60780,1840,7244,123820,123820
13703000,13000,125392,2152,5512,125552,125552
13820000,12000,125932,1760,5120,125944,125944
13936000,8000,61048,1756,6876,124188,124188
14045000,13000,125524,1940,5300,125764,125764
