t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
712000,10000,26168,1096,6520,26168,26168
1303000,7000,25996,1228,6652,25996,25996
1874000,7000,26044,1240,6664,26044,26044
2456000,8000,25940,1188,6612,25940,25940
3040000,7000,26072,1224,6648,26072,26072
3638000,7000,25896,1232,6656,25896,25896
4217000,7000,26204,1108,6532,26204,26204
4790000,7000,26200,1108,6532,26200,26200
5360000,7000,25912,1204,6628,25912,25912
5944000,7000,26128,1080,6504,26128,26128
6552000,7000,26200,1104,6528,26200,26200
7139000,7000,26104,1132,6556,26104,26104
7735000,7000,25892,1228,6652,25892,25892
8307000,7000,26044,1240,6664,26044,26044
8904000,7000,25940,1188,6612,25940,25940
9476000,6000,26072,1224,6648,26072,26072
10050000,7000,25896,1232,6656,25896,25896
10622000,7000,26204,1108,6532,26204,26204
11203000,9000,26200,1108,6532,26200,26200
11798000,7000,25912,1204,6628,25912,25912
12395000,7000,26128,1080,6504,26128,26128
12993000,7000,26200,1104,6528,26200,26200
13590000,7000,26104,1132,6556,26104,26104
14226000,8000,25892,1228,6652,25892,25892
14830000,8000,26044,1240,6664,26044,26044
15456000,9000,25940,1188,6612,25940,25940
16040000,7000,26072,1224,6648,26072,26072
16613000,7000,25896,1232,6656,25896,25896
17185000,7000,26204,1108,6532,26204,26204
17769000,7000,26200,1108,6532,26200,26200
18338000,7000,25912,1204,6628,25912,25912
18974000,7000,26128,1080,6504,26128,26128
19618000,7000,26200,1104,6528,26200,26200
20277000,8000,26104,1132,6556,26104,26104
20850000,8000,25892,1228,6652,25892,25892
21445000,8000,26044,1240,6664,26044,26044
22055000,8000,25940,1188,6612,25940,25940
22668000,7000,26072,1224,6648,26072,26072
23278000,8000,25896,1232,6656,25896,25896
23891000,7000,26204,1108,6532,26204,26204
24508000,7000,26200,1108,6532,26200,26200
25130000,7000,25912,1204,6628,25912,25912
25744000,7000,26128,1080,6504,26128,26128
26351000,8000,26200,1104,6528,26200,26200
26961000,7000,26104,1132,6556,26104,26104
27572000,7000,25892,1228,6652,25892,25892
28177000,7000,26044,1240,6664,26044,26044
28810000,7000,25940,1188,6612,25940,25940
29420000,7000,26072,1224,6648,26072,26072
30013000,7000,25896,1232,6656,25896,25896
30611000,7000,26204,1108,6532,26204,26204
31209000,7000,26200,1108,6532,26200,26200
31806000,6000,25912,1204,6628,25912,25912
32402000,8000,26128,1080,6504,26128,26128
