t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
120000,41000,0,8184,8184,24576,24576
248000,23000,460,7560,15744,17016,17016
354000,6000,580,7556,23300,9460,9460
445000,25000,15384,7980,17236,15524,15524
553000,6000,544,7176,24412,8348,8348
635000,22000,15320,8084,17340,15420,15420
732000,5000,452,7224,24564,8196,8196
814000,22000,15272,8164,17420,15340,15340
907000,5000,608,6956,24376,8384,8384
984000,21000,15492,7980,17236,15524,15524
1083000,5000,580,7040,24276,8484,8484
1171000,21000,15400,7980,17236,15524,15524
1271000,6000,544,7096,24332,8428,8428
1356000,21000,15396,8084,17340,15420,15420
1450000,5000,356,7288,24628,8132,8132
1532000,21000,15260,8164,17420,15340,15340
1625000,20000,15336,8164,17420,15340,15340
1719000,19000,15512,7980,17236,15524,15524
1816000,5000,580,7024,24260,8500,8500
1904000,21000,15484,7980,17236,15524,15524
2005000,6000,544,7188,24424,8336,8336
2091000,21000,15396,8084,17340,15420,15420
2184000,5000,356,7288,24628,8132,8132
2266000,20000,15260,8164,17420,15340,15340
2358000,19000,15336,8164,17420,15340,15340
2451000,20000,15512,7980,17236,15524,15524
2547000,6000,580,7024,24260,8500,8500
2636000,21000,15484,7980,17236,15524,15524
2737000,5000,544,7188,24424,8336,8336
2822000,20000,15396,8084,17340,15420,15420
2915000,4000,356,7288,24628,8132,8132
2996000,21000,15260,8164,17420,15340,15340
3089000,20000,15336,8164,17420,15340,15340
3183000,19000,15512,7980,17236,15524,15524
3280000,7000,580,7024,24260,8500,8500
3375000,21000,15484,7980,17236,15524,15524
3479000,6000,544,7188,24424,8336,8336
3569000,27000,15396,8084,17340,15420,15420
3669000,5000,356,7288,24628,8132,8132
3751000,31000,15260,8164,17420,15340,15340
3862000,21000,15336,8164,17420,15340,15340
3963000,20000,15512,7980,17236,15524,15524
4066000,6000,580,7024,24260,8500,8500
4156000,20000,15484,7980,17236,15524,15524
4256000,5000,544,7188,24424,8336,8336
4340000,27000,15396,8084,17340,15420,15420
4440000,4000,356,7288,24628,8132,8132
4522000,20000,15260,8164,17420,15340,15340
4613000,19000,15336,8164,17420,15340,15340
4706000,20000,15512,7980,17236,15524,15524
4806000,6000,580,7024,24260,8500,8500
4894000,20000,15484,7980,17236,15524,15524
4998000,5000,544,7188,24424,8336,8336
5083000,20000,15396,8084,17340,15420,15420
5175000,5000,356,7288,24628,8132,8132
5257000,21000,15260,8164,17420,15340,15340
5349000,20000,15336,8164,17420,15340,15340
5444000,19000,15512,7980,17236,15524,15524
5540000,5000,580,7024,24260,8500,8500
5628000,20000,15484,7980,17236,15524,15524
5728000,5000,544,7188,24424,8336,8336
5813000,20000,15396,8084,17340,15420,15420
5906000,4000,356,7288,24628,8132,8132
5987000,21000,15260,8164,17420,15340,15340
6080000,19000,15336,8164,17420,15340,15340
6173000,20000,15512,7980,17236,15524,15524
6270000,5000,580,7024,24260,8500,8500
6358000,20000,15484,7980,17236,15524,15524
6458000,5000,544,7188,24424,8336,8336
6543000,21000,15396,8084,17340,15420,15420
6636000,4000,356,7288,24628,8132,8132
6718000,21000,15260,8164,17420,15340,15340
6813000,19000,15336,8164,17420,15340,15340
6909000,19000,15512,7980,17236,15524,15524
7007000,6000,580,7024,24260,8500,8500
7098000,21000,15484,7980,17236,15524,15524
7201000,6000,544,7188,24424,8336,8336
7289000,21000,15396,8084,17340,15420,15420
7387000,7000,356,7288,24628,8132,8132
7475000,20000,15260,8164,17420,15340,15340
7573000,25000,15336,8164,17420,15340,15340
7676000,20000,15512,7980,17236,15524,15524
7776000,5000,580,7024,24260,8500,8500
