t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
99000,222000,0,32720,32720,98344,98344
372000,59000,21392,11376,44096,86968,86968
467000,1000,32444,172,44268,86796,86796
504000,1000,32640,80,44348,86716,86716
540000,1000,32584,28,44376,86688,86688
575000,1000,32476,228,44604,86460,86460
612000,0,32452,156,44760,86304,86304
648000,1000,32488,124,44884,86180,86180
684000,1000,32476,124,45008,86056,86056
721000,1000,32440,96,45104,85960,85960
757000,1000,32536,216,45320,85744,85744
792000,1000,32424,236,45556,85508,85508
830000,1000,32412,144,45700,85364,85364
871000,0,32440,160,45860,85204,85204
908000,1000,32460,228,46088,84976,84976
946000,1000,32496,260,46348,84716,84716
984000,1000,32528,80,46428,84636,84636
1021000,1000,32448,216,46644,84420,84420
1058000,1000,32544,128,46772,84292,84292
1097000,1000,32424,264,47036,84028,84028
1135000,0,32532,220,47256,83808,83808
1171000,1000,32596,108,47364,83700,83700
1213000,1000,32496,264,47628,83436,83436
1257000,1000,32548,168,47796,83268,83268
1298000,1000,32540,180,47976,83088,83088
1338000,0,32392,176,48152,82912,82912
1376000,1000,32592,156,48308,82756,82756
1417000,0,32528,236,48544,82520,82520
1456000,1000,32624,136,48680,82384,82384
1494000,1000,32484,144,48824,82240,82240
1531000,0,32560,68,48892,82172,82172
1567000,0,32448,264,49156,81908,81908
1603000,1000,32528,240,49396,81668,81668
1639000,1000,32468,240,49636,81428,81428
1677000,0,32576,140,49776,81288,81288
1712000,1000,32588,132,49908,81156,81156
1747000,1000,32436,260,50168,80896,80896
1784000,0,32732,36,50204,80860,80860
1821000,0,32584,160,50364,80700,80700
1856000,1000,32460,228,50592,80472,80472
1894000,0,32496,260,50852,80212,80212
1933000,1000,32528,80,50932,80132,80132
1972000,0,32448,216,51148,79916,79916
2009000,1000,32544,128,51276,79788,79788
2048000,1000,32424,264,51540,79524,79524
2085000,1000,32532,220,51760,79304,79304
2124000,0,32596,108,51868,79196,79196
2162000,0,32496,264,52132,78932,78932
2199000,0,32548,168,52300,78764,78764
2235000,1000,32540,180,52480,78584,78584
2272000,1000,32392,176,52656,78408,78408
2308000,1000,32592,156,52812,78252,78252
2345000,0,32528,236,53048,78016,78016
2382000,0,32624,136,53184,77880,77880
2417000,1000,32484,144,53328,77736,77736
2453000,1000,32560,68,53396,77668,77668
2489000,1000,32448,264,53660,77404,77404
2527000,0,32528,240,53900,77164,77164
2563000,0,32468,240,54140,76924,76924
2600000,1000,32576,140,54280,76784,76784
2636000,1000,32588,132,54412,76652,76652
2671000,1000,32436,260,54672,76392,76392
2707000,1000,32732,36,54708,76356,76356
2744000,1000,32584,160,54868,76196,76196
2781000,0,32460,228,55096,75968,75968
2819000,0,32496,260,55356,75708,75708
