t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
755000,12000,49240,16260,16260,49272,49272
1316000,10000,49248,16260,16260,49272,49272
1856000,10000,49180,16260,16260,49272,49272
2388000,10000,49068,16236,16236,49296,49296
2915000,10000,49072,16392,16392,49140,49140
3449000,10000,48964,16396,16396,49136,49136
4012000,10000,49088,16232,16232,49300,49300
4550000,10000,49280,16232,16232,49300,49300
5135000,10000,49396,16068,16068,49464,49464
5700000,13000,49484,16012,16012,49520,49520
6282000,10000,49284,16184,16184,49348,49348
6845000,10000,49176,16184,16184,49348,49348
7403000,10000,49224,16184,16184,49348,49348
7949000,9000,49204,16260,16260,49272,49272
8499000,9000,49164,16260,16260,49272,49272
9058000,11000,49180,16260,16260,49272,49272
9637000,11000,49068,16236,16236,49296,49296
10215000,11000,49072,16392,16392,49140,49140
10778000,10000,48964,16396,16396,49136,49136
11345000,10000,49088,16232,16232,49300,49300
11918000,13000,49280,16232,16232,49300,49300
12493000,10000,49396,16068,16068,49464,49464
13094000,10000,49484,16012,16012,49520,49520
13665000,10000,49284,16184,16184,49348,49348
14198000,9000,49176,16184,16184,49348,49348
14731000,10000,49224,16184,16184,49348,49348
15260000,10000,49204,16260,16260,49272,49272
15791000,9000,49164,16260,16260,49272,49272
16320000,9000,49180,16260,16260,49272,49272
16868000,9000,49068,16236,16236,49296,49296
17395000,10000,49072,16392,16392,49140,49140
17923000,9000,48964,16396,16396,49136,49136
