t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
64000,65000,0,16256,16256,49272,49272
161000,55000,0,16384,32640,32888,32888
244000,21000,7088,9256,41896,23632,23632
283000,32000,23488,9280,41936,23592,23592
328000,1000,11664,92,42028,23500,23500
344000,0,11548,108,42136,23392,23392
357000,25000,23528,160,41992,23536,23536
395000,28000,23460,228,42060,23468,23468
439000,0,11560,136,42196,23332,23332
452000,24000,23360,264,42096,23432,23432
490000,24000,23652,32,41864,23664,23664
529000,1000,11744,64,41928,23600,23600
543000,24000,23480,180,42012,23516,23516
580000,0,11280,252,42264,23264,23264
595000,25000,23504,184,42016,23512,23512
633000,0,11440,104,42120,23408,23408
646000,1000,11576,24,42144,23384,23384
661000,25000,23512,148,41980,23548,23548
699000,1000,11524,124,42104,23424,23424
713000,24000,23508,120,41952,23576,23576
751000,1000,11416,220,42172,23356,23356
766000,24000,23500,72,41904,23624,23624
803000,1000,11660,76,41980,23548,23548
818000,1000,11568,40,42020,23508,23508
832000,24000,23472,216,42048,23480,23480
870000,0,11348,228,42276,23252,23252
883000,25000,23484,80,41912,23616,23616
923000,0,11576,200,42112,23416,23416
936000,25000,23636,36,41868,23660,23660
978000,24000,23672,24,41856,23672,23672
1018000,0,11680,104,41960,23568,23568
1032000,1000,11496,160,42120,23408,23408
1049000,25000,23544,120,41952,23576,23576
1092000,1000,11640,100,42052,23476,23476
1108000,1000,11416,176,42228,23300,23300
1122000,26000,23500,44,41876,23652,23652
1165000,0,11584,200,42076,23452,23452
1179000,1000,11448,140,42216,23312,23312
1193000,27000,23348,212,42044,23484,23484
1235000,1000,11488,212,42256,23272,23272
1250000,26000,23428,236,42068,23460,23460
1290000,1000,11460,160,42228,23300,23300
1306000,26000,23428,220,42052,23476,23476
1347000,0,11372,208,42260,23268,23268
1361000,24000,23324,200,42032,23496,23496
1399000,1000,11408,212,42244,23284,23284
1413000,29000,23324,216,42048,23480,23480
1456000,0,11348,228,42276,23252,23252
1470000,24000,23484,80,41912,23616,23616
1509000,1000,11576,200,42112,23416,23416
1523000,24000,23636,36,41868,23660,23660
1571000,24000,23672,24,41856,23672,23672
1611000,1000,11680,104,41960,23568,23568
1624000,1000,11496,160,42120,23408,23408
1637000,25000,23544,120,41952,23576,23576
1677000,1000,11640,100,42052,23476,23476
1690000,1000,11416,176,42228,23300,23300
1704000,24000,23500,44,41876,23652,23652
1744000,0,11584,200,42076,23452,23452
1757000,1000,11448,140,42216,23312,23312
1771000,24000,23348,212,42044,23484,23484
1810000,0,11488,212,42256,23272,23272
1824000,24000,23428,236,42068,23460,23460
1861000,1000,11460,160,42228,23300,23300
1875000,24000,23428,220,42052,23476,23476
1922000,0,11372,208,42260,23268,23268
1935000,25000,23324,200,42032,23496,23496
1974000,0,11408,212,42244,23284,23284
1988000,33000,23324,216,42048,23480,23480
2035000,0,11348,228,42276,23252,23252
2048000,25000,23484,80,41912,23616,23616
2088000,0,11576,200,42112,23416,23416
2101000,25000,23636,36,41868,23660,23660
2139000,24000,23672,24,41856,23672,23672
2178000,1000,11680,104,41960,23568,23568
2191000,1000,11496,160,42120,23408,23408
2205000,24000,23544,120,41952,23576,23576
2244000,1000,11640,100,42052,23476,23476
2257000,1000,11416,176,42228,23300,23300
2271000,24000,23500,44,41876,23652,23652
2310000,1000,11584,200,42076,23452,23452
2324000,0,11448,140,42216,23312,23312
2337000,24000,23348,212,42044,23484,23484
2380000,1000,11488,212,42256,23272,23272
2394000,28000,23428,236,42068,23460,23460
2435000,0,11460,160,42228,23300,23300
2449000,24000,23428,220,42052,23476,23476
2488000,0,11372,208,42260,23268,23268
2501000,28000,23324,200,42032,23496,23496
2544000,0,11408,212,42244,23284,23284
2562000,25000,23324,216,42048,23480,23480
2600000,1000,11348,228,42276,23252,23252
2618000,28000,23484,80,41912,23616,23616
2662000,1000,11576,200,42112,23416,23416
2677000,29000,23636,36,41868,23660,23660
2720000,26000,23672,24,41856,23672,23672
2762000,1000,11680,104,41960,23568,23568
2776000,1000,11496,160,42120,23408,23408
2790000,26000,23544,120,41952,23576,23576
2833000,0,11640,100,42052,23476,23476
2847000,1000,11416,176,42228,23300,23300
2861000,26000,23500,44,41876,23652,23652
2904000,0,11584,200,42076,23452,23452
2917000,1000,11448,140,42216,23312,23312
2932000,24000,23348,212,42044,23484,23484
2974000,1000,11488,212,42256,23272,23272
2988000,25000,23428,236,42068,23460,23460
3026000,0,11460,160,42228,23300,23300
3040000,25000,23428,220,42052,23476,23476
3079000,0,11372,208,42260,23268,23268
3092000,24000,23324,200,42032,23496,23496
3131000,0,11408,212,42244,23284,23284
3145000,24000,23324,216,42048,23480,23480
3183000,0,11348,228,42276,23252,23252
3197000,24000,23484,80,41912,23616,23616
3236000,1000,11576,200,42112,23416,23416
3250000,24000,23636,36,41868,23660,23660
3287000,24000,23672,24,41856,23672,23672
3337000,0,11680,104,41960,23568,23568
3350000,0,11496,160,42120,23408,23408
3363000,24000,23544,120,41952,23576,23576
3403000,0,11640,100,42052,23476,23476
3416000,1000,11416,176,42228,23300,23300
3434000,24000,23500,44,41876,23652,23652
3473000,1000,11584,200,42076,23452,23452
3487000,0,11448,140,42216,23312,23312
3500000,24000,23348,212,42044,23484,23484
3539000,1000,11488,212,42256,23272,23272
3553000,24000,23428,236,42068,23460,23460
3590000,1000,11460,160,42228,23300,23300
3604000,25000,23428,220,42052,23476,23476
