t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
12154000,8000,516272,7820,7820,516464,516464
24565000,4000,516392,7764,7764,516520,516520
36311000,4000,516124,8076,8076,516208,516208
48572000,7000,516072,8072,8072,516212,516212
60466000,8000,516328,7904,7904,516380,516380
72432000,4000,516244,7856,7856,516428,516428
84386000,4000,516076,8032,8032,516252,516252
96303000,4000,516396,7764,7764,516520,516520
108392000,3000,516320,7932,7932,516352,516352
120265000,3000,516288,7796,7796,516488,516488
132105000,3000,516236,8000,8000,516284,516284
144108000,5000,516268,8000,8000,516284,516284
156006000,4000,516232,7992,7992,516292,516292
