t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
721000,4000,25568,0,7168,25568,8552
1336000,4000,25392,0,7064,25672,4868
1980000,4000,25576,0,7068,25668,8976
2588000,4000,25308,0,7264,25472,6108
3210000,4000,25408,0,7144,25592,5580
3831000,4000,25460,0,7052,25684,6832
4450000,3000,25580,0,7100,25636,8388
5035000,3000,25268,0,7208,25528,6476
5621000,3000,25420,0,7212,25524,6216
6224000,3000,25420,0,7240,25496,9372
6808000,4000,25320,0,7080,25656,6172
7431000,4000,25624,0,7044,25692,5672
8020000,3000,25420,0,7064,25672,6380
8613000,4000,25584,0,7060,25676,6352
9213000,3000,25296,0,7272,25464,8400
9802000,3000,25420,0,7144,25592,6924
10416000,3000,25484,0,7052,25684,11000
11051000,3000,25552,0,7064,25672,9780
11682000,3000,25296,0,7216,25520,4616
12307000,3000,25164,0,7268,25468,7180
12902000,3000,25476,0,7020,25716,9120
13495000,3000,25524,0,7080,25656,10160
14114000,4000,25368,0,7212,25524,7912
14704000,4000,25416,0,7060,25676,6136
15305000,3000,25488,0,7184,25552,6544
15911000,4000,25460,0,7136,25600,6024
16508000,3000,25476,0,7156,25580,6140
17121000,3000,25596,0,7052,25684,10080
17732000,3000,25552,0,7056,25680,9228
18357000,3000,25288,0,7208,25528,8440
18969000,4000,25408,0,7216,25520,6248
19562000,3000,25228,0,7220,25516,8132
20181000,3000,25508,0,7080,25656,8052
20774000,3000,25636,0,7052,25684,5128
21390000,3000,25420,0,7064,25672,10956
21995000,3000,25380,0,7224,25512,8020
22586000,4000,25348,0,7224,25512,5980
23180000,4000,25412,0,7156,25580,6080
23774000,3000,25600,0,7052,25684,8152
24374000,3000,25552,0,7056,25680,8152
24975000,3000,25292,0,7208,25528,8884
25573000,3000,25400,0,7220,25516,5460
26191000,4000,25232,0,7220,25516,7792
26785000,3000,25516,0,7080,25656,7800
27389000,3000,25632,0,7044,25692,10448
28057000,4000,25416,0,7064,25672,8024
28663000,3000,25588,0,7060,25676,11280
29273000,3000,25472,0,7212,25524,6060
29862000,4000,25336,0,7188,25548,8272
30454000,3000,25376,0,7212,25524,5744
31046000,3000,25552,0,7100,25636,6316
31636000,3000,25464,0,7216,25520,4748
32247000,4000,25520,0,7048,25688,5212
32839000,4000,25428,0,7064,25672,6256
33448000,3000,25536,0,7124,25612,13384
34050000,3000,25276,0,7256,25480,9028
34636000,3000,25300,0,7284,25452,8228
35228000,3000,25512,0,7060,25676,5900
35814000,4000,25292,0,7264,25472,7816
36412000,4000,25392,0,7144,25592,8192
37033000,3000,25468,0,7052,25684,8200
37669000,3000,25552,0,7056,25680,10644
38259000,3000,25284,0,7208,25528,8824
38854000,3000,25160,0,7268,25468,5076
39442000,4000,25488,0,7028,25708,5924
40035000,4000,25504,0,7080,25656,5856
40656000,3000,25632,0,7048,25712,6656
41270000,4000,25420,0,7064,25696,5692
41898000,4000,25572,0,7060,25700,6436
