t_ns,dur_ns,bytes_freed,bytes_moved,live_bytes,free_bytes,largest_free_chunk
1391000,51000,113696,7980,17236,113696,113696
2588000,39000,113736,7980,17236,113736,113736
3781000,41000,113824,7980,17236,113824,113824
4980000,37000,113644,8108,17364,113644,113644
6166000,38000,113660,8108,17364,113660,113660
7320000,38000,113576,8108,17364,113576,113576
8516000,39000,113728,7980,17236,113728,113728
9692000,37000,113800,7980,17236,113800,113800
10859000,38000,113732,7980,17236,113732,113732
12020000,41000,113524,8084,17340,113524,113524
13194000,37000,113616,8084,17340,113616,113616
14368000,38000,113616,8084,17340,113616,113616
15573000,37000,113664,8084,17340,113664,113664
16765000,37000,113484,8296,17552,113484,113484
